figure_panel,record_type,record_id,order_index,family,edge,contour_kind,center_real,center_imag,half_real,half_imag,theta_center_pi,theta_half_pi,d_depth,d_index,d_lower,d_upper,lambda_depth,lambda_index,lambda_lower,lambda_upper,certified_bound_name,bound_raw,bound_midpoint,bound_radius,bound_lower_endpoint,threshold,strict_margin,upstream_path,upstream_sha256
C,overlap_cell,O-d01-lambda01,82,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,1,0.167375,0.16775,overlapLower,[0.59756406327285203025629452241524448319089247874456798034020358908231556217281438 +/- 7.02e-81],0.59756406327285203025629452241524448319089247874456798034020358908231556217281438,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000702,0.59756406327285203025629452241524448319089247874456798034020358908231556217281437298,0.5,0.09756406327285203025629452241524448319089247874456798034020358908231556217281437298,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda02,83,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,2,0.16775,0.168125,overlapLower,[0.59693375259307223768481029657167383289731714207898795388698228176270238440689066 +/- 5.57e-81],0.59693375259307223768481029657167383289731714207898795388698228176270238440689066,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000557,0.59693375259307223768481029657167383289731714207898795388698228176270238440689065443,0.5,0.09693375259307223768481029657167383289731714207898795388698228176270238440689065443,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda03,84,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,3,0.168125,0.1685,overlapLower,[0.59627608228761195097088747232305644609069172606979133386007641566944610315820484 +/- 6.15e-81],0.59627608228761195097088747232305644609069172606979133386007641566944610315820484,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000615,0.59627608228761195097088747232305644609069172606979133386007641566944610315820483385,0.5,0.09627608228761195097088747232305644609069172606979133386007641566944610315820483385,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda04,85,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,4,0.1685,0.168875,overlapLower,[0.59559139822762120038560397768919379320988753152716458019482940208576782748238890 +/- 6.22e-81],0.59559139822762120038560397768919379320988753152716458019482940208576782748238890,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000622,0.59559139822762120038560397768919379320988753152716458019482940208576782748238889378,0.5,0.09559139822762120038560397768919379320988753152716458019482940208576782748238889378,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda05,86,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,5,0.168875,0.16925,overlapLower,[0.59488005012813000434410183849524702389993869647324889362115220831025508110070966 +/- 3.67e-81],0.59488005012813000434410183849524702389993869647324889362115220831025508110070966,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000367,0.59488005012813000434410183849524702389993869647324889362115220831025508110070965633,0.5,0.09488005012813000434410183849524702389993869647324889362115220831025508110070965633,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda06,87,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,6,0.16925,0.169625,overlapLower,[0.59414239113460406342745505060697667836170991143858240836196260635328234326030389 +/- 2.68e-81],0.59414239113460406342745505060697667836170991143858240836196260635328234326030389,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000268,0.59414239113460406342745505060697667836170991143858240836196260635328234326030388732,0.5,0.09414239113460406342745505060697667836170991143858240836196260635328234326030388732,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda07,88,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,7,0.169625,0.17,overlapLower,[0.59337877792176731156297828769702356717626642015474808362433285466299782724260133 +/- 4.01e-81],0.59337877792176731156297828769702356717626642015474808362433285466299782724260133,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000401,0.59337877792176731156297828769702356717626642015474808362433285466299782724260132599,0.5,0.09337877792176731156297828769702356717626642015474808362433285466299782724260132599,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda08,89,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,8,0.17,0.170375,overlapLower,[0.59258957011894449926189239311080184097611530881511454123365699725824624212743571 +/- 3.36e-81],0.59258957011894449926189239311080184097611530881511454123365699725824624212743571,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000336,0.59258957011894449926189239311080184097611530881511454123365699725824624212743570664,0.5,0.09258957011894449926189239311080184097611530881511454123365699725824624212743570664,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda09,90,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,9,0.170375,0.17075,overlapLower,[0.59177513017901054202182358273451624951287933369269548514674132794492564050105768 +/- 2.79e-81],0.59177513017901054202182358273451624951287933369269548514674132794492564050105768,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000279,0.59177513017901054202182358273451624951287933369269548514674132794492564050105767721,0.5,0.09177513017901054202182358273451624951287933369269548514674132794492564050105767721,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda10,91,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,10,0.17075,0.171125,overlapLower,[0.59093582318227568053537709486141257697279506744752331067221293987958161323541440 +/- 2.21e-81],0.59093582318227568053537709486141257697279506744752331067221293987958161323541440,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000221,0.59093582318227568053537709486141257697279506744752331067221293987958161323541439779,0.5,0.09093582318227568053537709486141257697279506744752331067221293987958161323541439779,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda11,92,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,11,0.171125,0.1715,overlapLower,[0.59007201659957751152683629503499381769357528600103135125656031000089141528246066 +/- 2.91e-81],0.59007201659957751152683629503499381769357528600103135125656031000089141528246066,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000291,0.59007201659957751152683629503499381769357528600103135125656031000089141528246065709,0.5,0.09007201659957751152683629503499381769357528600103135125656031000089141528246065709,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda12,93,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,12,0.1715,0.171875,overlapLower,[0.58918408008417530885423190752073588393027157655372511136692841874868874233595042 +/- 4.33e-81],0.58918408008417530885423190752073588393027157655372511136692841874868874233595042,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000433,0.58918408008417530885423190752073588393027157655372511136692841874868874233595041567,0.5,0.08918408008417530885423190752073588393027157655372511136692841874868874233595041567,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda13,94,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,13,0.171875,0.17225,overlapLower,[0.58827238524008845935472492271967436656411351341352506486902955273666666333133832 +/- 4.79e-81],0.58827238524008845935472492271967436656411351341352506486902955273666666333133832,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000479,0.58827238524008845935472492271967436656411351341352506486902955273666666333133831521,0.5,0.08827238524008845935472492271967436656411351341352506486902955273666666333133831521,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda14,95,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,14,0.17225,0.172625,overlapLower,[0.58733730543761348621021213486269599746143161588479255621481266173162126878046375 +/- 4.12e-81],0.58733730543761348621021213486269599746143161588479255621481266173162126878046375,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000412,0.58733730543761348621021213486269599746143161588479255621481266173162126878046374588,0.5,0.08733730543761348621021213486269599746143161588479255621481266173162126878046374588,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d01-lambda15,96,overlap,,dyadic_rectangle,,,,,,,3,1,0.0002777777777777777777777777777777777777777777777777777777777777777777778,0.0005555555555555555555555555555555555555555555555555555555555555555555556,4,15,0.172625,0.173,overlapLower,[0.58637921555949129068195602265011504035049808994695780469533290885255576727141827 +/- 4.95e-81],0.58637921555949129068195602265011504035049808994695780469533290885255576727141827,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000495,0.58637921555949129068195602265011504035049808994695780469533290885255576727141826505,0.5,0.08637921555949129068195602265011504035049808994695780469533290885255576727141826505,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda00,97,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,0,0.167,0.167375,overlapLower,[0.59809424687877792733672914559106322020314272712495744552795424218902920526547230 +/- 7.01e-81],0.59809424687877792733672914559106322020314272712495744552795424218902920526547230,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000701,0.59809424687877792733672914559106322020314272712495744552795424218902920526547229299,0.5,0.09809424687877792733672914559106322020314272712495744552795424218902920526547229299,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda01,98,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,1,0.167375,0.16775,overlapLower,[0.59748484863298795734738748604438149275838176222356436271258423603458343557719769 +/- 2.62e-81],0.59748484863298795734738748604438149275838176222356436271258423603458343557719769,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000262,0.59748484863298795734738748604438149275838176222356436271258423603458343557719768738,0.5,0.09748484863298795734738748604438149275838176222356436271258423603458343557719768738,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda02,99,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,2,0.16775,0.168125,overlapLower,[0.59684779147600593063549279408166150064992308803903148432330640217072405131171050 +/- 5.93e-81],0.59684779147600593063549279408166150064992308803903148432330640217072405131171050,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000593,0.59684779147600593063549279408166150064992308803903148432330640217072405131171049407,0.5,0.09684779147600593063549279408166150064992308803903148432330640217072405131171049407,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda03,100,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,3,0.168125,0.1685,overlapLower,[0.59618341914255704619272222493759114766516766153473939458884265498653750025565050 +/- 4.26e-81],0.59618341914255704619272222493759114766516766153473939458884265498653750025565050,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000426,0.59618341914255704619272222493759114766516766153473939458884265498653750025565049574,0.5,0.09618341914255704619272222493759114766516766153473939458884265498653750025565049574,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda04,101,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,4,0.1685,0.168875,overlapLower,[0.59549207916630550625946088969560734167547605535934579734834442308265794559241641 +/- 5.69e-81],0.59549207916630550625946088969560734167547605535934579734834442308265794559241641,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000569,0.59549207916630550625946088969560734167547605535934579734834442308265794559241640431,0.5,0.09549207916630550625946088969560734167547605535934579734834442308265794559241640431,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda05,102,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,5,0.168875,0.16925,overlapLower,[0.59477412279576449785248717442378814258947266310838851607959854230956993498458251 +/- 3.87e-81],0.59477412279576449785248717442378814258947266310838851607959854230956993498458251,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000387,0.59477412279576449785248717442378814258947266310838851607959854230956993498458250613,0.5,0.09477412279576449785248717442378814258947266310838851607959854230956993498458250613,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda06,103,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,6,0.16925,0.169625,overlapLower,[0.59402990473912625579925757618347040564236930878706179099144996896746549381539235 +/- 5.04e-81],0.59402990473912625579925757618347040564236930878706179099144996896746549381539235,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000504,0.59402990473912625579925757618347040564236930878706179099144996896746549381539234496,0.5,0.09402990473912625579925757618347040564236930878706179099144996896746549381539234496,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda07,104,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,7,0.169625,0.17,overlapLower,[0.59325978315899823421156967771584169265332532384362907625588456048875222802085891 +/- 2.52e-81],0.59325978315899823421156967771584169265332532384362907625588456048875222802085891,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000252,0.59325978315899823421156967771584169265332532384362907625588456048875222802085890748,0.5,0.09325978315899823421156967771584169265332532384362907625588456048875222802085890748,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda08,105,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,8,0.17,0.170375,overlapLower,[0.59246411908956854735575176350629284593394707266533453796092251929729066515136413 +/- 2.37e-81],0.59246411908956854735575176350629284593394707266533453796092251929729066515136413,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000237,0.59246411908956854735575176350629284593394707266533453796092251929729066515136412763,0.5,0.09246411908956854735575176350629284593394707266533453796092251929729066515136412763,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda09,106,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,9,0.170375,0.17075,overlapLower,[0.59164327638087665342777545582305590194996494886507707348099915761402890904257097 +/- 3.22e-81],0.59164327638087665342777545582305590194996494886507707348099915761402890904257097,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000322,0.59164327638087665342777545582305590194996494886507707348099915761402890904257096678,0.5,0.09164327638087665342777545582305590194996494886507707348099915761402890904257096678,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda10,107,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,10,0.17075,0.171125,overlapLower,[0.59079762144510747867892838618323242914627453295895293091593355062148505380422159 +/- 6.24e-81],0.59079762144510747867892838618323242914627453295895293091593355062148505380422159,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000624,0.59079762144510747867892838618323242914627453295895293091593355062148505380422158376,0.5,0.09079762144510747867892838618323242914627453295895293091593355062148505380422158376,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda11,108,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,11,0.171125,0.1715,overlapLower,[0.58992752306901562912611478937826442230537586484753005554458197682730528700059404 +/- 4.84e-81],0.58992752306901562912611478937826442230537586484753005554458197682730528700059404,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000484,0.58992752306901562912611478937826442230537586484753005554458197682730528700059403516,0.5,0.08992752306901562912611478937826442230537586484753005554458197682730528700059403516,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda12,109,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,12,0.1715,0.171875,overlapLower,[0.58903335213843280931631112344133245996591948449784050157271935100044437364095284 +/- 3.92e-81],0.58903335213843280931631112344133245996591948449784050157271935100044437364095284,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000392,0.58903335213843280931631112344133245996591948449784050157271935100044437364095283608,0.5,0.08903335213843280931631112344133245996591948449784050157271935100044437364095283608,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda13,110,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,13,0.171875,0.17225,overlapLower,[0.58811548147711518867819960700765985466856587031375852522369093144040617054844228 +/- 5.19e-81],0.58811548147711518867819960700765985466856587031375852522369093144040617054844228,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000519,0.58811548147711518867819960700765985466856587031375852522369093144040617054844227481,0.5,0.08811548147711518867819960700765985466856587031375852522369093144040617054844227481,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda14,111,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,14,0.17225,0.172625,overlapLower,[0.58717428558665221014277458030920573119319615957191284159901724637881602761227003 +/- 4.70e-81],0.58717428558665221014277458030920573119319615957191284159901724637881602761227003,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000470,0.58717428558665221014277458030920573119319615957191284159901724637881602761227002530,0.5,0.08717428558665221014277458030920573119319615957191284159901724637881602761227002530,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d02-lambda15,112,overlap,,dyadic_rectangle,,,,,,,3,2,0.0005555555555555555555555555555555555555555555555555555555555555555555556,0.0008333333333333333333333333333333333333333333333333333333333333333333333,4,15,0.172625,0.173,overlapLower,[0.58621014047829636529918429087808007999194338895224368018151118246205577047694555 +/- 5.15e-81],0.58621014047829636529918429087808007999194338895224368018151118246205577047694555,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000515,0.58621014047829636529918429087808007999194338895224368018151118246205577047694554485,0.5,0.08621014047829636529918429087808007999194338895224368018151118246205577047694554485,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda00,113,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,0,0.167,0.167375,overlapLower,[0.59802026966964182774177170412021635277187334895782660682443680794184862472260427 +/- 6.43e-81],0.59802026966964182774177170412021635277187334895782660682443680794184862472260427,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000643,0.59802026966964182774177170412021635277187334895782660682443680794184862472260426357,0.5,0.09802026966964182774177170412021635277187334895782660682443680794184862472260426357,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda01,114,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,1,0.167375,0.16775,overlapLower,[0.59740408888786569478289538599981231429489590394610276413358567476302377503273540 +/- 3.00e-81],0.59740408888786569478289538599981231429489590394610276413358567476302377503273540,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000300,0.59740408888786569478289538599981231429489590394610276413358567476302377503273539700,0.5,0.09740408888786569478289538599981231429489590394610276413358567476302377503273539700,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda02,115,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,2,0.16775,0.168125,overlapLower,[0.59676029250825959916477854324162344262756452648053212563567460185851618170157309 +/- 6.52e-81],0.59676029250825959916477854324162344262756452648053212563567460185851618170157309,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000652,0.59676029250825959916477854324162344262756452648053212563567460185851618170157308348,0.5,0.09676029250825959916477854324162344262756452648053212563567460185851618170157308348,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda03,116,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,3,0.168125,0.1685,overlapLower,[0.59608922587381047230770487611987684475803002141658956384130438541812929349248223 +/- 6.38e-81],0.59608922587381047230770487611987684475803002141658956384130438541812929349248223,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000638,0.59608922587381047230770487611987684475803002141658956384130438541812929349248222362,0.5,0.09608922587381047230770487611987684475803002141658956384130438541812929349248222362,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda04,117,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,4,0.1685,0.168875,overlapLower,[0.59539123815893058129446128731101421578649367147646248038788252525810430489800053 +/- 2.28e-81],0.59539123815893058129446128731101421578649367147646248038788252525810430489800053,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000228,0.59539123815893058129446128731101421578649367147646248038788252525810430489800052772,0.5,0.09539123815893058129446128731101421578649367147646248038788252525810430489800052772,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda05,118,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,5,0.168875,0.16925,overlapLower,[0.59466668210467167309771809322840017943924969084969086140253138788450682500920482 +/- 6.97e-81],0.59466668210467167309771809322840017943924969084969086140253138788450682500920482,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000697,0.59466668210467167309771809322840017943924969084969086140253138788450682500920481303,0.5,0.09466668210467167309771809322840017943924969084969086140253138788450682500920481303,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda06,119,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,6,0.16925,0.169625,overlapLower,[0.59391591404088997415721739791323573718861462599066628937346860592526734428361547 +/- 5.06e-81],0.59391591404088997415721739791323573718861462599066628937346860592526734428361547,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000506,0.59391591404088997415721739791323573718861462599066628937346860592526734428361546494,0.5,0.09391591404088997415721739791323573718861462599066628937346860592526734428361546494,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
C,overlap_cell,O-d03-lambda07,120,overlap,,dyadic_rectangle,,,,,,,3,3,0.0008333333333333333333333333333333333333333333333333333333333333333333333,0.001111111111111111111111111111111111111111111111111111111111111111111111,4,7,0.169625,0.17,overlapLower,[0.59313929354183927963772422640428188725077030740659491956632296211487911044791849 +/- 2.47e-81],0.59313929354183927963772422640428188725077030740659491956632296211487911044791849,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000247,0.59313929354183927963772422640428188725077030740659491956632296211487911044791848753,0.5,0.09313929354183927963772422640428188725077030740659491956632296211487911044791848753,experiments/r073j/overlap_certificate.json,12e1505cacb807d83a611b96d5b928bd4302c9faef16030566d3e178234180ab
