A,thetaOptimizer,exactLogGain,exactLogGainMinusA,optimizedBieleckiLog,optimizedBieleckiLogMinusA,bieleckiAsymptoticLog,bieleckiAsymptoticLogMinusA,stationarityResidual
0.5623413251903491,0.6978398151149493740949454628443012,1.0994705240202551819027180081485849,0.53712919882990608190271800814858495,2.3515494252277993548908572977845033,1.7892081000374502548908572977845033,1.6798422325017830232759891565575608,1.1175009073114339232759891565575608,3.57183559776e-102
0.5956621435290109,0.70538686376438012709746786057642051,1.1408529066392866630950882709543058,0.54519076311027576309508827095430579,2.4192330750712027629087893876923936,1.8235709315421918629087893876923936,1.7707276781652966683311006129418748,1.1750655346362857683311006129418748,1.07155067933e-101
0.6309573444801936,0.71289321731568622173994382533137579,1.1841013917795434074273008372825709,0.55314404729934980742730083728257085,2.4894133901048254419631396945508466,1.8584560456246318419631396945508466,1.8635875064413303282227299607627507,1.2326301619611367282227299607627507,1.4287342391e-101
0.6683439175686149,0.72035420557619991011498588574727556,1.2293193973905223703726617097674614,0.56097547982190747037266170976746137,2.5622076076433879714441314773650597,1.8938636900747730714441314773650597,1.9585387068546026510723983503680783,1.2901947892859877510723983503680783,1.07155067933e-101
0.707945784384138,0.72776513556404096314568739240615945,1.2766171232746457464339366145769725,0.56867133889050774643393661457697254,2.6377395115101999394474841462894158,1.9297937271260619394474841462894158,2.0557052009949765828097536946036246,1.3477594166108385828097536946036246,2.50028491843e-101
0.7498942093324559,0.73512130361680619218568415896815965,1.3261120347290534105527280812620208,0.57621782539659751055272808126202083,2.716139833949075582944638756947346,1.966245624616619682944638756947346,2.1552182532681455958590785295497468,1.4053240439356896958590785295497468,3.57183559776e-102
0.7943282347242822,0.74241800815765848269984191119526844,1.3779293792624327160944703041820844,0.58360114453815051609447030418208441,2.797546682861408153025874774882075,2.003218448137125953025874774882075,2.257216905984823819662384206953503,1.462888671260541619662384206953503,3.57183559776e-102
0.8413951416451956,0.74965056307480595900533032923310669,1.4322027379748381285214864761706885,0.59080759632964252852148647617068853,2.8821059959009112711069662922869425,2.0407108542557156711069662922869425,2.3618484402305880878819824467942364,1.5204532985853924878819824467942364,7.14367119551e-102
0.8912509381337459,0.756814311660587741349662654020202,1.4890746131263776526903604858454811,0.59782367499263175269036048584548109,2.9699720230414800283054561879450152,2.0787210849077341283054561879450152,2.469268864043989340415773565627053,1.578017925910243440415773565627053,7.14367119551e-102
0.9440608762859236,0.76390464104635789878987400569500064,1.548697053329617668227734727122219,0.60463617704369406822773472712221905,3.0613078393204389060249057161583935,2.1172469630345153060249057161583935,2.5796434295210179999666304756866918,1.6355825532350943999666304756866918,3.57183559776e-102
1.0,0.77091699705924810082514636930702697,1.6112323176780704946426819244493282,0.61123231767807049464268192444932824,3.1562858895505127317013702363926198,2.1562858895505127317013702363926198,2.6931471805599453094172321214581766,1.6931471805599453094172321214581766,3.57183559776e-102
1.0592537251772898,0.77784689941685249515100299696724525,1.6768535799672533995798421692030032,0.61759985478996359957984216920300325,3.2550885668893005450594919391841169,2.1958348417120107450594919391841169,2.8099655330620871211777999050883338,1.7507118078847973211777999050883338,1.07155067933e-101
1.1220184543019642,0.78468995716611996901337798464399046,1.7457456739749635080411283156858333,0.62372721967299930804112831568583329,3.3579088272552698721971235769062684,2.2358903729533056721971235769062684,2.930294889511612474898335350985479,1.808276435209648274898335350985479,1.78591779888e-101
1.188502227437019,0.79144188426347184732838802972025709,1.8181058805446347400051992236527535,0.62960365310761574000519922365275347,3.4649508416846976363374438012373078,2.2764486142476786363374438012373078,3.0543432899715182088097247320379358,1.8658410625344992088097247320379358,2.50028491843e-101
1.2589254117941675,0.79809851518460362442207016684858832,1.8941447569630850772049748382989436,0.63521934516891757720497483829894356,3.576430688834822947417194214613732,2.317505277040655447417194214613732,3.1823311016535176078374606200307356,1.9234056898593501078374606200307356,7.14367119551e-102
1.333521432163324,0.80465582044482907605546522299256016,1.9740870088478955434962420302753967,0.64056557668457154349624203027539672,3.6925770899554381944542891857094985,2.3590556577921141944542891857094985,3.3144917493475250006652485407782033,1.9809703171842010006652485407782033,1.4287342391e-101
1.4125375446227555,0.81110992190440532225774934831899225,2.058172404469571798146058580401305,0.64563485984681629814605858040130497,3.8136321887745037475682266312905763,2.4010946441517482475682266312905763,3.4510724891318085100288186005712542,2.0385349445090530100288186005712542,1.4287342391e-101
1.4962356560944343,0.81745710772828124291170265316654525,2.1466567311434325633455191586590918,0.65042107504899826334551915865909179,3.9398523788738231404924131836439905,2.4436167227793888404924131836439905,3.5923352279283381976897901425988144,2.0960995718339038976897901425988144,7.14367119551e-102
1.584893192461114,0.8236938468663599707865969751934348,2.2398127930544344637012850377991523,0.65491960059332046370128503779915226,4.0715091812689950242600723909315167,2.4866159888078810242600723909315167,3.7385573916198687710363454738236149,2.1536641991587547710363454738236149,4.28620271731e-101
1.6788040181225607,0.82981680291885053321744144597108669,2.3379314496484788367333949533688988,0.65912743152591813673339495336889884,4.2088901750542582047556989974536693,2.5300861569316975047556989974536693,3.89003284460616651826357587618564,2.21122882648360581826357587618564,0.0
1.7782794100389228,0.83582284725179128237041204848816641,2.4413226935653298254916880542828268,0.66304328352640702549168805428282676,4.3522999841284851814210738414254081,2.5740205740895623814210738414254081,4.0470728638473795297326250063082718,2.2687934538084567297326250063082718,1.4287342391e-101
1.8836490894898021,0.84170907123047802126971130596036552,2.5503167670347981309620723169794434,0.66666767754499603096207231697944339,4.5020613231839643588689097071901582,2.6184122336941622588689097071901582,4.2100071706231108033558618952095044,2.3263580811333087033558618952095044,7.14367119551e-102
1.9952623149688808,0.84747279744342006629754904799071363,2.6652653157472557445453363381583996,0.67000300077837494454533633815839958,4.6585161063157137032451409913013554,2.6632537913468329032451409913013554,4.3791850234270404153694765316938845,2.3839227084581596153694765316938845,2.14310135865e-101
2.1134890398366477,0.8531115897966166984887808918908279,2.7865425794820111360888282855830775,0.67305353964536343608882828558307751,4.8220266217968401386275269100115378,2.7085375819601924386275269100115378,4.5549763756196582846598406119991374,2.4414873357830105846598406119991374,0.0
2.23872113856834,0.85862326236736420946728408803463068,2.9145466192721954468943175464318741,0.67582548070385544689431754643187406,4.9929767767655695511028379454159589,2.7542556381972295511028379454159589,4.7377731016762014721568856002153199,2.4990519631078614721568856002153199,3.57183559776e-101
2.371373705661655,0.86400588691840373091527517971214666,3.0497005816387943233223220332191243,0.67832687597713932332232203321912433,5.1717734157833770167393595749471357,2.8003997101217220167393595749471357,4.9279902960943673305863496631760556,2.5566165904327123305863496631760556,2.14310135865e-101
2.5118864315095824,0.8692577989868434690607736316793073,3.1924540014666409000403523616888009,0.68056756995705850004035236168880086,5.358847717451785172208215951489692,2.846961285942202772208215951489692,5.1260676492671468942578902243688107,2.6141812177575644942578902243688107,0.0
2.6607250597988115,0.87437760247773886130537751684909288,3.3432841464358126619662937394864221,0.68255908663700116196629373948642213,5.5546566735191287791254502217936412,2.8939316137203172791254502217936412,5.3324709048812269260649028747781743,2.6717458450824154260649028747781743,0.0
2.818382931264455,0.87936417270922563122125259321944362,3.5026974075580377983998331279462249,0.6843144762935827983998331279462249,5.7596846551690080791821832230758652,2.9413017239045530791821832230758652,5.5476934036717212862237770677782209,2.7293104724072662862237770677782209,3.57183559776e-101
2.9853826189179604,0.88421665787434849088152269194272418,3.671230742269940969894210973266224,0.68584812335198056989421097326622398,5.9744450714600517083015563756043517,2.9890624525420913083015563756043517,5.7722577186500776712978007041885072,2.7868750997321172712978007041885072,7.14367119551e-102
3.1622776601683795,0.88893447890386540588050770364730249,3.8494531786459319916546589724354674,0.68717551847755249165465897243546743,6.1994821251835998868618271634193553,3.0372044650152203868618271634193553,6.0067173872253477045528424316013683,2.8444397270569682045528424316013683,2.14310135865e-101
3.3496543915782793,0.89351732773392543767706312435141003,4.037967391524636404416089193336361,0.68831299994635710441608919333636099,6.4353726717226480739722969298363171,3.0857182801443687739722969298363171,6.2516587459600994009270711231656103,2.9020043543818201009270711231656103,5.71493695641e-101
3.548133892335757,0.89796516400220909478702771882379188,4.2374113635763719340020424865490183,0.68927747124061493400204248654901827,6.6827281868332643692309772715459413,3.1345942944975073692309772715459413,6.5077028740424281164548205915653916,2.9595689817066711164548205915653916,5.00056983686e-101
3.7583740428844434,0.90227821021545992104257523966523742,4.4484601464330389803630116337607507,0.69008610354859558036301163376075066,6.9421968496299302189848392923882095,3.1838228067454868189848392923882095,6.77550765191596543702802753872378,3.01713360903152203702802753872378,0.0
3.981071705534973,0.90645694544990088095549756456998127,4.671827738798525659058299886131258,0.69075603326355265905829988613125796,7.2144657474397085839133305416585749,3.2333940419047355839133305416585749,7.0557699418913458434875622557588911,3.0746982363563728434875622557588911,5.00056983686e-101
4.216965034285822,0.91050209766343122920252037899916325,4.9082690998000360358154046105470636,0.69130406551421403581540461054706361,7.5002632095985207831539204272875439,3.2832981753126987831539204272875439,7.3492278979670457467531955899656363,3.1322628636812237467531955899656363,7.14367119551e-101
4.4668359215096345,0.91441463471436582929385616103619845,5.1585823165880601196981624376796854,0.69174639507842561969816243767968537,7.8003612776968840385092139471173606,3.3335253561872495385092139471173606,7.6566634125157102460390547645579785,3.1898274910060757460390547645579785,6.42930407596e-101
4.731512589614808,0.91819575419549646291966484747681557,5.4236109452426048230804654430074985,0.69209835562779682308046544300749846,8.1155783202437803128186811482705435,3.3840657306289723128186811482705435,7.9789047079457348247637935855151277,3.2473921183309268247637935855151277,7.14367119551e-101
5.011872336272725,0.92184687220415975954557223471129405,5.7042465433502484620750860769858719,0.69237420707752346207508607698587185,8.4467818002072489448547077153536208,3.4349094639345239448547077153536208,8.3168290819285027172081228475243026,3.3049567456557777172081228475243026,7.14367119551e-102
5.308844442309884,0.92536961117858430446079282581081049,6.0014314112073459094174839876954937,0.69258696889746190941748398769549374,8.7948912044098404141782014063668264,3.4860467620999564141782014063668264,8.671365815290512520367832405786429,3.362521372980628520367832405786429,5.00056983686e-101
5.623413251903491,0.92876578693793559490592771435628967,6.3161615565878710269898546971891348,0.69274830468438002698985469718913481,9.1608811443082960787254553458265801,3.5374678924048050787254553458265801,9.043499252208970607293980611241925,3.420086000305479607293980611241925,1.00011396737e-100
5.95662143529011,0.93203739506811129739637025880095656,6.6494898955766135210771390427880792,0.69286846028650352107713904278807919,9.5457846382706678770813605955642882,3.5891632029805578770813605955642882,9.4342720629204416202294938798821325,3.4776506276303316202294938798821325,5.71493695641e-101
6.309573444801936,0.93518659679747217289342162465048187,7.0025296993625966227220677128700274,0.69295625456066062272206771287002743,9.950696586082565978867775400189878,3.641123141280629978867775400189878,9.8447886997571184122407214154471149,3.5352152549551824122407214154471149,2.85746847821e-101
6.683439175686149,0.9382157045063971242643154584584047,7.3764582944061806184418838858565111,0.69301911872003161844188388585651106,10.376777447069055298917401587689121,3.6933382713829062989174015876891211,10.276219057966182435090389805052443,3.5927798822800334350903898050524425,7.14367119551e-101
7.07945784384138,0.94112716701195273254791691987750902,7.7725210213339874303534929651078521,0.69306317749260743035349296510785206,10.825257133911351735883729804869978,3.7457992900699717358837298048699781,10.729802353446264266827745149287989,3.6503445096048842668277451492879888,7.85803831507e-101
7.498942093324558,0.94392355476425913333955558878881607,8.19203545654371714609436358284127,0.69309336321915914609436358284127002,11.297439134970751579175734251926746,3.7984970416461935791757342519267461,11.206851230254293246524926767901713,3.7079091369297352465249267679017125,1.14298739128e-100
7.943282347242821,0.94660754508453357164372484013371525,8.6363959000089387710431579415268665,0.69311355276611777104315794152686647,11.794704878707314170052599980681414,3.8514225314644931700525999806814137,11.708756111497408177787834482221249,3.7654737642545871777878344822212488,8.57240543462e-101
8.413951416451956,0.94918190756656620174917697696281926,9.1070781332569191890241929635638303,0.6931267168049631890241929635638303,12.318518354600798872674332620138361,3.9045669381488428726743326201383606,12.236989808031394171899973901478601,3.8230383915794381718999739014786006,5.71493695641e-101
8.91250938133746,0.95164948975380837910288042591310952,9.6056444529308150357806480625042204,0.69313507159335503578064806250422044,12.870431005848493702467631252484399,3.9579216245110337024676312524843987,12.793112400241749236635610450507708,3.8806030189042892366356104505077079,1.14298739128e-100
9.440608762859236,0.9540132031936229531949355418636429,10.133748987611208910306086646484169,0.69314022475197291030608664648416873,13.452086910031124364469612065160648,4.0114781471718883644696120651606478,13.378776409088376083984621930371056,3.938167646229140083984621930371056,6.42930407596e-101
10.0,0.95627600995885809240980386307213609,10.69314330844423315700720770171731,0.69314330844423315700720770171731002,14.065228264907820463695541444835743,4.0652282649078204636955414448357429,13.995732273553990993435223576142541,3.9957322735539909934352235761425408,1.21442410324e-100
10.592537251772898,0.95844090971504215310258769364942736,11.285682347334102727029453910284663,0.69314509556120472702945391028466291,14.711701197526157161612086735538361,4.1191639457532591616120867355383607,14.645834152651741005195791359772698,4.053296900878843005195791359772698,3.57183559776e-101
11.220184543019629,0.96051092739943259119753228950980433,11.913330639730565202208652858134122,0.69314609671093620220865285813412212,15.393461915917615109433763346919762,4.1732773728979861094337633469197619,15.331046071223321800290107231800772,4.1108615282036928002901072318007724,7.85803831507e-101
11.88502227437019,0.96248910156613598083709707061203574,12.578168912135508279654454138493975,0.69314663776531827965445413849397507,16.112583223796019794573575898351757,4.2275609494258297945735758983517575,16.0534484298987348928277161867223,4.1684261555285448928277161867223,1.35729752715e-100
12.589254117941687,0.96437847343976786689119276239299349,13.282401037194802811273975248955222,0.69314691925311581127397524895522241,16.871261419889001520916898579216167,4.2820073019473145209168985792161675,16.815244900795083745049333743852229,4.2259907828533967450493337438522288,1.14298739128e-100
13.33521432163324,0.96618207670884258362323959002245287,14.028361381550106915840241864455036,0.69314705991686691584024186445503573,17.67182360481726140382791349755654,4.3366092831840214038279134975565395,17.618769731811486684683239995462567,4.2835554101782466846832399954625675,7.14367119551e-102
14.125375446227554,0.96790292807942306616391641497064681,14.818522573500857526577752488500583,0.69314712727330352657775248850058344,18.516735419793865217314133774048984,4.3913599735663112173141337740489845,18.466495483730652623252231616841885,4.3411200375030986232522316168418848,1.21442410324e-100
14.962356560944327,0.96954401859965691909096978228157384,15.655503719046701507211293734405374,0.69314715810237450721129373440537449,19.408609242853303978362268492435703,4.4462526819089769783622684924357029,19.361041225772275512357513487499868,4.3986846648279485123575134874998682,1.00011396737e-100
15.848931924611142,0.97110830575677139210769723870976806,16.542079096165076918234454519656943,0.69314717155393491823445451965694322,20.350212869842515427253129539077297,4.5012809452313734272531295390772974,20.30518121676394258124580582454658,4.45624929215280058124580582454658,1.85735451083e-100
16.788040181225625,0.97259870633995560443939241740868276,17.48118735835905507576342291587046,0.69314717713343007576342291587046031,21.344478709015099188163522969518817,4.5564385277894741881635229695188173,21.301854100703277574473425683088012,4.5138139194776525744734256830880118,2.14310135865e-100
17.78279410038923,0.97401809005537223803652394680462193,18.475941279716146862046247924634424,0.69314717932691686204624792463442366,22.394513519776824868497212368361025,4.6117194193875948684972123683610254,22.354172647191732526218881499062446,4.5713785468025025262188814990624458,1.07155067933e-100
18.83649089489802,0.97536927387331255593131799192883126,19.529638075039689034862973835831292,0.69314718014166903486297383583129159,23.503608727934910126315973604246957,4.6671178330368901263159736042469575,23.465434069025374334285408926795076,4.6289431741273543342854089267950761,2.28597478256e-100
19.952623149688787,0.97665501708223586470949027793303456,20.645770330115439207655342656848834,0.69314718042665220765534265684883417,24.675251351715318361978644292601456,4.7226282020265313619786442926014557,24.639130951140991246894277369106529,4.6865078014522042468942773691065287,5.71493695641e-101
21.134890398366476,0.97787801702008699780437857858424717,21.828037578886665453892335896912759,0.69314718052018945389233589691275886,25.913135574838249533218536441518059,4.7782451764717735332185364415180588,25.878962827143532221362706170535473,4.7440724287770562213627061705354728,2.35741149452e-100
22.387211385683422,0.97904090544981363099775138901381167,23.080358566232312711560188459786703,0.69314718054889071156018845978670346,27.221175005084211084944420463240623,4.8339636194007890849444204632406232,27.188848441785330138878779787017892,4.8016370561019081388787797870178918,3.42896217385e-100
23.71373705661655,0.98014624554336222371110476185678775,24.406884237173641455444643557783009,0.69314718055709145544464355778300942,28.603515659056189889926620660029644,4.8897786024396398899266206600296444,28.57293874004330801460434111786042,4.8592016834267580146043411178604198,2.35741149452e-100
25.11886431509582,0.98119652943654328780459795935049568,25.812011495655084290504353832141626,0.69314718055926429050435383214162649,30.064549716247599776276262236546067,4.9456854011517797762762622365460667,30.035630625847430019033013457654407,4.916766310751610019033013457654407,3.21465203798e-100
26.607250597988084,0.98219417631595902735683721527244595,27.300397778547879787896425224764281,0.69314718055979578789642522476428129,31.608930088073425240721523434255675,5.0016794900853412407215234342556749,31.581581536064543944986941035285758,4.9743309380764599449869410352857576,2.14310135865e-101
28.18382931264455,0.98314153099860491908453214930614006,28.876976493204465253919341661807803,0.6931471805599152539193416618078034,33.241585850222782689958600176159061,5.0577565375782326899586001761590615,33.215724878045861970241768522462585,5.0318955654013119702417685224625852,6.42930407596e-101
29.85382618917963,0.98404086296471247911957835257852398,30.546973369739569807026594097785299,0.69314718055993980702659409778529944,34.967738589547195915179537974194771,5.113912400367565915179537974194771,34.943286381905793826225933969224179,5.0894601927261638262259339692241789,6.42930407596e-101
31.622776601683793,0.98489436580482735145428804390997162,32.315923782243737397021495858644675,0.69314718055994439702149585864467537,36.792919719730400608894315635578179,5.170143118046607608894315635578179,36.769801421734806825325280682918147,5.1470248200510138253252806829181473,2.57172163039e-100
33.496543915782794,0.98570415704293614183470042550135546,34.18969109634273917318684681767052,0.69314718055994517318684681767052034,38.722988823191732096577489995691328,5.2264449074089380965774899956913283,38.701133363158659814798888767029546,5.2045894473758658147988887670295462,2.14310135865e-101
35.481338923357534,0.98647227829860485046615958017527201,36.174486103917479291214889626261842,0.69314718055994529121488962626184153,40.764153080073650013656788053612462,5.2828141567161160136567880536124616,40.743492998058249785854956791046557,5.262154074700715785854956791046557,3.21465203798e-100
37.58374042884443,0.98720069575250735132243862897600309,38.276887609404375307255076645218263,0.69314718055994530725507664521826269,42.922987848766326034081019726058892,5.3392474199218960340810197260588919,42.903459130869997614617016601455802,5.319718702025567614617016601455802,5.42919010859e-100
39.81071705534978,0.98789130088134334162274033065400604,40.503864235909725309190492537012745,0.69314718055994530919049253701274529,45.206458466232514935295607736675106,5.3957414108827349352956077366751063,45.188000384700199783448769465232367,5.3772833293504197834487694652323669,2.21453807061e-100
42.169650342858226,0.98854591142992453714311623040932956,42.862797523418171309396394716022372,0.69314718055994530939639471602237161,47.621943340439568835029131547187394,5.4522929975813428350291315471873942,47.604498299533495573053609384349323,5.4348479566752695730536093843493225,5.78637366837e-100
44.668359215096345,0.98916627259009361524133965446669653,45.361506395656290309415567019248161,0.69314718055994530941556701924816115,50.177258411483387064685883563269227,5.5088991963870420646858835632692268,50.160771799096466430057046219242343,5.4924125840001214300570462192423427,2.85746847821e-100
47.315125896148025,0.98975405835809454947505554087053332,48.008273076707970309417117379314853,0.69314718055994530941711737931485264,52.880683062521927885544172777774514,5.5655571663739028855441727777745142,52.865103107472996346362813130043868,5.5499772113249713463628131300438676,4.78625970099e-100
50.11872336272725,0.9903108730440001119048448606721071,50.811870543287195309417225362488406,0.69314718055994530941722536248840591,55.740987566442345641104443513162623,5.622264203715095641104443513162623,55.726265201377073401226114302208667,5.6075418386498234012261143022086668,5.35775339664e-100
53.0884444230989,0.99083825290878883061817264552568976,53.781591603658845309417231784265276,0.69314718055994530941723178426527647,58.767462159268240172371466880129232,5.6790177361693401723714668801292319,58.753550889073575334575277554350374,5.6651064659746753345752775543503738,2.57172163039e-100
56.23413251903491,0.99133766790662883358669602033135083,56.927279699594855309417232107350924,0.69314718055994530941723210735092447,61.969947836708088201881864270714131,5.7358153176731782018818642707141312,61.956803612334435291311972065926289,5.7226710932995252913119720659262892,7.78660160311e-100
59.56621435290109,0.99181052351184421326881450436493879,60.259361533461035309417232120968347,0.69314718055994530941723212096834711,65.358868975951714884152183947022585,5.7926546230506248841521839470225846,65.346450073525467136367083522310603,5.7802357206243771363670835223106032,3.07177861407e-100
63.09573444801943,0.99225816261189692950312983304254016,63.788881628579375309417232121444216,0.69314718055994530941723212144421642,68.945267890869266737834738717121758,5.8495334428498367378347387171217585,68.933534795968659205683947592909687,5.8378003479492292056839475929096869,7.57229146725e-100
66.83439175686149,0.99268186744949993513844016492860041,67.527538937421435309417232121457854,0.6931471805599453094172321214578538,72.740841435176209518927823288178105,5.9064496783147195189278232881781052,72.729756732135569119108381259736807,5.8953649752740791191083812597368067,6.14355722814e-100
70.79457843841388,0.99308286159867419573590414219526526,71.487725618973825309417232121458171,0.69314718055994530941723212145817059,76.757979774911632850642380366286241,5.963401336497752850642380366286241,76.747508041012811080875772302175014,5.9529296025989310808757723021750139,2.50028491843e-100
74.98942093324558,0.99346231196116775160203939718259793,75.682568113805525309417232121458176,0.69314718055994530941723212145817648,81.009807458764428898085785202548129,6.0203865255188488980857852025481293,80.999915163169360930542918222586077,6.0104942299237809305429182225860767,3.78614573362e-100
79.43282347242821,0.99382133077116453735036166321604887,80.125970652988155309417232121458177,0.69314718055994530941723212145817657,85.510226922402046990387826134425905,6.0774034499738369903878261344259046,85.500882329676842861805825936905613,6.068058857248632861805825936905613,4.85769641295e-100
84.13951416451965,0.99416097759761993416880533439528386,84.832661345079595309417232121458177,0.69314718055994530941723212145817657,90.273964571014534395540128614439381,6.1344504064948843955401286144393811,90.26513764909313492556997004947834,6.1256234845734849255699700494783398,1.14298739128e-99
89.12509381337459,0.99448226133487128237030953400138957,89.818240993934535309417232121458177,0.69314718055994530941723212145817657,95.316619592838829040075043480912319,6.1915257794642390400750434809123194,95.308281925272924808451756474995781,6.1831881118983348084517564749957814,1.17870574726e-99
94.40608762859246,0.99478614217338269816806107857840816,95.099234809152405309417232121458177,0.69314718055994530941723212145817657,100.65471566547415255326737682128702,6.2486280368816925532673768212870159,100.64684036781564682725633856234349,6.2407527392231868272563385623434916,7.92947502702e-100
100.0,0.99507353354359830639508768924190987,100.69314718055994530941723212145818,0.69314718055994530941723212145817657,106.30575572638535125736275963881636,6.3057557263853512573627596388163637,106.2983173665480366774532150308269,6.298317366548036677453215030826905,1.38587221193e-99
105.92537251772897,0.99534530402689917921343204607797473,106.61851969828891530941723212145818,0.69314718055994530941723212145817657,112.28827998915364670699031912815355,6.3629074714246767069903191281535544,112.2812545116018585948076951858648,6.3558819938728885948076951858648018,7.07223448356e-100
112.20184543019653,0.99560227922858907653801842333706858,112.89499261075647530941723212145818,0.69314718055994530941723212145817657,118.6219273977805603295865297293141,6.4200819675840303295865297293140987,118.61529205139427062331035020747314,6.4134466211977406233103502074731419,3.64327230971e-100
118.85022274370189,0.9958452436086789865196473563687332,119.54336992426183530941723212145818,0.69314718055994530941723212145817657,125.32750072275643996798474170952181,6.4772779790545499679847417095218133,125.32123399222448049270619347688719,6.4710112485225904927061934768871914,1.37872854073e-99
125.89254117941688,0.99607494226700277351219252877549659,126.58568835997682530941723212145818,0.69314718055994530941723212145817657,132.4270355146685507036004506371855,6.5344943352516707036004506371854966,132.42111705526432250850014867096465,6.528575875847442508500148670964646,1.37872854073e-99
133.3521432163324,0.99629208267988217080774541425002871,134.04529039689234530941723212145818,0.69314718055994530941723212145817657,139.94387314390762628562187755674525,6.5917299275752262856218775567452511,139.93828371950469236870123145014693,6.5861405031722923687012314501469317,7.85803831507e-101
141.25375446227554,0.9964973363861737004888957064490785,141.94690164283548530941723212145818,0.69314718055994530941723212145817657,147.90273816858437645673165223011525,6.6489837063088364567316522301152541,147.89745959277268430727022307152625,6.643705130497144307270223071526249,1.72876842931e-99
149.62356560944357,0.99669134062107676610945385331364133,150.31671279000351530941723212145818,0.69314718055994530941723212145817657,156.32982028709848733386576301565771,6.7062546776549173338657630156577057,156.324835367265566201407257648027,6.7012697578219962014072576480270014,1.57160766301e-100
158.48931924611142,0.99687469989656780030080769650335475,159.18246642667136530941723212145818,0.69314718055994530941723212145817657,165.25286114701299107351869565959324,6.7635419009015710735186956595932356,165.24815363125826626526379727923094,6.7588343851468462652637972792309442,6.35786736401e-100
167.88040181225622,0.99704798752775305907424211116711716,168.57354899281616530941723212145818,0.69314718055994530941723212145817657,174.70124629797360268548768236302125,6.8208444857173826854876823630212547,174.69680082472791807979277407906945,6.8163990124716980797927740790694546,2.228825413e-99
177.82794100389228,0.99721174710480824712590590721941376,178.52108818445222530941723212145818,0.69314718055994530941723212145817657,184.70610259346232823209119483809948,6.8781615895700482320911948380994779,184.701904643688828097768607915677,6.8739636397965480977686079156770002,8.64384214657e-100
188.3649089489802,0.99736649391050087525309403192613052,189.05805612954014530941723212145818,0.69314718055994530941723212145817657,195.30040136424494393044161584959392,6.9354924152647439304416158495939189,195.29643721610160001830340038147944,6.9315282671214000183034003814794403,3.21465203798e-100
199.5262314968883,0.99751271628357477084260603005237326,200.21937867744824530941723212145818,0.69314718055994530941723212145817657,206.51906770548630489267795328520531,6.9928362085980048926779532852053118,206.51532439133455208601737342106037,6.9890928944462520860173734210603697,7.78660160311e-100
211.34890398366477,0.99765087692852059530853298171071594,212.04205116422471530941723212145818,0.69314718055994530941723212145817657,218.3990962397877352689298713066715,7.0501922561229652689298713066714982,218.39556150543587195269582352136787,7.0466575217711019526958235213678658,1.57160766301e-100
223.87211385683423,0.99778141417246429824551038000233125,224.56526103739417530941723212145818,0.69314718055994530941723212145817657,230.97967373985599098003147534090032,7.1075598830217609800314753409003167,230.97633600593018386756513045679852,7.1042221490959538675651304567985152,2.35741149452e-100
237.13737056616552,0.99790474317008137466427306000191247,237.83051774672546530941723212145818,0.69314718055994530941723212145817657,244.30230901724643686344365754666039,7.1649384510809168634436575466603868,244.29915734258632378296163325826124,7.1617867764208037829616332582612395,1.77163045649e-99
251.18864315095823,0.99802125705759189096862877463290486,251.88179033151817530941723212145818,0.69314718055994530941723212145817657,258.41097050772389526229675687619138,7.2223273567656652622967568761913843,258.40799455470388582248315607838785,7.2193514037456558224831560783878495,2.43599187767e-99
266.0725059798814,0.99813132805701195433296930190692289,266.76565316044134530941723212145818,0.69314718055994530941723212145817657,273.35223200927049036763068596232834,7.2797260293890903676306859623283372,273.34942201095190773369439650525622,7.2769160310705077336943965052562211,1.38587221193e-99
281.8382931264455,0.99823530853193541227414916684224166,282.53144030700544530941723212145818,0.69314718055994530941723212145817657,289.17542705581768231107278715118085,7.3371339293721823110727871511808518,289.17277378484085765425975997714695,7.3344806583953576542597599771469494,3.86472611677e-99
298.5382618917963,0.99833353199619673039408212612957045,299.23140907235624530941723212145818,0.69314718055994530941723212145817657,305.9328124383871961183561112040567,7.3945505465908961183561112040566989,305.93030717751650951024392542390854,7.3920452857202095102439254239085431,3.20036469559e-99
316.22776601683796,0.99842631407682521247164381014293989,316.92091319739790530941723212145818,0.69314718055994530941723212145817657,323.67974141564437025961749339583366,7.4519753988064102596174933958336572,323.67737592988301960421160194265389,7.4496099130450596042116019426538879,3.69327800808e-99
334.9654391578279,0.99851395343274404895563318288456681,335.65858633838784530941723212145818,0.69314718055994530941723212145817657,342.47484718800284507615889272384905,7.5094080301749450761588927238490549,342.47261369819781137940157546499562,7.5071745403699113794015754649956185,3.178933682e-99
354.81338923357606,0.99859673263069671944994187395310246,355.50653641413600530941723212145818,0.69314718055994530941723212145817657,362.38023724340956638685543721252254,7.5668480098335063868554372125225446,362.37812840127082349910865875613629,7.5647391676947634991086587561362894,3.64327230971e-100
375.8374042884443,0.99867491897990044544348136903819421,376.53055146900424530941723212145818,0.69314718055994530941723212145817657,383.46169921900242684409040351977082,7.624294930558126844090403519770817,383.45970808346391329863500805614017,7.6223037950196132986350080561401662,1.88592919562e-99
398.1071705534977,0.99874876532693270746169756474835455,398.80031773405764530941723212145818,0.69314718055994530941723212145817657,405.78891896098893871702743583623067,7.6817484074912387170274358362306719,405.78703897584216521627811776895903,7.679868422344465216278117768959035,1.32872284237e-99
