amplitude,minimumMean,pointwiseExcludedByUpperBand,j-2Mean,j-2StandardError,j-2Ci95Lower,j-2Ci95Upper,j0Mean,j0StandardError,j0Ci95Lower,j0Ci95Upper
0.511,-0.017913036391785424,True,0.1131156600262086,0.01382658716569732,0.08601554918144186,0.14021577087097534,-0.017913036391785424,0.00047430662056414805,-0.018842677368091153,-0.016983395415479694
0.51125,-0.017939048021452218,True,0.11328222877073901,0.013846883576445654,0.08614233696090554,0.1404221205805725,-0.017939048021452218,0.0004750065318219784,-0.018870060823823295,-0.01700803521908114
0.5115000000000001,-0.017965085218274862,True,0.1134489597206095,0.013867199847303086,0.08626924801989545,0.14062867142132354,-0.017965085218274862,0.00047570712722535494,-0.018897471187636558,-0.017032699248913166
0.51175,-0.017991147995008148,True,0.11361585295552082,0.013887535987979706,0.0863962824190806,0.14083542349196104,-0.017991147995008148,0.00047640840710166607,-0.018924908472927413,-0.017057387517088882
0.512,-0.018017236364406906,True,0.1137829085551739,0.013907892008185638,0.08652344021913004,0.14104237689121774,-0.018017236364406906,0.00047711037177830643,-0.018952372693092388,-0.017082100035721425
0.51225,-0.018043350339225925,True,0.11395012659926952,0.01392826791763098,0.0866507214807128,0.14124953171782623,-0.018043350339225925,0.00047781302158267516,-0.018979863861527967,-0.017106836816923883
0.5125,-0.018069489932220042,True,0.11411750716750865,0.013948663726025852,0.08677812626449799,0.14145688807051932,-0.018069489932220042,0.00047851635684217604,-0.01900738199163071,-0.017131597872809375
0.51275,-0.018095655156144058,True,0.11428505033959221,0.01396907944308038,0.08690565463115467,0.14166444604802975,-0.018095655156144058,0.0004792203778842176,-0.019034927096797126,-0.01715638321549099
0.513,-0.018121846023752778,True,0.11445275619522088,0.01398951507850466,0.08703330664135175,0.14187220574909,-0.018121846023752778,0.0004799250850362133,-0.019062499190423757,-0.0171811928570818
0.51325,-0.01814806254780101,True,0.11462062481409556,0.014009970642008818,0.08716108235575828,0.14208016727243283,-0.01814806254780101,0.00048063047862558145,-0.01909009828590715,-0.01720602680969487
0.5135,-0.01817430474104358,True,0.11478865627591718,0.014030446143302983,0.08728898183504333,0.14228833071679103,-0.01817430474104358,0.0004813365589797454,-0.01911772439664388,-0.01723088508544328
0.51375,-0.01820057261623529,True,0.11495685066038663,0.01405094159209728,0.08741700513987596,0.1424966961808973,-0.01820057261623529,0.0004820433264261335,-0.019145377536030513,-0.017255767696440067
0.514,-0.01822686618613095,True,0.11512520804720464,0.014071456998101823,0.08754515233092507,0.14270526376348422,-0.01822686618613095,0.00048275078129217776,-0.019173057717463617,-0.01728067465479828
0.51425,-0.018253185463485366,True,0.11529372851607211,0.014091992371026747,0.08767342346885969,0.14291403356328453,-0.018253185463485366,0.0004834589239053163,-0.019200764954339786,-0.017305605972630946
0.5145,-0.01827953046105336,True,0.11546241214668998,0.014112547720582187,0.0878018186143489,0.14312300567903108,-0.01827953046105336,0.00048416775459299164,-0.019228499260055626,-0.017330561662051096
0.51475,-0.018305901191589743,True,0.11563125901875906,0.014133123056478278,0.08793033782806164,0.14333218020945648,-0.018305901191589743,0.0004848772736826502,-0.01925626064800774,-0.01735554173517175
0.515,-0.018332297667849315,True,0.11580026921198022,0.014153718388425145,0.08805898117066693,0.1435415572532935,-0.018332297667849315,0.0004855874815017447,-0.019284049131592734,-0.017380546204105896
0.51525,-0.018358719902586893,True,0.11596944280605427,0.014174333726132932,0.08818774870283372,0.14375113690927482,-0.018358719902586893,0.0004862983783777312,-0.019311864724207248,-0.01740557508096654
0.5155,-0.018385167908557282,True,0.11613877988068211,0.014194969079311778,0.08831664048523102,0.1439609192761332,-0.018385167908557282,0.0004870099646380709,-0.0193397074392479,-0.017430628377866665
0.51575,-0.018411641698515314,True,0.11630828051556465,0.014215624457671836,0.08844565657852785,0.14417090445260144,-0.018411641698515314,0.0004877222406102304,-0.019367577290111366,-0.017455706106919263
0.516,-0.01843814128521578,True,0.11647794479040267,0.01423629987092323,0.08857479704339315,0.14438109253741221,-0.01843814128521578,0.00048843520662168,-0.019395474290194274,-0.017480808280237285
0.51625,-0.018464666681413486,True,0.11664777278489705,0.01425699532877612,0.08870406194049585,0.14459148362929825,-0.018464666681413486,0.0004891488629998952,-0.01942339845289328,-0.01750593490993369
0.5165,-0.01849121789986325,True,0.11681776457874865,0.014277710840940648,0.08883345133050498,0.1448020778269923,-0.01849121789986325,0.000489863210072356,-0.01945134979160507,-0.017531086008121432
0.51675,-0.018517794953319906,True,0.11698792025165847,0.014298446417126982,0.08896296527408959,0.14501287522922734,-0.018517794953319906,0.0004905782481665479,-0.01947932831972634,-0.017556261586913473
0.517,-0.018544397854538233,True,0.11715823988332712,0.014319202067045247,0.08909260383191843,0.1452238759347358,-0.018544397854538233,0.0004912939776099591,-0.019507334050653753,-0.017581461658422712
0.51725,-0.018571026616273044,True,0.11732872355345558,0.014339977800405622,0.08922236706466057,0.14543508004225061,-0.018571026616273044,0.0004920103987300845,-0.01953536699778401,-0.017606686234762078
0.5175,-0.018597681251279162,True,0.11749937134174472,0.014360773626918249,0.08935225503298495,0.14564648765050447,-0.018597681251279162,0.0004927275118544225,-0.019563427174513832,-0.017631935328044492
0.51775,-0.01862436177231141,True,0.11767018332789544,0.014381589556293307,0.08948226779756056,0.1458580988582303,-0.01862436177231141,0.0004934453173104771,-0.019591514594239943,-0.017657208950382874
0.518,-0.018651068192124573,True,0.11784115959160854,0.014402425598240938,0.0896124054190563,0.14606991376416079,-0.018651068192124573,0.0004941638154257549,-0.019619629270359054,-0.017682507113890092
0.51825,-0.01867780052347347,True,0.11801230021258487,0.014423281762471311,0.08974266795814109,0.14628193246702864,-0.01867780052347347,0.0004948830065277694,-0.019647771216267897,-0.017707829830679044
0.5185,-0.018704558779112916,True,0.11818360527052531,0.014444158058694598,0.0898730554754839,0.14649415506556673,-0.018704558779112916,0.0004956028909440373,-0.01967594044536323,-0.017733177112862604
0.51875,-0.01873134297179773,True,0.1183550748451308,0.014465054496620968,0.0900035680317537,0.1467065816585079,-0.01873134297179773,0.0004963234690020811,-0.01970413697104181,-0.01775854897255365
0.519,-0.018758153114282704,True,0.11852670901610207,0.014485971085960581,0.09013420568761933,0.1469192123445848,-0.018758153114282704,0.0004970447410294254,-0.019732360806700378,-0.01778394542186503
0.51925,-0.01878498921932266,True,0.11869850786313998,0.014506907836423617,0.0902649685037497,0.14713204722253026,-0.01878498921932266,0.0004977667073536023,-0.019760611965735718,-0.0178093664729096
0.5195,-0.018811851299672402,True,0.1188704714659455,0.014527864757720249,0.09039585654081381,0.14734508639107718,-0.018811851299672402,0.0004984893683021466,-0.01978889046154461,-0.017834812137800193
0.51975,-0.018838739368086763,True,0.11904259990421952,0.014548841859560664,0.09052686985948062,0.14755832994895843,-0.018838739368086763,0.0004992127242025981,-0.019817196307523856,-0.01786028242864967
0.52,-0.018865653437320523,True,0.11921489325766273,0.014569839151655021,0.09065800852041889,0.14777177799490657,-0.018865653437320523,0.0004999367753825016,-0.019845529517070228,-0.01788577735757082
0.52025,-0.01889259352012851,True,0.11938735160597608,0.014590856643713516,0.09078927258429759,0.14798543062765457,-0.01889259352012851,0.0005006615221694051,-0.01987389010358054,-0.017911296936676476
0.5205,-0.018919559629265528,True,0.11955997502886041,0.014611894345446318,0.09092066211178564,0.1481992879459352,-0.018919559629265528,0.0005013869648908626,-0.01990227808045162,-0.017936841178079435
0.52075,-0.018946551777486408,True,0.1197327636060167,0.014632952266563637,0.09105217716355198,0.14841335004848144,-0.018946551777486408,0.0005021131038744323,-0.019930693461080295,-0.01796241009389252
0.521,-0.01897356997754593,True,0.11990571741714559,0.014654030416775632,0.09118381780026535,0.14862761703402583,-0.01897356997754593,0.0005028399394476752,-0.01995913625886337,-0.017988003696228487
0.52125,-0.019000614242198923,True,0.1200788365419481,0.014675128805792505,0.0913155840825948,0.14884208900130141,-0.019000614242198923,0.0005035674719381594,-0.019987606487197714,-0.018013621997200132
0.5215,-0.01902768458420019,True,0.12025212106012503,0.014696247443324444,0.09144747607120912,0.14905676604904095,-0.01902768458420019,0.0005042957016734548,-0.02001610415948016,-0.01803926500892022
0.52175,-0.01905478101630455,True,0.12042557105137733,0.014717386339081658,0.09157949382677728,0.1492716482759774,-0.01905478101630455,0.0005050246289811384,-0.020044629289107583,-0.01806493274350152
0.522,-0.019081903551266818,True,0.12059918659540574,0.014738545502774316,0.09171163740996807,0.1494867357808434,-0.019081903551266818,0.0005057542541887891,-0.020073181889476845,-0.01809062521305679
0.52225,-0.01910905220184179,True,0.12077296777191117,0.014759724944112627,0.09184390688145042,0.14970202866237192,-0.01910905220184179,0.000506484577623992,-0.020101761973984816,-0.018116342429698767
0.5225,-0.01913622698078428,True,0.12094691466059448,0.014780924672806792,0.09197630230189317,0.14991752701929578,-0.01913622698078428,0.0005072155996143356,-0.020130369556028378,-0.01814208440554018
0.52275,-0.01916342790084912,True,0.12112102734115658,0.014802144698567022,0.09210882373196522,0.15013323095034795,-0.01916342790084912,0.0005079473204874135,-0.020159004649004452,-0.01816785115269379
0.523,-0.019190654974791093,True,0.12129530589329825,0.0148233850311035,0.09224147123233539,0.1503491405542611,-0.019190654974791093,0.0005086797405708233,-0.020187667266309908,-0.01819364268327228
0.52325,-0.019217908215365013,True,0.12146975039672034,0.01484464568012644,0.09237424486367252,0.15056525592976816,-0.019217908215365013,0.0005094128601921666,-0.02021635742134166,-0.018219459009388365
0.5235,-0.019245187635325706,True,0.12164436093112377,0.014865926655346053,0.0925071446866455,0.15078157717560203,-0.019245187635325706,0.00051014667967905,-0.020245075127496643,-0.01824530014315477
0.52375,-0.019272493247427986,True,0.12181913757620946,0.014887227966472552,0.09264017076192327,0.15099810439049566,-0.019272493247427986,0.0005108811993590846,-0.020273820398171792,-0.01827116609668418
0.524,-0.01929982506442664,True,0.12199408041167814,0.01490854962321613,0.09277332315017453,0.15121483767318175,-0.01929982506442664,0.0005116164195598844,-0.020302593246764013,-0.01829705688208927
0.52425,-0.019327183099076495,True,0.12216918951723069,0.014929891635287018,0.09290660191206813,0.15143177712239325,-0.019327183099076495,0.0005123523406090699,-0.020331393686670272,-0.018322972511482717
0.5245,-0.019354567364132363,True,0.122344464972568,0.014951254012395417,0.09304000710827298,0.15164892283686301,-0.019354567364132363,0.0005130889628342642,-0.02036022173128752,-0.018348912996977204
0.52475,-0.019381977872349063,True,0.12251990685739102,0.01497263676425157,0.09317353879945794,0.1518662749153241,-0.019381977872349063,0.0005138262865630956,-0.02038907739401273,-0.018374878350685395
0.525,-0.019409414636481374,True,0.12269551525140049,0.01499403990056566,0.0933071970462918,0.15208383345650917,-0.019409414636481374,0.0005145643121231959,-0.020417960688242837,-0.018400868584719912
0.52525,-0.019436877669284133,True,0.12287129023429726,0.015015463431047928,0.09344098190944332,0.1523015985591512,-0.019436877669284133,0.000515303039842202,-0.02044687162737485,-0.018426883711193418
0.5255,-0.019464366983512144,True,0.12304723188578223,0.015036907365408596,0.09357489344958139,0.15251957032198307,-0.019464366983512144,0.0005160424700477544,-0.02047581022480574,-0.018452923742218547
0.52575,-0.019491882591920237,True,0.12322334028555637,0.015058371713357895,0.0937089317273749,0.15273774884373784,-0.019491882591920237,0.0005167826030674991,-0.020504776493932536,-0.018478988689907938
0.526,-0.019519424507263183,True,0.12339961551332033,0.015079856484606035,0.09384309680349251,0.15295613422314816,-0.019519424507263183,0.0005175234392290841,-0.02053377044815219,-0.018505078566374178
0.52625,-0.01954699274229582,True,0.12357605764877512,0.015101361688863252,0.09397738873860315,0.1531747265589471,-0.01954699274229582,0.000518264978860164,-0.020562792100861742,-0.0185311933837299
0.5265,-0.019574587309772955,True,0.12375266677162154,0.015122887335839783,0.09411180759337556,0.15339352594986752,-0.019574587309772955,0.0005190072222883961,-0.02059184146545821,-0.0185573331540877
0.52675,-0.019602208222449412,True,0.12392944296156053,0.015144433435245859,0.09424635342847865,0.1536125324946424,-0.019602208222449412,0.0005197501698414429,-0.02062091855533864,-0.018583497889560183
0.527,-0.01962985549307997,True,0.12410638629829282,0.0151659999967917,0.09438102630458109,0.15383174629200455,-0.01962985549307997,0.0005204938218469701,-0.020650023383900033,-0.01860968760225991
0.52725,-0.01965752913441946,True,0.12428349686151932,0.015187587030187556,0.09451582628235171,0.15405116744068692,-0.01965752913441946,0.0005212381786326482,-0.020679155964539453,-0.01863590230429947
0.5275,-0.019685229159222696,True,0.12446077473094096,0.015209194545143663,0.09465075342245938,0.15427079603942254,-0.019685229159222696,0.0005219832405261524,-0.020708316310653955,-0.018662142007791437
0.52775,-0.019712955580244485,True,0.12463821998625858,0.015230822551370269,0.09478580778557286,0.1544906321869443,-0.019712955580244485,0.0005227290078551611,-0.0207375044356406,-0.01868840672484837
0.528,-0.01974070841023963,True,0.12481583270717295,0.015252471058577593,0.09492098943236087,0.154710675981985,-0.01974070841023963,0.0005234754809473572,-0.02076672035289645,-0.01871469646758281
0.52825,-0.01976848766196295,True,0.12499361297338497,0.015274140076475894,0.09505629842349222,0.15493092752327772,-0.01976848766196295,0.0005242226601304274,-0.020795964075818588,-0.018741011248107314
0.5285,-0.019796293348169253,True,0.12517156086459558,0.015295829614775418,0.09519173481963576,0.1551513869095554,-0.019796293348169253,0.0005249705457320636,-0.020825235617804097,-0.01876735107853441
0.52875,-0.019824125481613362,True,0.1253496764605056,0.015317539683186413,0.09532729868146023,0.15537205423955097,-0.019824125481613362,0.0005257191380799618,-0.02085453499225009,-0.018793715970976635
0.529,-0.019851984075050066,True,0.12552795984081583,0.015339270291419118,0.09546299006963435,0.1555929296119973,-0.019851984075050066,0.0005264684375018198,-0.020883862212553634,-0.0188201059375465
0.52925,-0.019879869141234185,True,0.12570641108522715,0.01536102144918379,0.09559880904482693,0.15581401312562737,-0.019879869141234185,0.0005272184443253426,-0.020913217292111857,-0.018846520990356514
0.5295,-0.01990778069292054,True,0.12588503027344042,0.015382793166190683,0.09573475566770667,0.15603530487917416,-0.01990778069292054,0.0005279691588782376,-0.020942600244321884,-0.018872961141519196
0.52975,-0.01993571874286394,True,0.12606381748515663,0.015404585452150059,0.09587082999894252,0.15625680497137073,-0.01993571874286394,0.0005287205814882168,-0.020972011082580844,-0.018899426403147034
0.53,-0.01996368330381917,True,0.12624277280007645,0.015426398316772158,0.09600703209920303,0.15647851350094988,-0.01996368330381917,0.0005294727124829955,-0.02100144982028584,-0.0189259167873525
0.53025,-0.019991674388541072,True,0.12642189629790082,0.015448231769767245,0.09614336202915702,0.15670043056664462,-0.019991674388541072,0.0005302255521902942,-0.02103091647083405,-0.018952432306248095
0.5305,-0.02001969200978444,True,0.12660118805833062,0.01547008582084558,0.09627981984947329,0.15692255626718796,-0.02001969200978444,0.0005309791009378366,-0.021060411047622598,-0.01897897297194628
0.53075,-0.020047736180304105,True,0.12678064816106674,0.015491960479717437,0.09641640562082057,0.1571448907013129,-0.020047736180304105,0.0005317333590533521,-0.021089933564048674,-0.019005538796559536
0.531,-0.02007580691285485,True,0.12696027668580995,0.015513855756093058,0.09655311940386756,0.15736743396775235,-0.02007580691285485,0.0005324883268645712,-0.021119484033509408,-0.01903212979220029
0.53125,-0.0201039042201915,True,0.12714007371226113,0.015535771659682718,0.096689961259283,0.15759018616523926,-0.0201039042201915,0.0005332440046992307,-0.021149062469401993,-0.019058745970981006
0.5315,-0.02013202811506886,True,0.12732003932012118,0.015557708200196687,0.09682693124773567,0.15781314739250668,-0.02013202811506886,0.0005340003928850711,-0.0211786688851236,-0.01908538734501412
0.5317500000000001,-0.020160178610241764,True,0.127500173589091,0.015579665387345235,0.09696402942989434,0.15803631774828766,-0.020160178610241764,0.0005347574917498366,-0.021208303294071446,-0.019112053926412083
0.532,-0.02018835571846499,True,0.12768047659887133,0.015601643230838626,0.09710125586642762,0.15825969733131504,-0.02018835571846499,0.0005355153016212751,-0.02123796570964269,-0.01913874572728729
0.53225,-0.020216559452493368,True,0.1278609484291631,0.01562364174038713,0.09723861061800432,0.15848328624032187,-0.020216559452493368,0.0005362738228271389,-0.02126765614523456,-0.019165462759752176
0.5325,-0.020244789825081703,True,0.1280415891596672,0.015645660925701032,0.09737609374529319,0.15870708457404123,-0.020244789825081703,0.0005370330556951843,-0.021297374614244264,-0.019192205035919143
0.5327500000000001,-0.02027304684898482,True,0.12822239887008446,0.01566770079649061,0.09751370530896288,0.15893109243120607,-0.02027304684898482,0.000537793000553172,-0.021327121130069036,-0.019218972567900602
0.533,-0.020301330536957506,True,0.12840337764011572,0.015689761362466116,0.09765144536968214,0.15915530991054933,-0.020301330536957506,0.0005385536577288653,-0.02135689570610608,-0.01924576536780893
0.53325,-0.020329640901754584,True,0.12858452554946184,0.015711842633337855,0.09778931398811964,0.15937973711080403,-0.020329640901754584,0.0005393150275500328,-0.02138669835575265,-0.01927258344775652
0.5335,-0.020357977956130858,True,0.12876584267782368,0.015733944618816095,0.09792731122494414,0.15960437413070322,-0.020357977956130858,0.0005400771103444467,-0.021416529092405972,-0.019299426819855744
0.5337500000000001,-0.020386341712841167,True,0.12894732910490225,0.015756067328611137,0.09806543714082443,0.15982922106898007,-0.020386341712841167,0.000540839906439883,-0.021446387929463337,-0.019326295496218997
0.534,-0.020414732184640284,True,0.12912898491039812,0.01577821077243324,0.09820369179642897,0.16005427802436728,-0.020414732184640284,0.000541603416164121,-0.02147627488032196,-0.019353189488958606
0.53425,-0.02044314938428303,True,0.12931081017401236,0.0158003749599927,0.09834207525242666,0.16027954509559805,-0.02044314938428303,0.0005423676398449451,-0.02150618995837912,-0.01938010881018694
0.5345,-0.020471593324524234,True,0.12949280497544577,0.01582255990099981,0.09848058756948615,0.1605050223814054,-0.020471593324524234,0.0005431325778101431,-0.021536133177032114,-0.019407053472016354
0.5347500000000001,-0.0205000640181187,True,0.12967496939439932,0.01584476560516486,0.0986192288082762,0.16073070998052244,-0.0205000640181187,0.0005438982303875065,-0.021566104549678212,-0.019434023486559187
0.535,-0.02052856147782122,True,0.12985730351057365,0.01586699208219813,0.0987579990294653,0.160956607991682,-0.02052856147782122,0.0005446645979048306,-0.02159610408971469,-0.019461018865927753
0.53525,-0.020557085716386626,True,0.13003980740366974,0.015889239341809924,0.0988968982937223,0.1611827165136172,-0.020557085716386626,0.0005454316806899153,-0.02162613181053886,-0.01948803962223439
0.5355,-0.020585636746569713,True,0.1302224811533885,0.015911507393710524,0.09903592666171587,0.16140903564506112,-0.020585636746569713,0.0005461994790705636,-0.021656187725548018,-0.01951508576759141
0.5357500000000001,-0.02061421458112532,True,0.13040532483943076,0.015933796247610252,0.09917508419411467,0.16163556548474686,-0.02061421458112532,0.0005469679933745832,-0.021686271848139503,-0.019542157314111137
0.536,-0.020642819232808224,True,0.13058833854149735,0.015956105913219373,0.09931437095158738,0.1618623061314073,-0.020642819232808224,0.0005477372239297842,-0.0217163841917106,-0.019569254273905847
0.53625,-0.020671450714373252,True,0.1307715223392891,0.0159784364002482,0.09945378699480262,0.16208925768377558,-0.020671450714373252,0.0005485071710639818,-0.021746524769658656,-0.01959637665908785
0.5365,-0.02070010903857521,True,0.1309548763125069,0.016000787718407038,0.0995933323844291,0.1623164202405847,-0.02070010903857521,0.0005492778351049948,-0.021776693595381,-0.01962352448176942
0.5367500000000001,-0.02072879421816893,True,0.13113840054085174,0.0160231598774062,0.09973300718113559,0.1625437939005679,-0.02072879421816893,0.0005500492163806459,-0.021806890682274996,-0.019650697754062862
0.537,-0.02075750626590919,True,0.13132209510402423,0.01604555288695596,0.09987281144559054,0.16277137876245792,-0.02075750626590919,0.0005508213152187611,-0.02183711604373796,-0.019677896488080417
0.53725,-0.02078624519455081,True,0.13150596008172544,0.016067966756766645,0.10001274523846282,0.16299917492498806,-0.02078624519455081,0.0005515941319471704,-0.021867369693167264,-0.01970512069593436
0.5375,-0.02081501101684862,True,0.13168999555365613,0.016090401496548563,0.10015280862042095,0.1632271824868913,-0.02081501101684862,0.000552367666893708,-0.02189765164396029,-0.019732370389736954
0.5377500000000001,-0.020843803745557422,True,0.13187420159951724,0.016112857116012024,0.10029300165213367,0.1634554015469008,-0.020843803745557422,0.0005531419203862121,-0.021927961909514397,-0.019759645581600448
0.538,-0.020872623393432013,True,0.1320585782990095,0.01613533362486733,0.10043332439426952,0.16368383220374946,-0.020872623393432013,0.0005539168927525227,-0.021958300503226957,-0.01978694628363707
0.53825,-0.020901469973227216,True,0.13224312573183383,0.01615783103282479,0.10057377690749725,0.16391247455617042,-0.020901469973227216,0.0005546925843204863,-0.02198866743849537,-0.019814272507959065
0.5385,-0.02093034349769783,True,0.13242784397769114,0.016180349349594725,0.10071435925248548,0.1641413287028968,-0.02093034349769783,0.0005554689954179516,-0.022019062728717016,-0.019841624266678647
0.5387500000000001,-0.020959243979598696,True,0.1326127331162823,0.016202888584887463,0.10085507148990287,0.16437039474266174,-0.020959243979598696,0.0005562461263727716,-0.02204948638728933,-0.019869001571908063
0.539,-0.02098817143168459,True,0.1327977932273081,0.0162254487484133,0.10099591368041802,0.16459967277419815,-0.02098817143168459,0.0005570239775128021,-0.022079938427609684,-0.019896404435759497
0.53925,-0.02101712586671034,True,0.13298302439046936,0.016248029849882568,0.10113688588469952,0.1648291628962392,-0.02101712586671034,0.0005578025491659038,-0.02211041886307551,-0.01992383287034517
0.5395,-0.02104610729743075,True,0.13316842668546705,0.01627063189900558,0.10127798816341611,0.165058865207518,-0.02104610729743075,0.0005585818416599401,-0.022140927707084233,-0.01995128688777727
0.5397500000000001,-0.02107511573660065,True,0.13335400019200203,0.016293254905492667,0.1014192205772364,0.16528877980676765,-0.02107511573660065,0.00055936185532278,-0.022171464973033298,-0.019978766500168003
0.54,-0.02110415119697483,True,0.13353974498977506,0.016315898879054134,0.10156058318682895,0.16551890679272116,-0.02110415119697483,0.0005601425904822934,-0.022202030674320125,-0.020006271719629536
0.54025,-0.021133213691308092,True,0.13372566115848708,0.016338563829400327,0.10170207605286244,0.16574924626411172,-0.021133213691308092,0.0005609240474663562,-0.02223262482434215,-0.020033802558274034
0.5405,-0.021162303232355285,True,0.13391174877783893,0.01636124976624156,0.10184369923600547,0.16597979831967238,-0.021162303232355285,0.0005617062266028468,-0.022263247436496863,-0.020061359028213707
0.5407500000000001,-0.021191419832871188,True,0.13409800792753152,0.01638395669928818,0.10198545279692668,0.16621056305813636,-0.021191419832871188,0.0005624891282196479,-0.022293898524181698,-0.02008894114156068
0.541,-0.02122056350561062,True,0.13428443868726558,0.01640668463825049,0.10212733679629463,0.16644154057823654,-0.02122056350561062,0.0005632727526446454,-0.022324578100794124,-0.020116548910427117
0.54125,-0.021249734263328386,True,0.13447104113674208,0.016429433592838827,0.10226935129477797,0.16667273097870616,-0.021249734263328386,0.0005640571002057286,-0.022355286179731614,-0.02014418234692516
0.5415,-0.02127893211877931,True,0.13465781535566176,0.016452203572763533,0.10241149635304524,0.16690413435827828,-0.02127893211877931,0.0005648421712307913,-0.02238602277439166,-0.02017184146316696
0.5417500000000001,-0.021308157084718206,True,0.13484476142372576,0.016474994587734954,0.10255377203176524,0.16713575081568627,-0.021308157084718206,0.0005656279660477314,-0.02241678789817176,-0.020199526271264652
0.542,-0.02133740917389986,True,0.13503187942063463,0.016497806647463392,0.10269617839160639,0.16736758044966288,-0.02133740917389986,0.0005664144849844483,-0.02244758156446938,-0.020227236783330344
0.54225,-0.0213666883990791,True,0.13521916942608936,0.016520639761659208,0.10283871549323731,0.1675996233589414,-0.0213666883990791,0.0005672017283688467,-0.02247840378668204,-0.020254973011476163
0.5425,-0.02139599477301074,True,0.13540663151979074,0.01654349394003274,0.10298138339732657,0.1678318796422549,-0.02139599477301074,0.0005679896965288346,-0.022509254578207256,-0.020282734967814225
0.5427500000000001,-0.021425328308449596,True,0.13559426578143985,0.016566369192294327,0.10312418216454297,0.16806434939833673,-0.021425328308449596,0.000568778389792324,-0.022540133952442552,-0.02031052266445664
0.543,-0.021454689018150456,True,0.1357820722907373,0.0165892655281543,0.10326711185555487,0.16829703272591973,-0.021454689018150456,0.0005695678084872289,-0.022571041922785424,-0.020338336113515487
0.54325,-0.021484076914868137,True,0.135970051127384,0.016612182957323012,0.1034101725310309,0.1685299297237371,-0.021484076914868137,0.000570357952941469,-0.022601978502633416,-0.02036617532710286
0.5435,-0.021513492011357473,True,0.1361582023710809,0.016635121489510806,0.10355336425163972,0.16876304049052207,-0.021513492011357473,0.0005711488234829659,-0.022632943705384087,-0.020394040317330858
0.5437500000000001,-0.021542934320373262,True,0.1363465261015289,0.01665808113442804,0.10369668707804994,0.16899636512500785,-0.021542934320373262,0.0005719404204396465,-0.022663937544434968,-0.020421931096311557
0.544,-0.021572403854670304,True,0.13653502239842863,0.016681061901785036,0.10384014107092995,0.1692299037259273,-0.021572403854670304,0.0005727327441394388,-0.022694960033183605,-0.020449847676157002
0.54425,-0.02160190062700341,True,0.13672369134148116,0.01670406380129216,0.10398372629094853,0.16946365639201377,-0.02160190062700341,0.0005735257949102766,-0.022726011185027553,-0.02047779006897927
0.5445,-0.021631424650127403,True,0.13691253301038722,0.01672708684265976,0.10412744279877409,0.16969762322200035,-0.021631424650127403,0.0005743195730800967,-0.022757091013364393,-0.020505758286890413
0.54475,-0.02166097593679709,True,0.13710154748484782,0.01675013103559819,0.10427129065507537,0.16993180431462027,-0.02166097593679709,0.0005751140789768385,-0.022788199531591693,-0.020533752342002488
0.545,-0.021690554499767294,True,0.13729073484456372,0.016773196389817807,0.10441526992052082,0.17016619976860664,-0.021690554499767294,0.0005759093129284461,-0.022819336753107048,-0.02056177224642754
0.54525,-0.0217201603517928,True,0.1374800951692358,0.01679628291502895,0.10455938065577905,0.17040080968269253,-0.0217201603517928,0.0005767052752628664,-0.022850502691308016,-0.02058981801227758
0.5455,-0.021749793505628428,True,0.13766962853856485,0.016819390620941992,0.10470362292151855,0.17063563415561114,-0.021749793505628428,0.0005775019663080499,-0.022881697359592206,-0.02061788965166465
0.54575,-0.021779453974029,True,0.13785933503225184,0.01684251951726728,0.10484799677840798,0.1708706732860957,-0.021779453974029,0.0005782993863919511,-0.022912920771357224,-0.020645987176700777
0.546,-0.02180914176974933,True,0.13804921472999765,0.016865669613715197,0.10499250228711587,0.17110592717287942,-0.02180914176974933,0.0005790975358425277,-0.022944172940000684,-0.020674110599497978
0.54625,-0.02183885690554421,True,0.138239267711503,0.01688884091999607,0.10513713950831069,0.1713413959146953,-0.02183885690554421,0.0005798964149877402,-0.02297545387892018,-0.02070225993216824
0.5465,-0.021868599394168457,True,0.13842949405646882,0.01691203344582028,0.10528190850266106,0.17157707961027657,-0.021868599394168457,0.0005806960241555533,-0.023006763601513342,-0.020730435186823572
0.54675,-0.021898369248376886,True,0.13861989384459594,0.01693524720089818,0.10542680933083551,0.17181297835835638,-0.021898369248376886,0.0005814963636739357,-0.0230381021211778,-0.02075863637557597
0.547,-0.021928166480924317,True,0.13881046715558543,0.01695848219494016,0.1055718420535027,0.17204909225766815,-0.021928166480924317,0.0005822974338708587,-0.0230694694513112,-0.020786863510537434
0.54725,-0.02195799110456554,True,0.13900121406913785,0.01698173843765656,0.105717006731331,0.1722854214069447,-0.02195799110456554,0.0005830992350742971,-0.02310086560531116,-0.02081511660381992
0.5475,-0.021987843132055374,True,0.1391921346649542,0.017005015938757754,0.10586230342498901,0.1725219659049194,-0.021987843132055374,0.000583901767612229,-0.02313229059657534,-0.020843395667535406
0.54775,-0.02201772257614864,True,0.13938322902273528,0.017028314707954115,0.10600773219514523,0.17275872585032534,-0.02201772257614864,0.000584705031812637,-0.02316374443850141,-0.02087170071379587
0.548,-0.022047629449600144,True,0.13957449722218213,0.01705163475495602,0.10615329310246832,0.17299570134189593,-0.022047629449600144,0.0005855090280035062,-0.02319522714448702,-0.02090003175471327
