kind,index,tau,k,theta,stretch_norm,commutator_norm,combined_norm,q_profile,bulk_area,bottom_coefficient,normalized_bulk,trace_ratio,trace_ratio_over_k2,finite_box
decomposition,205,1.28125,,,0.011892434712944188,-0.14233100522368924,-0.13043857051074506,,,,,,,
decomposition,206,1.2875000000000001,,,0.011598809453684283,-0.14070883614353638,-0.12911002668985208,,,,,,,
decomposition,207,1.29375,,,0.011312433827906216,-0.13910321580939858,-0.12779078198149238,,,,,,,
decomposition,208,1.3,,,0.011033128841521543,-0.1375140275871462,-0.12648089874562468,,,,,,,
decomposition,209,1.3062499999999999,,,0.010760719919821641,-0.13594115409562263,-0.12518043417580099,,,,,,,
decomposition,210,1.3125,,,0.010495036798362769,-0.13438447727014013,-0.12388944047177737,,,,,,,
decomposition,211,1.3187500000000001,,,0.010235913416545303,-0.13284387842384912,-0.12260796500730382,,,,,,,
decomposition,212,1.325,,,0.0099831878138204339,-0.13131923830703876,-0.12133605049321833,,,,,,,
decomposition,213,1.33125,,,0.0097367020284595263,-0.12981043716442775,-0.12007373513596822,,,,,,,
decomposition,214,1.3374999999999999,,,0.0094963019988229553,-0.12831735479050221,-0.11882105279167926,,,,,,,
decomposition,215,1.34375,,,0.0092618374670664916,-0.1268398705829539,-0.11757803311588741,,,,,,,
decomposition,216,1.3500000000000001,,,0.0090331618852253319,-0.12537786359427419,-0.11634470170904884,,,,,,,
decomposition,217,1.35625,,,0.0088101323236168122,-0.12393121258155439,-0.11512108025793757,,,,,,,
decomposition,218,1.3625,,,0.0085926093815046796,-0.12249979605454399,-0.11390718667303931,,,,,,,
decomposition,219,1.3687499999999999,,,0.0083804570999691588,-0.12108349232201596,-0.11270303522204679,,,,,,,
decomposition,220,1.375,,,0.0081735428769281332,-0.11968217953648701,-0.11150863665955887,,,,,,,
decomposition,221,1.3812500000000001,,,0.007971737384256581,-0.11829573573734017,-0.1103239983530836,,,,,,,
decomposition,222,1.3875,,,0.0077749144869522606,-0.1169240388923946,-0.10914912440544233,,,,,,,
decomposition,223,1.39375,,,0.0075829511642972157,-0.1155669669379672,-0.10798401577366998,,,,,,,
decomposition,224,1.3999999999999999,,,0.0073957274329658641,-0.11422439781747008,-0.10682867038450422,,,,,,,
decomposition,225,1.40625,,,0.007213126272031461,-0.11289620951858442,-0.10568308324655297,,,,,,,
decomposition,226,1.4125000000000001,,,0.0070350335498242569,-0.11158228010905319,-0.10454724655922892,,,,,,,
decomposition,227,1.41875,,,0.006861337952595469,-0.11028248777113159,-0.10342114981853612,,,,,,,
decomposition,228,1.425,,,0.0066919309149425441,-0.10899671083473436,-0.10230477991979182,,,,,,,
