azimuthOverPi,mu,D,sign
0.341666666667,-0.188888888889,0.10870678942012631,1
0.35,-0.188888888889,0.11021457957676335,1
0.358333333333,-0.188888888889,0.11164683416589956,1
0.366666666667,-0.188888888889,0.11300257159178226,1
0.375,-0.188888888889,0.11428086269970038,1
0.383333333333,-0.188888888889,0.11548083141278058,1
0.391666666667,-0.188888888889,0.11660165533240668,1
0.4,-0.188888888889,0.11764256630185062,1
0.408333333333,-0.188888888889,0.11860285093272856,1
0.416666666667,-0.188888888889,0.1194818510939218,1
0.425,-0.188888888889,0.1202789643626269,1
0.433333333333,-0.188888888889,0.1209936444372262,1
0.441666666667,-0.188888888889,0.1216254015116956,1
0.45,-0.188888888889,0.12217380261129328,1
0.458333333333,-0.188888888889,0.12263847188929874,1
0.466666666667,-0.188888888889,0.12301909088459966,1
0.475,-0.188888888889,0.12331539873994898,1
0.483333333333,-0.188888888889,0.12352719238074354,1
0.491666666667,-0.188888888889,0.12365432665420129,1
0.5,-0.188888888889,0.12369671442884167,1
0.508333333333,-0.188888888889,0.12365432665420129,1
0.516666666667,-0.188888888889,0.12352719238074354,1
0.525,-0.188888888889,0.12331539873994898,1
0.533333333333,-0.188888888889,0.12301909088459968,1
0.541666666667,-0.188888888889,0.12263847188929877,1
0.55,-0.188888888889,0.12217380261129328,1
0.558333333333,-0.188888888889,0.12162540151169561,1
0.566666666667,-0.188888888889,0.12099364443722622,1
0.575,-0.188888888889,0.12027896436262693,1
0.583333333333,-0.188888888889,0.11948185109392181,1
0.591666666667,-0.188888888889,0.11860285093272857,1
0.6,-0.188888888889,0.11764256630185063,1
0.608333333333,-0.188888888889,0.11660165533240671,1
0.616666666667,-0.188888888889,0.11548083141278061,1
0.625,-0.188888888889,0.11428086269970038,1
0.633333333333,-0.188888888889,0.1130025715917823,1
0.641666666667,-0.188888888889,0.1116468341658996,1
0.65,-0.188888888889,0.11021457957676335,1
0.658333333333,-0.188888888889,0.10870678942012635,1
0.666666666667,-0.188888888889,0.10712449706004602,1
0.675,-0.188888888889,0.10546878692066879,1
0.683333333333,-0.188888888889,0.1037407937430196,1
0.691666666667,-0.188888888889,0.1019417018073072,1
0.7,-0.188888888889,0.10007274412127767,1
0.708333333333,-0.188888888889,0.098135201575172595,1
0.716666666667,-0.188888888889,0.096130402063870538,1
0.725,-0.188888888889,0.094059719576814638,1
0.733333333333,-0.188888888889,0.091924573256348646,1
0.741666666667,-0.188888888889,0.089726426425107614,1
0.75,-0.188888888889,0.087466785583129814,1
0.758333333333,-0.188888888889,0.085147199375376792,1
0.766666666667,-0.188888888889,0.082769257530369386,1
0.775,-0.188888888889,0.080334589770667306,1
0.783333333333,-0.188888888889,0.077844864695938751,1
0.791666666667,-0.188888888889,0.075301788639385331,1
0.8,-0.188888888889,0.072707104498306724,1
0.808333333333,-0.188888888889,0.070062590539605923,1
0.816666666667,-0.188888888889,0.067370059181053737,1
0.825,-0.188888888889,0.064631355749148384,1
0.833333333333,-0.188888888889,0.061848357214420883,1
0.841666666667,-0.188888888889,0.059022970905052943,1
0.85,-0.188888888889,0.056157133199689846,1
0.858333333333,-0.188888888889,0.05325280820034315,1
0.866666666667,-0.188888888889,0.050311986386292987,1
0.875,-0.188888888889,0.047336683249913469,1
0.883333333333,-0.188888888889,0.044328937915354596,1
0.891666666667,-0.188888888889,0.041290811741028347,1
0.9,-0.188888888889,0.03822438690685686,1
0.908333333333,-0.188888888889,0.035131764987250201,1
0.916666666667,-0.188888888889,0.032015065510792036,1
0.925,-0.188888888889,0.028876424507620985,1
0.933333333333,-0.188888888889,0.025717993045502048,1
0.941666666667,-0.188888888889,0.022541935755592095,1
0.95,-0.188888888889,0.019350429348910066,1
0.958333333333,-0.188888888889,0.016145661124527866,1
0.966666666667,-0.188888888889,0.01292982747050463,1
0.975,-0.188888888889,0.0097051323585924023,1
0.983333333333,-0.188888888889,0.0064737858337438284,1
0.991666666667,-0.188888888889,0.0032380024994575689,1
1,-0.188888888889,1.5148478539032518e-17,1
1.00833333333,-0.188888888889,-0.0032380024994574839,-1
1.01666666667,-0.188888888889,-0.0064737858337437434,-1
1.025,-0.188888888889,-0.0097051323585923728,-1
1.03333333333,-0.188888888889,-0.012929827470504546,-1
1.04166666667,-0.188888888889,-0.016145661124527786,-1
1.05,-0.188888888889,-0.019350429348910035,-1
1.05833333333,-0.188888888889,-0.022541935755592008,-1
1.06666666667,-0.188888888889,-0.025717993045501965,-1
1.075,-0.188888888889,-0.028876424507620953,-1
1.08333333333,-0.188888888889,-0.032015065510791953,-1
1.09166666667,-0.188888888889,-0.035131764987250118,-1
1.1,-0.188888888889,-0.038224386906856832,-1
1.10833333333,-0.188888888889,-0.041290811741028263,-1
1.11666666667,-0.188888888889,-0.04432893791535452,-1
1.125,-0.188888888889,-0.047336683249913442,-1
1.13333333333,-0.188888888889,-0.050311986386292917,-1
1.14166666667,-0.188888888889,-0.05325280820034306,-1
1.15,-0.188888888889,-0.056157133199689825,-1
1.15833333333,-0.188888888889,-0.059022970905052853,-1
1.16666666667,-0.188888888889,-0.061848357214420807,-1
1.175,-0.188888888889,-0.06463135574914837,-1
1.18333333333,-0.188888888889,-0.067370059181053668,-1
1.19166666667,-0.188888888889,-0.070062590539605868,-1
1.2,-0.188888888889,-0.072707104498306696,-1
1.20833333333,-0.188888888889,-0.075301788639385248,-1
1.21666666667,-0.188888888889,-0.077844864695938695,-1
1.225,-0.188888888889,-0.080334589770667278,-1
1.23333333333,-0.188888888889,-0.082769257530369317,-1
1.24166666667,-0.188888888889,-0.08514719937537675,-1
1.25,-0.188888888889,-0.0874667855831298,-1
1.25833333333,-0.188888888889,-0.089726426425107558,-1
1.26666666667,-0.188888888889,-0.091924573256348591,-1
1.275,-0.188888888889,-0.094059719576814596,-1
1.28333333333,-0.188888888889,-0.096130402063870496,-1
1.29166666667,-0.188888888889,-0.09813520157517254,-1
1.3,-0.188888888889,-0.10007274412127767,-1
1.30833333333,-0.188888888889,-0.10194170180730718,-1
1.31666666667,-0.188888888889,-0.10374079374301952,-1
1.325,-0.188888888889,-0.10546878692066872,-1
1.33333333333,-0.188888888889,-0.10712449706004598,-1
1.34166666667,-0.188888888889,-0.10870678942012631,-1
1.35,-0.188888888889,-0.11021457957676335,-1
1.35833333333,-0.188888888889,-0.11164683416589957,-1
1.36666666667,-0.188888888889,-0.11300257159178223,-1
1.375,-0.188888888889,-0.11428086269970036,-1
1.38333333333,-0.188888888889,-0.11548083141278057,-1
1.39166666667,-0.188888888889,-0.11660165533240668,-1
1.4,-0.188888888889,-0.11764256630185062,-1
1.40833333333,-0.188888888889,-0.11860285093272856,-1
1.41666666667,-0.188888888889,-0.11948185109392177,-1
1.425,-0.188888888889,-0.12027896436262689,-1
1.43333333333,-0.188888888889,-0.1209936444372262,-1
1.44166666667,-0.188888888889,-0.1216254015116956,-1
1.45,-0.188888888889,-0.12217380261129326,-1
1.45833333333,-0.188888888889,-0.12263847188929874,-1
1.46666666667,-0.188888888889,-0.12301909088459966,-1
1.475,-0.188888888889,-0.12331539873994898,-1
1.48333333333,-0.188888888889,-0.12352719238074354,-1
1.49166666667,-0.188888888889,-0.12365432665420129,-1
1.5,-0.188888888889,-0.12369671442884167,-1
1.50833333333,-0.188888888889,-0.12365432665420129,-1
1.51666666667,-0.188888888889,-0.12352719238074356,-1
1.525,-0.188888888889,-0.12331539873994898,-1
1.53333333333,-0.188888888889,-0.12301909088459968,-1
1.54166666667,-0.188888888889,-0.12263847188929877,-1
1.55,-0.188888888889,-0.12217380261129328,-1
1.55833333333,-0.188888888889,-0.12162540151169561,-1
1.56666666667,-0.188888888889,-0.12099364443722622,-1
1.575,-0.188888888889,-0.12027896436262693,-1
1.58333333333,-0.188888888889,-0.11948185109392181,-1
1.59166666667,-0.188888888889,-0.11860285093272857,-1
1.6,-0.188888888889,-0.11764256630185063,-1
1.60833333333,-0.188888888889,-0.11660165533240671,-1
1.61666666667,-0.188888888889,-0.11548083141278062,-1
1.625,-0.188888888889,-0.11428086269970042,-1
1.63333333333,-0.188888888889,-0.1130025715917823,-1
1.64166666667,-0.188888888889,-0.1116468341658996,-1
1.65,-0.188888888889,-0.11021457957676335,-1
1.65833333333,-0.188888888889,-0.10870678942012631,-1
1.66666666667,-0.188888888889,-0.10712449706004606,-1
1.675,-0.188888888889,-0.1054687869206688,-1
1.68333333333,-0.188888888889,-0.1037407937430196,-1
1.69166666667,-0.188888888889,-0.10194170180730722,-1
1.7,-0.188888888889,-0.1000727441212777,-1
1.70833333333,-0.188888888889,-0.098135201575172554,-1
1.71666666667,-0.188888888889,-0.096130402063870579,-1
1.725,-0.188888888889,-0.094059719576814679,-1
1.73333333333,-0.188888888889,-0.09192457325634866,-1
1.74166666667,-0.188888888889,-0.089726426425107614,-1
1.75,-0.188888888889,-0.087466785583129827,-1
1.75833333333,-0.188888888889,-0.085147199375376778,-1
1.76666666667,-0.188888888889,-0.082769257530369428,-1
1.775,-0.188888888889,-0.080334589770667361,-1
1.78333333333,-0.188888888889,-0.077844864695938765,-1
1.79166666667,-0.188888888889,-0.075301788639385331,-1
1.8,-0.188888888889,-0.072707104498306738,-1
1.80833333333,-0.188888888889,-0.07006259053960591,-1
1.81666666667,-0.188888888889,-0.067370059181053793,-1
1.825,-0.188888888889,-0.064631355749148453,-1
1.83333333333,-0.188888888889,-0.06184835721442089,-1
1.84166666667,-0.188888888889,-0.05902297090505295,-1
1.85,-0.188888888889,-0.056157133199689867,-1
1.85833333333,-0.188888888889,-0.053252808200343102,-1
1.86666666667,-0.188888888889,-0.050311986386293063,-1
1.875,-0.188888888889,-0.047336683249913539,-1
1.88333333333,-0.188888888889,-0.04432893791535461,-1
1.89166666667,-0.188888888889,-0.04129081174102836,-1
1.9,-0.188888888889,-0.03822438690685688,-1
1.90833333333,-0.188888888889,-0.035131764987250159,-1
1.91666666667,-0.188888888889,-0.032015065510792105,-1
1.925,-0.188888888889,-0.028876424507621051,-1
1.93333333333,-0.188888888889,-0.025717993045502065,-1
1.94166666667,-0.188888888889,-0.022541935755592109,-1
1.95,-0.188888888889,-0.019350429348910087,-1
1.95833333333,-0.188888888889,-0.016145661124527831,-1
1.96666666667,-0.188888888889,-0.012929827470504701,-1
1.975,-0.188888888889,-0.0097051323585924717,-1
1.98333333333,-0.188888888889,-0.0064737858337438432,-1
1.99166666667,-0.188888888889,-0.003238002499457584,-1
2,-0.188888888889,-3.0296957078065037e-17,-1
0,-0.177777777778,0,0
0.00833333333333,-0.177777777778,0.0030539626021947991,1
0.0166666666667,-0.177777777778,0.0061058321709708905,1
0.025,-0.177777777778,0.0091535171073701196,1
0.0333333333333,-0.177777777778,0.012194928680372337,1
0.0416666666667,-0.177777777778,0.015227982458407311,1
0.05,-0.177777777778,0.018250599737919988,1
0.0583333333333,-0.177777777778,0.021260708968010088,1
0.0666666666667,-0.177777777778,0.02425624717016963,1
0.075,-0.177777777778,0.027235161352145314,1
0.0833333333333,-0.177777777778,0.030195409914956905,1
0.0916666666667,-0.177777777778,0.033134964052107162,1
0.1,-0.177777777778,0.036051809140024496,1
0.108333333333,-0.177777777778,0.038943946118785301,1
0.116666666667,-0.177777777778,0.041809392862169802,1
0.125,-0.177777777778,0.044646185536112361,1
0.133333333333,-0.177777777778,0.047452379944615174,1
0.141666666667,-0.177777777778,0.050226052862203219,1
0.15,-0.177777777778,0.052965303352006846,1
0.158333333333,-0.177777777778,0.055668254068568929,1
0.166666666667,-0.177777777778,0.058333052544483746,1
0.175,-0.177777777778,0.060957872459985574,1
0.183333333333,-0.177777777778,0.063540914894616995,1
0.191666666667,-0.177777777778,0.06608040956011918,1
0.2,-0.177777777778,0.06857461601369895,1
0.208333333333,-0.177777777778,0.071021824850841422,1
0.216666666667,-0.177777777778,0.073420358876850458,1
0.225,-0.177777777778,0.075768574256314059,1
0.233333333333,-0.177777777778,0.078064861639707092,1
0.241666666667,-0.177777777778,0.080307647266359139,1
0.25,-0.177777777778,0.0824953940430313,1
0.258333333333,-0.177777777778,0.084626602597363251,1
0.266666666667,-0.177777777778,0.086699812305468096,1
0.275,-0.177777777778,0.088713602292971025,1
0.283333333333,-0.177777777778,0.090666592408805646,1
0.291666666667,-0.177777777778,0.092557444171100636,1
0.3,-0.177777777778,0.094384861684508256,1
0.308333333333,-0.177777777778,0.096147592528346329,1
0.316666666667,-0.177777777778,0.097844428614944884,1
0.325,-0.177777777778,0.099474207017609048,1
0.333333333333,-0.177777777778,0.10103581076763084,1
0.341666666667,-0.177777777778,0.10252816961980384,1
0.35,-0.177777777778,0.10395026078591579,1
0.358333333333,-0.177777777778,0.10530110963571644,1
0.366666666667,-0.177777777778,0.10657979036488058,1
0.375,-0.177777777778,0.10778542662950795,1
0.383333333333,-0.177777777778,0.10891719214672566,1
0.391666666667,-0.177777777778,0.10997431126098112,1
0.4,-0.177777777778,0.11095605947563773,1
0.408333333333,-0.177777777778,0.11186176394950857,1
0.416666666667,-0.177777777778,0.11269080395798821,1
0.425,-0.177777777778,0.11344261131846631,1
0.433333333333,-0.177777777778,0.11411667077973159,1
0.441666666667,-0.177777777778,0.11471252037509935,1
0.45,-0.177777777778,0.11522975173902027,1
0.458333333333,-0.177777777778,0.11566801038695378,1
0.466666666667,-0.177777777778,0.11602699595831413,1
0.475,-0.177777777778,0.1163064624223224,1
0.483333333333,-0.177777777778,0.11650621824662384,1
0.491666666667,-0.177777777778,0.1166261265285545,1
0.5,-0.177777777778,0.11666610508896751,1
0.508333333333,-0.177777777778,0.1166261265285545,1
0.516666666667,-0.177777777778,0.11650621824662384,1
0.525,-0.177777777778,0.1163064624223224,1
0.533333333333,-0.177777777778,0.11602699595831413,1
0.541666666667,-0.177777777778,0.11566801038695379,1
0.55,-0.177777777778,0.11522975173902027,1
0.558333333333,-0.177777777778,0.11471252037509937,1
0.566666666667,-0.177777777778,0.11411667077973162,1
0.575,-0.177777777778,0.11344261131846632,1
0.583333333333,-0.177777777778,0.11269080395798822,1
0.591666666667,-0.177777777778,0.1118617639495086,1
0.6,-0.177777777778,0.11095605947563773,1
0.608333333333,-0.177777777778,0.10997431126098112,1
0.616666666667,-0.177777777778,0.10891719214672566,1
0.625,-0.177777777778,0.10778542662950795,1
0.633333333333,-0.177777777778,0.10657979036488059,1
0.641666666667,-0.177777777778,0.10530110963571647,1
0.65,-0.177777777778,0.10395026078591579,1
0.658333333333,-0.177777777778,0.10252816961980386,1
0.666666666667,-0.177777777778,0.10103581076763084,1
0.675,-0.177777777778,0.099474207017609048,1
0.683333333333,-0.177777777778,0.097844428614944925,1
0.691666666667,-0.177777777778,0.096147592528346357,1
0.7,-0.177777777778,0.094384861684508256,1
0.708333333333,-0.177777777778,0.092557444171100678,1
0.716666666667,-0.177777777778,0.090666592408805674,1
0.725,-0.177777777778,0.088713602292971025,1
0.733333333333,-0.177777777778,0.086699812305468124,1
0.741666666667,-0.177777777778,0.084626602597363265,1
0.75,-0.177777777778,0.082495394043031314,1
0.758333333333,-0.177777777778,0.080307647266359167,1
0.766666666667,-0.177777777778,0.078064861639707134,1
0.775,-0.177777777778,0.075768574256314072,1
0.783333333333,-0.177777777778,0.0734203588768505,1
0.791666666667,-0.177777777778,0.071021824850841464,1
0.8,-0.177777777778,0.068574616013698964,1
0.808333333333,-0.177777777778,0.066080409560119222,1
0.816666666667,-0.177777777778,0.063540914894617023,1
0.825,-0.177777777778,0.060957872459985588,1
0.833333333333,-0.177777777778,0.058333052544483795,1
0.841666666667,-0.177777777778,0.055668254068568949,1
0.85,-0.177777777778,0.052965303352006846,1
0.858333333333,-0.177777777778,0.050226052862203267,1
0.866666666667,-0.177777777778,0.047452379944615201,1
0.875,-0.177777777778,0.044646185536112368,1
0.883333333333,-0.177777777778,0.041809392862169857,1
0.891666666667,-0.177777777778,0.038943946118785336,1
0.9,-0.177777777778,0.03605180914002451,1
0.908333333333,-0.177777777778,0.033134964052107217,1
0.916666666667,-0.177777777778,0.03019540991495694,1
0.925,-0.177777777778,0.027235161352145335,1
0.933333333333,-0.177777777778,0.024256247170169675,1
0.941666666667,-0.177777777778,0.021260708968010123,1
0.95,-0.177777777778,0.018250599737920002,1
0.958333333333,-0.177777777778,0.015227982458407358,1
0.966666666667,-0.177777777778,0.012194928680372372,1
0.975,-0.177777777778,0.0091535171073701353,1
0.983333333333,-0.177777777778,0.0061058321709709399,1
0.991666666667,-0.177777777778,0.0030539626021948312,1
1,-0.177777777778,1.428747721661928e-17,1
1.00833333333,-0.177777777778,-0.0030539626021947501,-1
1.01666666667,-0.177777777778,-0.0061058321709708593,-1
1.025,-0.177777777778,-0.0091535171073701058,-1
1.03333333333,-0.177777777778,-0.01219492868037229,-1
1.04166666667,-0.177777777778,-0.015227982458407282,-1
1.05,-0.177777777778,-0.018250599737919971,-1
1.05833333333,-0.177777777778,-0.021260708968010043,-1
1.06666666667,-0.177777777778,-0.024256247170169602,-1
1.075,-0.177777777778,-0.027235161352145303,-1
1.08333333333,-0.177777777778,-0.03019540991495686,-1
1.09166666667,-0.177777777778,-0.033134964052107141,-1
1.1,-0.177777777778,-0.036051809140024482,-1
1.10833333333,-0.177777777778,-0.038943946118785253,-1
1.11666666667,-0.177777777778,-0.041809392862169774,-1
1.125,-0.177777777778,-0.04464618553611234,-1
1.13333333333,-0.177777777778,-0.047452379944615132,-1
1.14166666667,-0.177777777778,-0.050226052862203198,-1
1.15,-0.177777777778,-0.052965303352006825,-1
1.15833333333,-0.177777777778,-0.05566825406856888,-1
1.16666666667,-0.177777777778,-0.058333052544483725,-1
1.175,-0.177777777778,-0.060957872459985574,-1
1.18333333333,-0.177777777778,-0.063540914894616954,-1
1.19166666667,-0.177777777778,-0.066080409560119152,-1
1.2,-0.177777777778,-0.068574616013698936,-1
1.20833333333,-0.177777777778,-0.071021824850841395,-1
1.21666666667,-0.177777777778,-0.073420358876850444,-1
1.225,-0.177777777778,-0.075768574256314045,-1
1.23333333333,-0.177777777778,-0.078064861639707064,-1
1.24166666667,-0.177777777778,-0.080307647266359111,-1
1.25,-0.177777777778,-0.0824953940430313,-1
1.25833333333,-0.177777777778,-0.08462660259736321,-1
1.26666666667,-0.177777777778,-0.086699812305468069,-1
1.275,-0.177777777778,-0.088713602292970983,-1
1.28333333333,-0.177777777778,-0.090666592408805619,-1
1.29166666667,-0.177777777778,-0.092557444171100622,-1
1.3,-0.177777777778,-0.094384861684508242,-1
1.30833333333,-0.177777777778,-0.096147592528346329,-1
1.31666666667,-0.177777777778,-0.09784442861494487,-1
1.325,-0.177777777778,-0.09947420701760902,-1
1.33333333333,-0.177777777778,-0.1010358107676308,-1
1.34166666667,-0.177777777778,-0.10252816961980384,-1
1.35,-0.177777777778,-0.10395026078591579,-1
1.35833333333,-0.177777777778,-0.10530110963571647,-1
1.36666666667,-0.177777777778,-0.10657979036488056,-1
1.375,-0.177777777778,-0.10778542662950792,-1
1.38333333333,-0.177777777778,-0.10891719214672561,-1
1.39166666667,-0.177777777778,-0.10997431126098112,-1
1.4,-0.177777777778,-0.11095605947563773,-1
1.40833333333,-0.177777777778,-0.11186176394950857,-1
1.41666666667,-0.177777777778,-0.11269080395798818,-1
1.425,-0.177777777778,-0.11344261131846628,-1
1.43333333333,-0.177777777778,-0.11411667077973159,-1
1.44166666667,-0.177777777778,-0.11471252037509935,-1
1.45,-0.177777777778,-0.11522975173902027,-1
1.45833333333,-0.177777777778,-0.11566801038695378,-1
1.46666666667,-0.177777777778,-0.11602699595831413,-1
1.475,-0.177777777778,-0.1163064624223224,-1
1.48333333333,-0.177777777778,-0.11650621824662384,-1
1.49166666667,-0.177777777778,-0.1166261265285545,-1
1.5,-0.177777777778,-0.11666610508896751,-1
1.50833333333,-0.177777777778,-0.1166261265285545,-1
1.51666666667,-0.177777777778,-0.11650621824662384,-1
1.525,-0.177777777778,-0.1163064624223224,-1
1.53333333333,-0.177777777778,-0.11602699595831413,-1
1.54166666667,-0.177777777778,-0.11566801038695379,-1
1.55,-0.177777777778,-0.11522975173902027,-1
1.55833333333,-0.177777777778,-0.11471252037509937,-1
1.56666666667,-0.177777777778,-0.11411667077973162,-1
1.575,-0.177777777778,-0.11344261131846632,-1
1.58333333333,-0.177777777778,-0.11269080395798822,-1
1.59166666667,-0.177777777778,-0.1118617639495086,-1
1.6,-0.177777777778,-0.11095605947563773,-1
1.60833333333,-0.177777777778,-0.10997431126098112,-1
1.61666666667,-0.177777777778,-0.1089171921467257,-1
1.625,-0.177777777778,-0.10778542662950799,-1
1.63333333333,-0.177777777778,-0.10657979036488062,-1
1.64166666667,-0.177777777778,-0.10530110963571647,-1
1.65,-0.177777777778,-0.10395026078591579,-1
1.65833333333,-0.177777777778,-0.10252816961980385,-1
1.66666666667,-0.177777777778,-0.10103581076763088,-1
1.675,-0.177777777778,-0.09947420701760909,-1
1.68333333333,-0.177777777778,-0.097844428614944925,-1
1.69166666667,-0.177777777778,-0.096147592528346371,-1
1.7,-0.177777777778,-0.094384861684508284,-1
1.70833333333,-0.177777777778,-0.092557444171100636,-1
1.71666666667,-0.177777777778,-0.090666592408805716,-1
1.725,-0.177777777778,-0.088713602292971067,-1
1.73333333333,-0.177777777778,-0.086699812305468138,-1
1.74166666667,-0.177777777778,-0.084626602597363279,-1
1.75,-0.177777777778,-0.082495394043031328,-1
1.75833333333,-0.177777777778,-0.080307647266359153,-1
1.76666666667,-0.177777777778,-0.078064861639707175,-1
1.775,-0.177777777778,-0.075768574256314114,-1
1.78333333333,-0.177777777778,-0.073420358876850514,-1
1.79166666667,-0.177777777778,-0.071021824850841464,-1
1.8,-0.177777777778,-0.068574616013698977,-1
1.80833333333,-0.177777777778,-0.066080409560119194,-1
1.81666666667,-0.177777777778,-0.063540914894617079,-1
1.825,-0.177777777778,-0.060957872459985657,-1
1.83333333333,-0.177777777778,-0.058333052544483802,-1
1.84166666667,-0.177777777778,-0.05566825406856897,-1
1.85,-0.177777777778,-0.052965303352006866,-1
1.85833333333,-0.177777777778,-0.050226052862203233,-1
1.86666666667,-0.177777777778,-0.047452379944615271,-1
1.875,-0.177777777778,-0.04464618553611243,-1
1.88333333333,-0.177777777778,-0.041809392862169864,-1
1.89166666667,-0.177777777778,-0.038943946118785343,-1
1.9,-0.177777777778,-0.036051809140024531,-1
1.90833333333,-0.177777777778,-0.033134964052107176,-1
1.91666666667,-0.177777777778,-0.030195409914957002,-1
1.925,-0.177777777778,-0.027235161352145397,-1
1.93333333333,-0.177777777778,-0.024256247170169696,-1
1.94166666667,-0.177777777778,-0.021260708968010137,-1
1.95,-0.177777777778,-0.01825059973792002,-1
1.95833333333,-0.177777777778,-0.015227982458407324,-1
1.96666666667,-0.177777777778,-0.012194928680372436,-1
1.975,-0.177777777778,-0.0091535171073701994,-1
1.98333333333,-0.177777777778,-0.0061058321709709529,-1
1.99166666667,-0.177777777778,-0.0030539626021948455,-1
2,-0.177777777778,-2.8574954433238559e-17,-1
0,-0.166666666667,0,0
0.00833333333333,-0.166666666667,0.0028687419199767369,1
0.0166666666667,-0.166666666667,0.0057355177475383783,1
0.025,-0.166666666667,0.0085983627377313621,1
0.0333333333333,-0.166666666667,0.011455314839601707,1
0.0416666666667,-0.166666666667,0.014304416040886728,1
0.05,-0.166666666667,0.017143713709938856,1
0.0583333333333,-0.166666666667,0.019971261933961797,1
0.0666666666667,-0.166666666667,0.022785122852641993,1
0.075,-0.166666666667,0.02558336798626127,1
0.0833333333333,-0.166666666667,0.02836407955738051,1
0.0916666666667,-0.166666666667,0.031125351805188505,1
0.1,-0.166666666667,0.033865292291615244,1
0.108333333333,-0.166666666667,0.036582023198314398,1
0.116666666667,-0.166666666667,0.039273682613626258,1
0.125,-0.166666666667,0.04193842580863897,1
0.133333333333,-0.166666666667,0.044574426501473537,1
0.141666666667,-0.166666666667,0.047179878108926293,1
0.15,-0.166666666667,0.049752994984610679,1
0.158333333333,-0.166666666667,0.052292013642750171,1
0.166666666667,-0.166666666667,0.05479519396678327,1
0.175,-0.166666666667,0.057260820401952559,1
0.183333333333,-0.166666666667,0.05968720313106015,1
0.191666666667,-0.166666666667,0.062072679232584041,1
0.2,-0.166666666667,0.064415613820361428,1
0.208333333333,-0.166666666667,0.066714401164058024,1
0.216666666667,-0.166666666667,0.068967465789655485,1
0.225,-0.166666666667,0.071173263559202518,1
0.233333333333,-0.166666666667,0.073330282729089882,1
0.241666666667,-0.166666666667,0.075437044986124094,1
0.25,-0.166666666667,0.077492106460689297,1
0.258333333333,-0.166666666667,0.07949405871630344,1
0.266666666667,-0.166666666667,0.081441529714890257,1
0.275,-0.166666666667,0.083333184757105661,1
0.283333333333,-0.166666666667,0.085167727397073997,1
0.291666666667,-0.166666666667,0.086943900330907306,1
0.3,-0.166666666667,0.088660486258398521,1
0.308333333333,-0.166666666667,0.090316308717298344,1
0.316666666667,-0.166666666667,0.091910232889603607,1
0.325,-0.166666666667,0.093441166379304927,1
0.333333333333,-0.166666666667,0.094908059961060248,1
0.341666666667,-0.166666666667,0.096309908299281655,1
0.35,-0.166666666667,0.097645750637141995,1
0.358333333333,-0.166666666667,0.098914671455029704,1
0.366666666667,-0.166666666667,0.10011580109800022,1
0.375,-0.166666666667,0.10124831637179404,1
0.383333333333,-0.166666666667,0.10231144110701286,1
0.391666666667,-0.166666666667,0.10330444669106745,1
0.4,-0.166666666667,0.10422665256753225,1
0.408333333333,-0.166666666667,0.10507742670256472,1
0.416666666667,-0.166666666667,0.10585618601806981,1
0.425,-0.166666666667,0.1065623967913126,1
0.433333333333,-0.166666666667,0.10719557502070512,1
0.441666666667,-0.166666666667,0.1077552867575169,1
0.45,-0.166666666667,0.10824114840328176,1
0.458333333333,-0.166666666667,0.10865282697269701,1
0.466666666667,-0.166666666667,0.10899004032183497,1
0.475,-0.166666666667,0.10925255734151035,1
0.483333333333,-0.166666666667,0.10944019811567085,1
0.491666666667,-0.166666666667,0.10955283404470274,1
0.5,-0.166666666667,0.10959038793356657,1
0.508333333333,-0.166666666667,0.10955283404470274,1
0.516666666667,-0.166666666667,0.10944019811567085,1
0.525,-0.166666666667,0.10925255734151035,1
0.533333333333,-0.166666666667,0.10899004032183497,1
0.541666666667,-0.166666666667,0.10865282697269701,1
0.55,-0.166666666667,0.10824114840328176,1
0.558333333333,-0.166666666667,0.10775528675751692,1
0.566666666667,-0.166666666667,0.10719557502070515,1
0.575,-0.166666666667,0.10656239679131263,1
0.583333333333,-0.166666666667,0.10585618601806981,1
0.591666666667,-0.166666666667,0.10507742670256473,1
0.6,-0.166666666667,0.10422665256753225,1
0.608333333333,-0.166666666667,0.10330444669106748,1
0.616666666667,-0.166666666667,0.10231144110701287,1
0.625,-0.166666666667,0.10124831637179404,1
0.633333333333,-0.166666666667,0.10011580109800024,1
0.641666666667,-0.166666666667,0.098914671455029718,1
0.65,-0.166666666667,0.097645750637141995,1
0.658333333333,-0.166666666667,0.096309908299281682,1
0.666666666667,-0.166666666667,0.094908059961060248,1
0.675,-0.166666666667,0.093441166379304927,1
0.683333333333,-0.166666666667,0.091910232889603649,1
0.691666666667,-0.166666666667,0.090316308717298358,1
0.7,-0.166666666667,0.088660486258398521,1
0.708333333333,-0.166666666667,0.086943900330907334,1
0.716666666667,-0.166666666667,0.085167727397074025,1
0.725,-0.166666666667,0.083333184757105674,1
0.733333333333,-0.166666666667,0.081441529714890284,1
0.741666666667,-0.166666666667,0.079494058716303453,1
0.75,-0.166666666667,0.077492106460689311,1
0.758333333333,-0.166666666667,0.075437044986124135,1
0.766666666667,-0.166666666667,0.07333028272908991,1
0.775,-0.166666666667,0.071173263559202532,1
0.783333333333,-0.166666666667,0.068967465789655527,1
0.791666666667,-0.166666666667,0.066714401164058065,1
0.8,-0.166666666667,0.064415613820361442,1
0.808333333333,-0.166666666667,0.062072679232584076,1
