caseId,family,pathId,N,dimension,start,end,tau,mu,gammaAbs,c,Lambda,p,kappa,sign,norm,muWeightExponentA,laplacianWeightExponentB,gain,logGain,xmuLogBound,kineticLogBound,boundMargin,inputMeanFraction,inputK1Fraction,inputK2Fraction,inputTailFraction,outputMeanFraction,outputK1Fraction,outputK2Fraction,outputTailFraction,rk4Steps,finiteDimensionalOnly
R073B-W0223,power,p0-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,raw_q,-2.0,0.0,71.94437680461576,4.275893276069528,0.8905918191373914,3.990443354535413,-0.2854499215341151,0.9999899465333774,1.0045540658519075e-05,7.918300922225635e-09,7.663122199190355e-12,0.0001961859145500017,0.9997792061141414,2.4607971303651713e-05,4.910899675292291e-15,600,True
R073B-W0223,power,p0-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,xmu,0.0,0.0,1.017479956129787,0.01732893900523794,0.8905918191373914,3.990443354535413,3.973114415530175,0.9851898076372969,0.014803598223797499,6.585072580221507e-06,9.06632516402294e-09,0.990501386164101,0.009498489020632106,1.2481459542898016e-07,6.715806738231049e-13,600,True
R073B-W0223,power,p0-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,hminus1,0.0,1.0,1.0174926967170896,0.0173414606352314,0.8905918191373914,3.990443354535413,3.9731018939001816,0.9851571124583011,0.014816466515805428,2.633942004520006e-05,8.16058482833259e-08,0.9904973802377279,0.009502587462773982,3.229942685212793e-08,7.12515079985738e-14,600,True
R073B-W0223,power,p0-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,balanced_l2,1.0,0.0,2.4968990177426513,0.9150495690472007,0.8905918191373914,3.990443354535413,3.0753937854882123,0.9929154599321952,0.007078978074246312,5.556602741925916e-06,5.390816656982622e-09,0.16181206821675234,0.83816763772342,2.0294059793403646e-05,3.417513455970625e-14,600,True
R073B-W0223,power,p0-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,kinetic,1.0,1.0,2.4958641105725285,0.914635006145518,0.8905918191373914,3.990443354535413,3.075808348389895,0.9928937760778912,0.007083951081206235,2.2224394312764816e-05,4.844658985347104e-08,0.16194296219191673,0.8380519612106954,5.076597384273903e-06,3.798484633356963e-15,600,True
R073B-W0223,power,p0-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,kinetic_under,0.5,1.0,1.0907398613782826,0.08685623788627375,0.8905918191373914,3.990443354535413,3.903587116649139,0.990620166658327,0.00935334457625487,2.6427412087829395e-05,6.135333035318618e-08,0.8485020978190532,0.15149706038048247,8.418004234825644e-07,4.0782806668750336e-14,600,True
R073B-W0223,power,p0-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,1.0,31.622776601683796,0.0,1.0,1,kinetic_over,1.5,1.0,12.827562527592336,2.5515961783177046,0.8905918191373914,3.990443354535413,1.4388471762177084,0.9996847757392887,0.00031423225248671557,9.898556682416676e-07,2.152556291159457e-09,0.0061694892414794495,0.9938243944770333,6.116281486825562e-06,4.141520005185165e-16,600,True
R073B-W0224,power,p0-k1,10,21,0.5,2.0,1.5,0.01,0.1,1.0,10.0,0.0,1.0,1,raw_q,-2.0,0.0,7.106066563087864,1.9609488647218458,0.8770918191373913,1.2473633290704955,-0.7135855356513503,0.9990159842964931,0.000983238871681315,7.760806046302332e-07,7.512209780864399e-10,0.01954966004082399,0.9804259129434529,2.442701527660433e-05,4.463427818893843e-13,600,True
R073B-W0224,power,p0-k1,10,21,0.5,2.0,1.5,0.01,0.1,1.0,10.0,0.0,1.0,1,xmu,0.0,0.0,1.0035035107926098,0.00349738779582875,0.8770918191373913,1.2473633290704955,1.2438659412746669,0.985443784335496,0.014549718197924975,6.488533914210492e-06,8.932664777409721e-09,0.9906651863703552,0.009334689299181211,1.2432987648012414e-07,5.871344523763682e-13,600,True
R073B-W0224,power,p0-k1,10,21,0.5,2.0,1.5,0.01,0.1,1.0,10.0,0.0,1.0,1,hminus1,0.0,1.0,1.0035396871089248,0.0035334371607420416,0.8770918191373913,1.2473633290704955,1.2438298919097535,0.9853167781520731,0.014657211111419042,2.5930471210088744e-05,8.026529784474787e-08,0.9907053249659853,0.009294643028752648,3.200519999720541e-08,6.213147145988832e-14,600,True
R073B-W0224,power,p0-k1,10,21,0.5,2.0,1.5,0.01,0.1,1.0,10.0,0.0,1.0,1,balanced_l2,1.0,0.0,1.2256245733915636,0.20345056989421717,0.8770918191373913,1.2473633290704955,1.0439127591762785,0.9867577113242813,0.013232228704137733,1.0050018327844947e-05,9.953253101056339e-09,0.6505836775603486,0.34940819724173666,8.125197772299635e-06,1.4229511968249859e-13,600,True
R073B-W0224,power,p0-k1,10,21,0.5,2.0,1.5,0.01,0.1,1.0,10.0,0.0,1.0,1,kinetic,1.0,1.0,1.2235975907769936,0.20179536432977133,0.8770918191373913,1.2473633290704955,1.045567964740724,0.9867511681426777,0.013208926967326874,3.9816369764388535e-05,8.852023103846553e-08,0.6527451754153313,0.3472527913077329,2.033276923800148e-06,1.1983327288069856e-14,600,True
R073B-W0224,power,p0-k1,10,21,0.5,2.0,1.5,0.01,0.1,1.0,10.0,0.0,1.0,1,kinetic_under,0.5,1.0,1.0216350282714985,0.021404312806468106,0.8770918191373913,1.2473633290704955,1.2259590162640275,0.9933140982750872,0.006669682663312991,1.6177981881871434e-05,4.107971801990998e-08,0.9452896972749212,0.054710007396361775,2.9532869832678073e-07,1.871597426833518e-14,600,True
R073B-W0224,power,p0-k1,10,21,0.5,2.0,1.5,0.01,0.1,1.0,10.0,0.0,1.0,1,kinetic_over,1.5,1.0,2.4346836036800634,0.8898168112049869,0.8770918191373913,1.2473633290704955,0.3575465178655086,0.9927680932278165,0.007209350677686786,2.2507096086265e-05,4.899841059590556e-08,0.1655759613437303,0.834418880091374,5.158564875633842e-06,1.9906809159306144e-14,600,True
R073B-W0225,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.01,-100.0,0.25,1.0,-1,raw_q,-2.0,0.0,71773.28696404907,11.181267637954871,0.008920903191373912,12.623633275704956,1.4423656377500844,0.9999999999903355,9.664563487176936e-12,8.0669895880493985e-19,5.9470052768740465e-22,1.9412216029889006e-10,0.999975423560103,2.4576245774673172e-05,3.097840145667216e-29,600,True
R073B-W0225,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.01,-100.0,0.25,1.0,-1,xmu,0.0,0.0,1.000001895567115,1.8955653184660486e-06,0.008920903191373912,12.623633275704956,12.623631380139637,0.9999984605100367,1.5394338732885208e-06,5.608990724560478e-11,8.537045053883597e-17,0.999999010820462,9.891667453357422e-07,1.2792552566838247e-11,7.342726653498302e-21,600,True
R073B-W0225,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.01,-100.0,0.25,1.0,-1,hminus1,0.0,1.0,1.0000018956463075,1.8956445107463224e-06,0.008920903191373912,12.623633275704956,12.623631380060445,0.9999984603421235,1.5394339120798267e-06,2.2396371065236132e-10,7.680979133078038e-16,0.9999990108298614,9.89166840265361e-07,3.2983357228088695e-12,7.520947438217991e-22,600,True
R073B-W0225,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.01,-100.0,0.25,1.0,-1,balanced_l2,1.0,0.0,7.250026754082936,1.9810051590781106,0.008920903191373912,12.623633275704956,10.642628116626845,0.9990708311668856,0.0009291687555050652,7.755223101337845e-11,5.717542186641922e-14,0.019007187163549388,0.9809687493595618,2.4063476888743687e-05,8.661980864987989e-20,600,True
R073B-W0225,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.01,-100.0,0.25,1.0,-1,kinetic,1.0,1.0,7.249961296264781,1.9809961304060968,0.008920903191373912,12.623633275704956,10.64263714529886,0.9990707973956203,0.0009292023042067342,2.996595166552143e-10,5.133820595307586e-13,0.019007529743462644,0.9809864542788986,6.015977638826635e-06,9.648643327810795e-21,600,True
R073B-W0225,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.01,-100.0,0.25,1.0,-1,kinetic_under,0.5,1.0,1.0027072550554925,0.00270359704115599,0.008920903191373912,12.623633275704956,12.6209296786638,0.9997188873647377,0.00028111254435523437,9.07516560592467e-11,1.5529669904684642e-13,0.9943299443826772,0.005670024145778854,3.147154387761259e-08,1.5259697475468097e-19,600,True
R073B-W0225,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,-0.01,-100.0,0.25,1.0,-1,kinetic_over,1.5,1.0,717.7269825850893,6.57608924963999,0.008920903191373912,12.623633275704956,6.0475440260649655,0.9999999033511546,9.664881416624483e-08,3.116851518571756e-14,5.3398279915724804e-17,1.9412532607181114e-06,0.9999919145851125,6.144161626717334e-06,6.828714522253257e-29,600,True
R073B-W0226,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,-0.01778279410038923,-56.23413251903491,0.25,1.0,-1,raw_q,-2.0,0.0,12763.306236914565,9.454329632811781,0.0158637351383619,7.098790523412032,-2.355539109399749,0.9999999996943771,3.056228650865044e-10,7.866586854688181e-17,5.947371006854469e-20,6.138694513153078e-09,0.9999754176123739,2.4576248931744528e-05,1.0132976619021796e-26,600,True
R073B-W0226,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,-0.01778279410038923,-56.23413251903491,0.25,1.0,-1,xmu,0.0,0.0,1.0000058917375079,5.891720151650941e-06,0.0158637351383619,7.098790523412032,7.09878463169188,0.9999951317457649,4.868076431104871e-06,1.7780301744519571e-10,8.537167459660917e-16,0.9999968719669594,3.12799258724643e-06,4.045338598292406e-11,7.342597057556698e-20,600,True
R073B-W0226,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,-0.01778279410038923,-56.23413251903491,0.25,1.0,-1,hminus1,0.0,1.0,1.0000058919886632,5.891971305489942e-06,0.0158637351383619,7.098790523412032,7.098784631440727,0.9999951312129708,4.868077061439995e-06,7.099601281389809e-10,7.681090275481882e-15,0.9999968719961442,3.127993425532559e-06,1.0430207378480756e-11,7.520874473218575e-21,600,True
R073B-W0226,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,-0.01778279410038923,-56.23413251903491,0.25,1.0,-1,balanced_l2,1.0,0.0,4.163786616687476,1.4264249046479909,0.0158637351383619,7.098790523412032,5.672365618764041,0.9972935104506545,0.002706488852227154,6.965917098128514e-10,5.266734978133815e-13,0.05752392217973424,0.9424530481156304,2.302970463519041e-05,2.4187613704237173e-18,600,True
R073B-W0226,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,-0.01778279410038923,-56.23413251903491,0.25,1.0,-1,kinetic,1.0,1.0,4.163750466166873,1.4264162224841666,0.0158637351383619,7.098790523412032,5.672374300927865,0.9972934146417755,0.0027065825977532257,2.7557421630397472e-09,4.729053258338647e-12,0.05752491552634525,0.9424693269481856,5.757525469187981e-06,2.6943046938640447e-19,600,True
R073B-W0226,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,-0.01778279410038923,-56.23413251903491,0.25,1.0,-1,kinetic_under,0.5,1.0,1.0027094814205038,0.002705817392637798,0.0158637351383619,7.098790523412032,7.096084706019394,0.999718113042506,0.0002818866697568407,2.8724485331994463e-10,4.923921836516252e-13,0.9943291891414273,0.005670779386834872,3.1471737888113216e-08,4.838009487013423e-19,600,True
R073B-W0226,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-07,0.00031622776601683794,-0.01778279410038923,-56.23413251903491,0.25,1.0,-1,kinetic_over,1.5,1.0,226.96745567150225,5.424806640117467,0.0158637351383619,7.098790523412032,1.6739838832945653,0.9999990335373751,9.66461639207688e-07,9.840189279607963e-13,1.688645775376638e-15,1.9412202046401328e-05,0.9999744437531144,6.144044839169428e-06,2.1415854104066774e-26,600,True
R073B-W0227,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,-0.03162277660168379,-31.62277660168379,0.25,1.0,-1,raw_q,-2.0,0.0,2269.6750248824005,7.727391939382199,0.028208920304771425,3.991941854535412,-3.7354500848467866,0.9999999903350867,9.664905429429967e-09,7.803306007759135e-15,5.948533477301645e-18,1.9412404848029324e-07,0.9999752295989225,2.4576277028955826e-05,3.193633407118271e-24,600,True
R073B-W0227,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,-0.03162277660168379,-31.62277660168379,0.25,1.0,-1,xmu,0.0,0.0,1.0000176055493495,1.7605394373621445e-05,0.028208920304771425,3.991941854535412,3.9919242491410385,0.9999846056521589,1.5393781258847674e-05,5.665737220437889e-10,8.537545503380795e-15,0.9999901085762973,9.891295779959057e-06,1.2792262731663712e-10,7.342123065542652e-19,600,True
R073B-W0227,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,-0.03162277660168379,-31.62277660168379,0.25,1.0,-1,hminus1,0.0,1.0,1.0000176063525503,1.760619756031975e-05,0.028208920304771425,3.991941854535412,3.9919242483378516,0.9999846039423586,1.5393795227856858e-05,2.262336867641292e-09,7.68143278054932e-14,0.9999901086663647,9.891300652551036e-06,3.298273683196908e-11,7.520583368685843e-20,600,True
R073B-W0227,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,-0.03162277660168379,-31.62277660168379,0.25,1.0,-1,balanced_l2,1.0,0.0,2.488611746720984,0.9117250235608164,0.028208920304771425,3.991941854535412,3.0802168309745954,0.99325006892926,0.006749925617101644,5.449484008174859e-09,4.1543199841746956e-12,0.1603803817264232,0.8395993139367568,2.0304336820036296e-05,5.338356197932286e-17,600,True
R073B-W0227,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,-0.03162277660168379,-31.62277660168379,0.25,1.0,-1,kinetic,1.0,1.0,2.488591782045568,0.9117170011139542,0.028208920304771425,3.991941854535412,3.080224853421458,0.9932498422926936,0.006750135947908551,2.1722095429321963e-08,3.7302379354160255e-11,0.16038291843910177,0.8396120053973878,5.076163510557776e-06,5.94671208591997e-18,600,True
R073B-W0227,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,-0.03162277660168379,-31.62277660168379,0.25,1.0,-1,kinetic_under,0.5,1.0,1.002715594553861,0.0027119139887465784,0.028208920304771425,3.991941854535412,3.9892299405466654,0.9997156579479471,0.0002843411357547998,9.147279038832843e-10,1.570122225555158e-12,0.9943268109983506,0.005673157529312238,3.147233712893421e-08,1.5423457666624178e-18,600,True
R073B-W0227,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-06,0.001,-0.03162277660168379,-31.62277660168379,0.25,1.0,-1,kinetic_over,1.5,1.0,71.78003455160173,4.273606367073507,0.028208920304771425,3.991941854535412,-0.28166451253809477,0.9999903385383133,9.66143054249023e-06,3.109085505235882e-11,5.339105885812233e-14,0.0001940864336845654,0.9997997706890964,6.142877219019014e-06,6.762685343803239e-24,600,True
R073B-W0228,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,-0.05623413251903491,-17.78279410038923,0.25,1.0,-1,raw_q,-2.0,0.0,403.6079978758355,6.000444104625619,0.05015100957651899,2.2448197160742516,-3.7556243885513676,0.9999996943414814,3.0565773961426364e-07,7.783601454289055e-13,5.952224216839813e-16,6.13892918318113e-06,0.9999692846226612,2.4576448155595482e-05,9.881518049932196e-22,600,True
R073B-W0228,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,-0.05623413251903491,-17.78279410038923,0.25,1.0,-1,xmu,0.0,0.0,1.000045414827082,4.541379586005316e-05,0.05015100957651899,2.2448197160742516,2.2447743022783917,0.9999513236339198,4.867453123120357e-05,1.834763598794146e-09,8.538650601359118e-14,0.9999687238093438,3.127578615274183e-05,4.045035088603721e-10,7.339980932472252e-18,600,True
R073B-W0228,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,-0.05623413251903491,-17.78279410038923,0.25,1.0,-1,hminus1,0.0,1.0,1.000045417510299,4.5416478955179195e-05,0.05015100957651899,2.2448197160742516,2.244774299595296,0.9999513177593794,4.8674913293846286e-05,7.326558452314975e-09,7.682426285255573e-13,0.9999687241718225,3.127572388227144e-05,1.042953465852488e-10,7.519054175669139e-19,600,True
R073B-W0228,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,-0.05623413251903491,-17.78279410038923,0.25,1.0,-1,balanced_l2,1.0,0.0,1.6309779511467537,0.4891798049372934,0.05015100957651899,2.2448197160742516,1.7556399111369583,0.9882344785352866,0.011765491482800134,2.995900324209768e-08,2.290999505343068e-11,0.3715162569399381,0.6284688698069344,1.4873253126675834e-05,6.840460991301354e-16,600,True
R073B-W0228,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,-0.05623413251903491,-17.78279410038923,0.25,1.0,-1,kinetic,1.0,1.0,1.630963898627483,0.48917118889205535,0.05015100957651899,2.2448197160742516,1.7556485271821962,0.9882340941991251,0.01176578589229878,1.1970286019001365e-07,2.0571582660755568e-10,0.3715225145406414,0.6284737670907357,3.7183686228184085e-06,7.62095807171108e-17,600,True
R073B-W0228,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,-0.05623413251903491,-17.78279410038923,0.25,1.0,-1,kinetic_under,0.5,1.0,1.0027256528472757,0.0027219449915772266,0.05015100957651899,2.2448197160742516,2.2420977710826744,0.9997078296684775,0.00029216736600878054,2.960417135271283e-09,5.096598691298516e-12,0.994319392169232,0.005680576356678659,3.147408932225343e-08,5.0004538098296026e-18,600,True
R073B-W0228,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-05,0.0031622776601683794,-0.05623413251903491,-17.78279410038923,0.25,1.0,-1,kinetic_over,1.5,1.0,22.719263695850106,3.123213185574732,0.05015100957651899,2.2448197160742516,-0.8783934695004803,0.9999037192322338,9.627978651490937e-05,9.795679074020246e-10,1.6834163641758918e-12,0.0019372335033415729,0.9980566352696271,6.131227031423762e-06,2.1254582153182446e-21,600,True
R073B-W0229,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,-0.1,-10.0,0.25,1.0,-1,raw_q,-2.0,0.0,71.76606544950332,4.273411738279797,0.08905918191373914,1.2622133290704953,-3.0111984092093014,0.9999903336789132,9.666243260476279e-06,7.776669580982011e-11,5.962628453998411e-14,0.00019413653385014765,0.9997812887807569,2.4574685393095715e-05,2.9085900419065703e-19,600,True
R073B-W0229,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,-0.1,-10.0,0.25,1.0,-1,xmu,0.0,0.0,1.0000409948873683,4.099404710087556e-05,0.08905918191373914,1.2622133290704953,1.2621723350233944,0.9998461390854517,0.00015385468110690255,6.232587104680493e-09,8.541241296047938e-13,0.9999011405257211,9.885819539925909e-05,1.2788794788258804e-09,7.326780774017471e-17,600,True
R073B-W0229,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,-0.1,-10.0,0.25,1.0,-1,hminus1,0.0,1.0,1.000041006496055,4.100565531160949e-05,0.08905918191373914,1.2622133290704953,1.2621723234151838,0.9998461089397399,0.00015386616121818594,2.4891357348153063e-08,7.684671886930782e-12,0.9999011456058411,9.885406441553226e-05,3.2974346647563305e-10,7.50813353580083e-18,600,True
R073B-W0229,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,-0.1,-10.0,0.25,1.0,-1,balanced_l2,1.0,0.0,1.237794706997343,0.21333133417675643,0.08905918191373914,1.2622133290704953,1.048881994893739,0.9884509711218396,0.01154893592901339,9.287792007745516e-08,7.12269273051377e-11,0.6450853726012199,0.3549064615824787,8.165816297824697e-06,3.651927902383723e-15,600,True
R073B-W0229,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,-0.1,-10.0,0.25,1.0,-1,kinetic,1.0,1.0,1.237769840882039,0.2133112449285677,0.08905918191373914,1.2622133290704953,1.0489020841419276,0.9884508688075397,0.0115487592282926,3.713246489422788e-07,6.395186380654472e-10,0.6451112257355909,0.3548867327700451,2.0414943636582355e-06,4.0702934514875175e-16,600,True
R073B-W0229,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,-0.1,-10.0,0.25,1.0,-1,kinetic_under,0.5,1.0,1.0026647156949025,0.00266117163458114,0.08905918191373914,1.2622133290704953,1.259552157435914,0.9996824330044596,0.0003175569269074717,1.0051169703831343e-08,1.7463257470030242e-11,0.9942969507905061,0.00570301773129233,3.147820156927125e-08,1.7002031380682226e-17,600,True
R073B-W0229,power,p0.25-k1,10,21,0.5,2.0,1.5,0.0001,0.01,-0.1,-10.0,0.25,1.0,-1,kinetic_over,1.5,1.0,7.248159827622978,1.9807476197700384,0.08905918191373914,1.2622133290704953,-0.7185342906995431,0.9990701460558639,0.0009298239843337748,2.990830781720522e-08,5.1494626285885216e-11,0.01901474341334341,0.9809792393044117,6.01728224484024e-06,6.325016595757625e-19,600,True
R073B-W0230,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,-0.1778279410038923,-5.623413251903491,0.25,1.0,-1,raw_q,-2.0,0.0,12.774387547087558,2.547442193420972,0.15713885138361897,0.7083790673412033,-1.8390631260797687,0.9996972229269608,0.0003027693686827798,7.698418125929897e-09,5.938236122627022e-12,0.006111366158440014,0.9938641859865052,2.444785505466638e-05,7.181657047408465e-17,600,True
R073B-W0230,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,-0.1778279410038923,-5.623413251903491,0.25,1.0,-1,xmu,0.0,0.0,0.9991031260031012,-0.0008972764290205032,0.15713885138361897,0.7083790673412033,0.7092763437702237,0.9995147172088938,0.0004852587888133184,2.3993752390354952e-08,8.540401385222793e-12,0.9996882070179638,0.00031178894183967707,4.0401957671083645e-09,7.221286347976424e-16,600,True
R073B-W0230,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,-0.1778279410038923,-5.623413251903491,0.25,1.0,-1,hminus1,0.0,1.0,0.9991032471856797,-0.0008971551376663744,0.15713885138361897,0.7083790673412033,0.7092762224788697,0.9995142891689518,0.0004856148890850134,9.586513496571717e-08,7.682817045466198e-11,0.9996883617944118,0.00031163716400728873,1.0415807672343993e-09,7.412938856824922e-17,600,True
R073B-W0230,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,-0.1778279410038923,-5.623413251903491,0.25,1.0,-1,balanced_l2,1.0,0.0,1.0802909171547348,0.07723037259901902,0.15713885138361897,0.7083790673412033,0.6311486947421843,0.9935036631019041,0.006496172241119549,1.645296828558123e-07,1.2729349777478108e-10,0.8493328805524666,0.15066372178653084,3.3976609947049447e-06,7.894073878190926e-15,600,True
R073B-W0230,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,-0.1778279410038923,-5.623413251903491,0.25,1.0,-1,kinetic,1.0,1.0,1.0802120103461506,0.07715732774671641,0.15713885138361897,0.7083790673412033,0.6312217395944868,0.9935075273447995,0.00649181450970519,6.570041678466104e-07,1.14132743328935e-09,0.849460289138159,0.15053886149971948,8.493621207294451e-07,8.805625002043886e-16,600,True
R073B-W0230,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,-0.1778279410038923,-5.623413251903491,0.25,1.0,-1,kinetic_under,0.5,1.0,1.001544835464351,0.0015436434335481242,0.15713885138361897,0.7083790673412033,0.7068354239076552,0.9995958523709189,0.0004041086411432744,3.891826713424247e-08,6.967072057133104e-11,0.9942362827699738,0.005763685753133248,3.1476892938359255e-08,6.395410873732409e-17,600,True
R073B-W0230,power,p0.25-k1,10,21,0.5,2.0,1.5,0.001,0.03162277660168379,-0.1778279410038923,-5.623413251903491,0.25,1.0,-1,kinetic_over,1.5,1.0,2.4821975511175913,0.9091442771354026,0.15713885138361897,0.7083790673412033,-0.20076520979419932,0.9932257934937397,0.006773517108020442,6.882064670375283e-07,1.1917728215657177e-09,0.16081713777328657,0.8391777775164483,5.084710265062934e-06,1.1412131022714634e-16,600,True
R073B-W0231,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,-0.31622776601683794,-3.162277660168379,0.25,1.0,-1,raw_q,-2.0,0.0,2.4325070257912476,0.8889224233744676,0.26710420304771426,0.3841943354535412,-0.5047280879209264,0.9931263932445775,0.006873053942812413,5.523785855787668e-07,4.340245771867597e-10,0.16318301547079483,0.8367964453658687,2.053916332715778e-05,9.296542082091677e-15,600,True
R073B-W0231,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,-0.31622776601683794,-3.162277660168379,0.25,1.0,-1,xmu,0.0,0.0,0.9869562375497937,-0.013129579386977135,0.26710420304771426,0.3841943354535412,0.3973239148405183,0.9984964236586481,0.0015034588653578815,1.1739150707391014e-07,8.448689001491529e-11,0.999034198884001,0.0009657884178092297,1.2698183488680488e-08,6.2970949938215844e-15,600,True
R073B-W0231,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,-0.31622776601683794,-3.162277660168379,0.25,1.0,-1,hminus1,0.0,1.0,0.9869590862204407,-0.01312669307203471,0.26710420304771426,0.3841943354535412,0.39732102852557594,0.9984850980599188,0.0015144317544057003,4.694267985470219e-07,7.588769135930921e-10,0.9990390792751696,0.0009609174583568494,3.2664729867790584e-09,6.53908363202541e-16,600,True
R073B-W0231,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,-0.31622776601683794,-3.162277660168379,0.25,1.0,-1,balanced_l2,1.0,0.0,1.0119304166018002,0.011859810202697187,0.26710420304771426,0.3841943354535412,0.37233452525084404,0.9971780332468796,0.002821747906683955,2.186696802642287e-07,1.767561439005386e-10,0.947053061960244,0.05294574597613961,1.1920636108283244e-06,5.484368127240032e-15,600,True
R073B-W0231,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,-0.31622776601683794,-3.162277660168379,0.25,1.0,-1,kinetic,1.0,1.0,1.0116791558474736,0.011611480921161243,0.26710420304771426,0.3841943354535412,0.37258285453237994,0.9971989460796272,0.0028001914385218612,8.609203549986064e-07,1.5614959567728324e-09,0.9475438282084706,0.05245587427718466,2.9751434413391337e-07,6.017576946845727e-16,600,True
R073B-W0231,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,-0.31622776601683794,-3.162277660168379,0.25,1.0,-1,kinetic_under,0.5,1.0,0.9888070821847459,-0.01125602990069366,0.26710420304771426,0.3841943354535412,0.39545036535423483,0.9992644822203823,0.0007353169152446634,2.004719178873867e-07,3.924551207082893e-10,0.9941494774961129,0.005850491173417193,3.133046953733535e-08,2.2698631560702357e-16,600,True
R073B-W0231,power,p0.25-k1,10,21,0.5,2.0,1.5,0.01,0.1,-0.31622776601683794,-3.162277660168379,0.25,1.0,-1,kinetic_over,1.5,1.0,1.214293588357874,0.19416249894994692,0.26710420304771426,0.3841943354535412,0.1900318365035943,0.988392303544934,0.011604001259814686,3.6886779561535544e-06,6.517295167972385e-09,0.6518278715083949,0.3481700825575332,2.0459340710968783e-06,8.93474655162915e-16,600,True
R073B-W0232,power,p0.25-k1,10,21,0.5,2.0,1.5,1e-08,0.0001,0.01,100.0,0.25,1.0,1,raw_q,-2.0,0.0,71773.28696404902,11.181267637954871,0.008920903191373912,12.623633275704956,1.4423656377500844,0.9999999999903355,9.664563487176947e-12,8.06698958795543e-19,5.94700527625504e-22,1.9412216029889016e-10,0.9999754235601033,2.4576245774673125e-05,3.096824088450817e-29,600,True
