panel,route,series,kind,x,y,phi,theta,radius,distance,source,pointer,status,note
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.11467142857142856,-0.47889754347131197,-0.47889754347131197,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.11385714285714285,-0.47719418030219701,-0.477194180302197,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.11304285714285714,-0.47548471509157292,-0.4754847150915729,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.11222857142857143,-0.47376908178683724,-0.47376908178683724,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.11141428571428572,-0.47204721313505438,-0.4720472131350544,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.1106,-0.47031904065219388,-0.4703190406521939,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10978571428571429,-0.46858449459134749,-0.4685844945913475,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10897142857142858,-0.46684350390988322,-0.4668435039098832,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10815714285714284,-0.46509599623549297,-0.46509599623549297,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10734285714285713,-0.46334189783108787,-0.46334189783108787,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10652857142857142,-0.46158113355849245,-0.46158113355849245,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10571428571428571,-0.459813626840888,-0.459813626840888,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10489999999999999,-0.45803929962395146,-0.45803929962395146,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10408571428571428,-0.45625807233563392,-0.4562580723356339,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10327142857142857,-0.45446986384452065,-0.45446986384452065,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10245714285714286,-0.4526745914167104,-0.4526745914167104,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10164285714285715,-0.45087217067114965,-0.45087217067114965,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10082857142857143,-0.44906251553335297,-0.44906251553335297,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.10001428571428572,-0.44724553818743845,-0.44724553818743845,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.09920000000000001,-0.44542114902640179,-0.4454211490264018,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.098385714285714299,-0.44358925660054999,-0.44358925660055,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.097571428571428587,-0.44174976756401035,-0.44174976756401035,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.096757142857142875,-0.43990258661922615,-0.43990258661922615,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.095942857142857163,-0.43804761645934603,-0.43804761645934603,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.095128571428571451,-0.43618475770840837,-0.43618475770840837,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.094314285714285739,-0.43431390885921611,-0.4343139088592161,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.093499999999999972,-0.43243496620879301,-0.432434966208793,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.09268571428571426,-0.43054782379130491,-0.4305478237913049,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.091871428571428548,-0.42865237330832207,-0.42865237330832207,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.091057142857142837,-0.42674850405629505,-0.42674850405629505,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.090242857142857125,-0.42483610285110451,-0.4248361028511045,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.089428571428571413,-0.4229150539495406,-0.4229150539495406,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.088614285714285701,-0.42098523896755741,-0.4209852389675574,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.087799999999999989,-0.41904653679513926,-0.41904653679513926,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.086985714285714277,-0.41709882350760541,-0.4170988235076054,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.086171428571428565,-0.41514197227316962,-0.4151419722731696,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.085357142857142854,-0.41317585325655914,-0.41317585325655914,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.084542857142857142,-0.41120033351848617,-0.41120033351848617,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.08372857142857143,-0.40921527691075127,-0.40921527691075127,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.082914285714285718,-0.40722054396674467,-0.4072205439667447,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.082100000000000006,-0.40521599178709622,-0.4052159917870962,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.081285714285714294,-0.4032014739202085,-0.4032014739202085,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.080471428571428583,-0.40117684023739103,-0.40117684023739103,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.079657142857142871,-0.3991419368022931,-0.3991419368022931,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.078842857142857159,-0.39709660573431538,-0.3970966057343154,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.078028571428571447,-0.39504068506565609,-0.3950406850656561,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.077214285714285735,-0.39297400859162618,-0.3929740085916262,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.076400000000000023,-0.39089640571384132,-0.3908964057138413,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.075585714285714312,-0.38880770127587316,-0.38880770127587316,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.074771428571428544,-0.38670771539091003,-0.38670771539091003,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.073957142857142832,-0.38459626326094964,-0.38459626326094964,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.073142857142857121,-0.3824731549870059,-0.3824731549870059,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.072328571428571409,-0.38033819536978247,-0.3803381953697825,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.071514285714285697,-0.37819118370021715,-0.37819118370021715,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.070699999999999985,-0.3760319135392633,-0.3760319135392633,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.069885714285714273,-0.37386017248622316,-0.37386017248622316,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.069071428571428561,-0.37167574193489833,-0.37167574193489833,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.06825714285714285,-0.36947839681676342,-0.3694783968167634,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.067442857142857138,-0.36726790533031101,-0.367267905330311,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.066628571428571426,-0.36504402865564428,-0.3650440286556443,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.065814285714285714,-0.36280652065332486,-0.36280652065332486,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.065000000000000002,-0.36055512754639896,-0.36055512754639896,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.06418571428571429,-0.35828958758444068,-0.3582895875844407,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.063371428571428579,-0.35600963068835251,-0.3560096306883525,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.062557142857142867,-0.35371497807455898,-0.353714978074559,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.061742857142857155,-0.35140534185711281,-0.3514053418571128,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.060928571428571443,-0.34908042462610661,-0.3490804246261066,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.060114285714285731,-0.34673991900064155,-0.34673991900064155,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.059300000000000019,-0.34438350715445132,-0.3443835071544513,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.058485714285714308,-0.34201086031210853,-0.34201086031210853,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.057671428571428596,-0.33962163821355257,-0.33962163821355257,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.056857142857142884,-0.33721548854447025,-0.33721548854447025,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.056042857142857117,-0.33479204632982879,-0.3347920463298288,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.055228571428571405,-0.33235093328760612,-0.3323509332876061,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.054414285714285693,-0.32989175713947655,-0.32989175713947655,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.053599999999999981,-0.32741411087489797,-0.32741411087489797,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.052785714285714269,-0.32491757196468851,-0.3249175719646885,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.051971428571428557,-0.32240170151979208,-0.3224017015197921,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.051157142857142845,-0.31986604339048824,-0.31986604339048824,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.050342857142857134,-0.31731012320081164,-0.31731012320081164,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.049528571428571422,-0.314733447312393,-0.314733447312393,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.04871428571428571,-0.31213550171131033,-0.3121355017113103,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.047899999999999998,-0.3095157508108432,-0.3095157508108432,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.047085714285714286,-0.30687363616222979,-0.3068736361622298,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.046271428571428574,-0.30420857506463744,-0.30420857506463744,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.045457142857142863,-0.30151995906454637,-0.3015199590645464,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.044642857142857151,-0.29880715233359845,-0.29880715233359845,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.043828571428571439,-0.29606948991266036,-0.29606948991266036,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.043014285714285727,-0.29330627580836294,-0.29330627580836294,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.042200000000000015,-0.29051678092667904,-0.29051678092667904,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.041385714285714303,-0.28770024082615675,-0.28770024082615675,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.040571428571428592,-0.28485585327118906,-0.28485585327118906,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.03975714285714288,-0.28198277556312862,-0.2819827755631286,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.038942857142857168,-0.27908012162408546,-0.27908012162408546,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.038128571428571456,-0.27614695880480544,-0.27614695880480544,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.037314285714285744,-0.2731823043840349,-0.2731823043840349,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.036499999999999977,-0.27018512172212583,-0.27018512172212583,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.035685714285714265,-0.26715431602620332,-0.2671543160262033,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.034871428571428553,-0.26408872967784353,-0.2640887296778435,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.034057142857142841,-0.26098713706672533,-0.2609871370667253,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.03324285714285713,-0.25784823886486846,-0.25784823886486846,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.032428571428571418,-0.2546706556655926,-0.2546706556655926,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.031614285714285706,-0.25145292089886612,-0.2514529208988661,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.030799999999999994,-0.24819347291981711,-0.2481934729198171,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.029985714285714282,-0.24489064614931408,-0.24489064614931408,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.02917142857142857,-0.24154266112398684,-0.24154266112398684,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.028357142857142859,-0.23814761328698156,-0.23814761328698156,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.027542857142857147,-0.23470346031900402,-0.23470346031900402,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.026728571428571435,-0.23120800777036871,-0.2312080077703687,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.025914285714285723,-0.22765889270698705,-0.22765889270698705,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.025100000000000011,-0.22405356502408083,-0.22405356502408083,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.024285714285714299,-0.22038926600773595,-0.22038926600773595,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.023471428571428588,-0.21666300363203952,-0.21666300363203952,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.022657142857142876,-0.21287152396289588,-0.21287152396289588,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.021842857142857164,-0.20901127789120455,-0.20901127789120455,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.021028571428571452,-0.20507838222772995,-0.20507838222772995,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.02021428571428574,-0.20106857394573494,-0.20106857394573494,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.019400000000000028,-0.19697715603592225,-0.19697715603592225,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.018585714285714316,-0.19279893301423801,-0.192798933014238,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.017771428571428549,-0.18852813355798412,-0.18852813355798412,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.016957142857142837,-0.18415831698374546,-0.18415831698374546,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.016142857142857125,-0.17968225924034417,-0.17968225924034417,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.015328571428571414,-0.17509181265022883,-0.17509181265022883,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.014514285714285702,-0.17037773161000649,-0.1703777316100065,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.01369999999999999,-0.16552945357246843,-0.16552945357246843,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.012885714285714278,-0.16053482043291592,-0.16053482043291592,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.012071428571428566,-0.15537971921347113,-0.15537971921347113,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.011257142857142854,-0.15004761149143864,-0.15004761149143864,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.010442857142857143,-0.14451890632617687,-0.14451890632617687,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0096285714285714308,-0.13877010793806735,-0.13877010793806735,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0088142857142857189,-0.13277263057035302,-0.13277263057035302,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0080000000000000071,-0.12649110640673522,-0.12649110640673522,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0071857142857142953,-0.11988089327089864,-0.11988089327089864,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0063714285714285834,-0.1128842643722196,-0.1128842643722196,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0055571428571428716,-0.10542431272854352,-0.10542431272854352,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0047428571428571598,-0.097394631708910523,-0.09739463170891052,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0039285714285714479,-0.088640526042792045,-0.08864052604279204,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0031142857142857361,-0.078921298953903901,-0.0789212989539039,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
B,A2-heat-path,A2 leading -,proved-leading-asymptotic,-0.0023000000000000242,-0.067823299831253042,-0.06782329983125304,,,,research/r072s_report-source.md,(3.11)-(3.12),leading-order,xi^2=-2delta
