branch,N,epsilon,sampleIndex,d,lambda,lambdaImaginary,cumulativeAction,fixedContourCount,phaseAnchorAbs,eigenResidualRelative,finiteCompressionOnly
viscous,48,0.00025000000000000001,7,0.00024305555555555555,0.16995960904031876,1.3148418327702358e-16,4.1319489990033528e-05,1,0.27007208064544364,3.581063522449681e-16,true
viscous,48,0.00025000000000000001,8,0.00027777777777777778,0.16994801892283143,-9.6369461683640931e-17,4.72206640828425e-05,1,0.27007999300615826,4.0213874566157809e-16,true
viscous,48,0.00025000000000000001,9,0.00031250000000000001,0.16993643010936935,-6.3796810601962775e-17,5.3121435763656376e-05,1,0.2700879061940884,3.5738978028540116e-16,true
viscous,48,0.00025000000000000001,10,0.00034722222222222224,0.1699248425997458,-5.2689775558451154e-17,5.9021805077750548e-05,1,0.27009582020920331,3.5971353981138591e-16,true
viscous,48,0.00025000000000000001,11,0.00038194444444444446,0.16991325639377092,-7.5529211233071598e-17,6.4921772070393916e-05,1,0.27010373505148766,4.4140818000660054e-16,true
viscous,48,0.00025000000000000001,12,0.00041666666666666664,0.16990167149125601,1.448751833395182e-16,7.0821336786848753e-05,1,0.27011165072092125,4.5176631004770125e-16,true
viscous,48,0.00025000000000000001,13,0.00045138888888888887,0.16989008789201601,-3.1069591359036882e-16,7.6720499272370894e-05,1,0.27011956721747871,3.6550535180600627e-16,true
viscous,48,0.00025000000000000001,14,0.0004861111111111111,0.16987850559585957,6.3440966936473539e-17,8.2619259572209609e-05,1,0.27012748454114105,3.2694316463190588e-16,true
viscous,48,0.00025000000000000001,15,0.00052083333333333333,0.1698669246025995,-2.0095605814467166e-16,8.8517617731607613e-05,1,0.27013540269189101,4.0940539047552163e-16,true
viscous,48,0.00025000000000000001,16,0.00055555555555555556,0.16985534491204937,-2.7651404812010955e-17,9.4415573795801112e-05,1,0.27014332166969968,3.2676364223987375e-16,true
viscous,48,0.00025000000000000001,17,0.00059027777777777778,0.16984376652401836,1.0836814422858229e-16,0.00010031312781001981,1,0.27015124147455061,3.9821491941358858e-16,true
viscous,48,0.00025000000000000001,18,0.00062500000000000001,0.16983218943832062,1.0003311527109734e-16,0.0001062102798194868,1,0.27015916210642354,3.6861275167691938e-16,true
viscous,48,0.00025000000000000001,19,0.00065972222222222224,0.16982061365476653,3.7072268086752784e-17,0.00011210702986941872,1,0.27016708356529295,3.7931943020179572e-16,true
viscous,48,0.00025000000000000001,20,0.00069444444444444447,0.16980903917316872,1.3777100919865124e-16,0.00011800337800502563,1,0.27017500585114157,3.8838364251762433e-16,true
viscous,48,0.00025000000000000001,21,0.0007291666666666667,0.16979746599334114,9.6104946170469024e-17,0.00012389932427151111,1,0.27018292896394686,3.8760794819357344e-16,true
viscous,48,0.00025000000000000001,22,0.00076388888888888893,0.16978589411509126,1.0282570468497361e-16,0.00012979486871407219,1,0.27019085290368478,3.7641250876879208e-16,true
viscous,48,0.00025000000000000001,23,0.00079861111111111116,0.16977432353823599,-1.3593007877155934e-17,0.00013569001137789938,1,0.27019877767033806,3.6434217255543367e-16,true
viscous,48,0.00025000000000000001,24,0.00083333333333333328,0.16976275426258491,-9.9748386992722983e-17,0.0001415847523081766,1,0.27020670326388363,3.6386521826476121e-16,true
viscous,48,0.00025000000000000001,25,0.00086805555555555551,0.1697511862879518,-2.4767442049838135e-16,0.0001474790915500814,1,0.27021462968429638,3.5112074168017343e-16,true
viscous,48,0.00025000000000000001,26,0.00090277777777777774,0.16973961961414716,-2.1110184476312413e-16,0.0001533730291487847,1,0.270222556931564,3.4618381650117902e-16,true
viscous,48,0.00025000000000000001,27,0.00093749999999999997,0.16972805424098455,-9.3746160268146686e-17,0.00015926656514945092,1,0.27023048500565561,3.2079532653922166e-16,true
viscous,48,0.00025000000000000001,28,0.00097222222222222219,0.169716490168275,-4.7350270705453923e-18,0.00016515969959723798,1,0.2702384139065559,4.0755327369753531e-16,true
viscous,48,0.00025000000000000001,29,0.0010069444444444444,0.16970492739583287,-2.2911088677087985e-16,0.00017105243253729725,1,0.27024634363423927,4.0722693914408702e-16,true
viscous,48,0.00025000000000000001,30,0.0010416666666666667,0.16969336592346906,1.3733094556331587e-16,0.0001769447640147736,1,0.27025427418868592,3.5611425406790134e-16,true
viscous,48,0.00025000000000000001,31,0.0010763888888888889,0.16968180575099498,-1.7167766405751956e-17,0.00018283669407480536,1,0.27026220556987501,4.4692083324031423e-16,true
viscous,48,0.00025000000000000001,32,0.0011111111111111111,0.16967024687822649,2.1352688248285183e-16,0.00018872822276252445,1,0.27027013777778447,3.5378109520072753e-16,true
viscous,48,0.00025000000000000001,33,0.0011458333333333333,0.16965868930497324,-7.0561201816153331e-17,0.00019461935012305621,1,0.27027807081239091,4.1369492518777135e-16,true
viscous,48,0.00025000000000000001,34,0.0011805555555555556,0.16964713303104759,1.899606032160892e-16,0.00020051007620151945,1,0.2702860046736747,3.9136111099345194e-16,true
viscous,48,0.00025000000000000001,35,0.0012152777777777778,0.16963557805626331,-1.6262640446672283e-17,0.00020640040104302645,1,0.27029393936161317,4.0768204228264996e-16,true
viscous,48,0.00025000000000000001,36,0.00125,0.16962402438043142,-2.3767258562276798e-17,0.00021229032469268299,1,0.27030187487618629,3.9848229678774799e-16,true
viscous,48,0.00025000000000000001,37,0.0012847222222222223,0.16961247200336774,-1.7241338948083186e-17,0.00021817984719558846,1,0.27030981121736991,3.5834605651804016e-16,true
viscous,48,0.00025000000000000001,38,0.0013194444444444445,0.16960092092488169,4.772665684535219e-17,0.00022406896859683561,1,0.27031774838514411,3.5268041792826669e-16,true
viscous,48,0.00025000000000000001,39,0.0013541666666666667,0.16958937114478745,1.973674490586021e-16,0.0002299576889415107,1,0.27032568637948656,3.1796079158078367e-16,true
viscous,48,0.00025000000000000001,40,0.0013888888888888889,0.16957782266289709,2.3069484800002616e-16,0.00023584600827469357,1,0.27033362520037285,4.1143687497375776e-16,true
viscous,48,0.00025000000000000001,41,0.0014236111111111112,0.16956627547902337,2.3401348153062099e-16,0.00024173392664145747,1,0.27034156484778787,4.2083034381125886e-16,true
viscous,48,0.00025000000000000001,42,0.0014583333333333334,0.16955472959297996,-1.3183898417423734e-16,0.00024762144408686917,1,0.27034950532169999,4.9949551360599675e-16,true
viscous,48,0.00025000000000000001,43,0.0014930555555555556,0.16954318500457805,2.0122792321330962e-16,0.00025350856065598897,1,0.27035744662209632,3.4303990779681002e-16,true
viscous,48,0.00025000000000000001,44,0.0015277777777777779,0.16953164171363205,2.4286128663675299e-16,0.00025939527639387062,1,0.27036538874895122,4.405908168165763e-16,true
viscous,48,0.00025000000000000001,45,0.0015625000000000001,0.16952009971995496,6.9388939039072284e-18,0.00026528159134556146,1,0.27037333170224098,5.3727825488292894e-16,true
viscous,48,0.00025000000000000001,46,0.0015972222222222223,0.16950855902335754,2.1510571102112408e-16,0.00027116750555610219,1,0.27038127548194696,4.3466123868250094e-16,true
viscous,48,0.00025000000000000001,47,0.0016319444444444445,0.16949701962365543,-1.3284295331739481e-16,0.00027705301907052715,1,0.27038922008804661,4.9743076875426748e-16,true
viscous,48,0.00025000000000000001,48,0.0016666666666666666,0.16948548152065984,9.8630615533554652e-17,0.00028293813193386416,1,0.2703971655205149,5.4980277664182255e-16,true
viscous,48,0.00025000000000000001,49,0.0017013888888888888,0.1694739447141824,1.5837736595018422e-16,0.00028882284419113453,1,0.27040511177933568,4.109993878846568e-16,true
viscous,48,0.00025000000000000001,50,0.001736111111111111,0.16946240920403949,8.0352545414277872e-17,0.00029470715588735295,1,0.27041305886448008,4.4757044774887626e-16,true
viscous,48,0.00025000000000000001,51,0.0017708333333333332,0.16945087499004324,-1.7982085807604975e-16,0.00030059106706752786,1,0.27042100677592895,3.6296218790190282e-16,true
viscous,48,0.00025000000000000001,52,0.0018055555555555555,0.16943934207200639,-1.4367040158461791e-16,0.00030647457777666104,1,0.27042895551366197,3.6216281545589774e-16,true
viscous,48,0.00025000000000000001,53,0.0018402777777777777,0.16942781044974067,-3.5902379784059322e-17,0.00031235768805974783,1,0.27043690507765328,3.6979884649919113e-16,true
viscous,48,0.00025000000000000001,54,0.0018749999999999999,0.16941628012306179,2.8339656004228082e-17,0.00031824039796177715,1,0.27044485546788394,4.3547182835113794e-16,true
viscous,48,0.00025000000000000001,55,0.0019097222222222222,0.16940475109178108,-3.8033891621043629e-16,0.00032412270752773127,1,0.27045280668433225,3.9281791895333306e-16,true
viscous,48,0.00025000000000000001,56,0.0019444444444444444,0.16939322335571169,-2.8761301320410776e-16,0.00033000461680258606,1,0.27046075872697323,3.8458470164418593e-16,true
viscous,48,0.00025000000000000001,57,0.0019791666666666668,0.16938169691466859,3.8912209101668149e-17,0.00033588612583131111,1,0.27046871159578512,3.2321042491674372e-16,true
viscous,48,0.00025000000000000001,58,0.0020138888888888888,0.16937017176846247,-7.844906801435774e-17,0.00034176723465886903,1,0.27047666529074454,3.5204519360989125e-16,true
viscous,48,0.00025000000000000001,59,0.0020486111111111113,0.16935864791691119,-3.2630312604344893e-17,0.00034764794333021654,1,0.27048461981183447,4.5416381080943526e-16,true
viscous,48,0.00025000000000000001,60,0.0020833333333333333,0.16934712535982197,-2.4615566548799717e-17,0.00035352825189030341,1,0.27049257515902742,3.4516788596774895e-16,true
viscous,48,0.00025000000000000001,61,0.0021180555555555558,0.16933560409701356,-2.7061686225238191e-16,0.00035940816038407324,1,0.27050053133230256,5.3867036715069384e-16,true
viscous,48,0.00025000000000000001,62,0.0021527777777777778,0.16932408412829633,-7.5061737022081071e-17,0.00036528766885646289,1,0.27050848833163615,3.9689199294359805e-16,true
viscous,48,0.00025000000000000001,63,0.0021875000000000002,0.16931256545348458,-2.2319626865344613e-16,0.00037116677735240296,1,0.27051644615700965,3.5271403757238517e-16,true
viscous,48,0.00025000000000000001,64,0.0022222222222222222,0.16930104807239252,-2.4468856391676139e-17,0.00037704548591681737,1,0.27052440480839751,3.2595752774167757e-16,true
viscous,48,0.000125,0,0,0.17022428138175438,1.8183391154123869e-16,0,1,0.26942836280853205,5.094325141579831e-16,true
viscous,48,0.000125,1,3.4722222222222222e-05,0.17021267416919098,-7.4103604325022904e-17,5.910363807871097e-06,1,0.26943622707026516,5.4999311886071901e-16,true
viscous,48,0.000125,2,6.9444444444444444e-05,0.17020106826195291,-5.9837552314912967e-17,1.1820324610190641e-05,1,0.26944409215937198,5.5618417819935974e-16,true
viscous,48,0.000125,3,0.00010416666666666666,0.17018946365985063,1.4657669718101414e-16,1.7729882452279116e-05,1,0.26945195807583927,4.8668653962154207e-16,true
viscous,48,0.000125,4,0.00013888888888888889,0.17017786036269877,1.1225664422798481e-16,2.363903737945053e-05,1,0.26945982481963915,4.6114400693193357e-16,true
viscous,48,0.000125,5,0.00017361111111111112,0.17016625837030736,9.1843338252311606e-17,2.9547789437012373e-05,1,0.26946769239075791,4.5153351258043277e-16,true
viscous,48,0.000125,6,0.00020833333333333332,0.17015465768248664,-2.4641814558783618e-16,3.5456138670265511e-05,1,0.26947556078917168,4.7274229978857221e-16,true
viscous,48,0.000125,7,0.00024305555555555555,0.17014305829905071,2.9926665934484494e-16,4.1364085124504314e-05,1,0.26948343001486147,4.6097904890623333e-16,true
viscous,48,0.000125,8,0.00027777777777777778,0.17013146021981049,2.1880289828999666e-16,4.7271628845016663e-05,1,0.26949130006780719,5.1257343146200276e-16,true
viscous,48,0.000125,9,0.00031250000000000001,0.17011986344457655,1.4149539279119309e-17,5.3178769877083814e-05,1,0.2694991709479877,5.2467179913578195e-16,true
viscous,48,0.000125,10,0.00034722222222222224,0.1701082679731617,2.2092082992590811e-16,5.9085508265980533e-05,1,0.26950704265538233,4.6149043220453388e-16,true
viscous,48,0.000125,11,0.00038194444444444446,0.17009667380537688,4.3468197272693278e-17,6.4991844056975031e-05,1,0.26951491518997062,4.6473664511572693e-16,true
viscous,48,0.000125,12,0.00041666666666666664,0.17008508094103619,-1.5741792709915653e-16,7.0897777295328982e-05,1,0.269522788551735,5.6115686774746232e-16,true
viscous,48,0.000125,13,0.00045138888888888887,0.17007348937994787,-1.5332638830022433e-16,7.6803308026297587e-05,1,0.26953066274065085,4.502457258681607e-16,true
viscous,48,0.000125,14,0.0004861111111111111,0.17006189912192665,1.7917130292917593e-16,8.27084362951294e-05,1,0.26953853775669889,5.4740767892833954e-16,true
viscous,48,0.000125,15,0.00052083333333333333,0.17005031016678288,-1.8763316451614558e-16,8.8613162147066526e-05,1,0.26954641359986181,4.7470216784930663e-16,true
viscous,48,0.000125,16,0.00055555555555555556,0.17003872251432992,2.2291466327181663e-16,9.4517485627344534e-05,1,0.26955429027011357,4.815820730212817e-16,true
viscous,48,0.000125,17,0.00059027777777777778,0.17002713616437923,-1.1006244538843157e-16,0.00010042140678119248,1,0.26956216776743813,4.3693297505098535e-16,true
viscous,48,0.000125,18,0.00062500000000000001,0.17001555111674263,3.2844106524796667e-16,0.00010632492565383286,1,0.2695700460918139,5.6215917296442549e-16,true
viscous,48,0.000125,19,0.00065972222222222224,0.17000396737123158,-3.8315806063070307e-16,0.00011222804229048162,1,0.26957792524321728,5.2966329584327319e-16,true
viscous,48,0.000125,20,0.00069444444444444447,0.16999238492765917,1.6524256184192866e-16,0.00011813075673634825,1,0.26958580522163078,5.1654056487408715e-16,true
viscous,48,0.000125,21,0.0007291666666666667,0.16998080378583652,-2.0860909376456342e-16,0.00012403306903663563,1,0.26959368602703521,4.9485557460800124e-16,true
viscous,48,0.000125,22,0.00076388888888888893,0.1699692239455772,2.1175655921030787e-16,0.00012993497923654017,1,0.26960156765940463,4.9496942376995822e-16,true
viscous,48,0.000125,23,0.00079861111111111116,0.16995764540669181,1.7798740377381138e-16,0.00013583648738125175,1,0.26960945011872262,4.6235067980158697e-16,true
viscous,48,0.000125,24,0.00083333333333333328,0.16994606816899452,1.0723290446905644e-17,0.00014173759351595377,1,0.26961733340496663,5.0735102658982034e-16,true
viscous,48,0.000125,25,0.00086805555555555551,0.16993449223229654,4.670327359485526e-16,0.00014763829768582313,1,0.26962521751811869,6.2140615989848541e-16,true
viscous,48,0.000125,26,0.00090277777777777774,0.16992291759640843,4.8539835456205535e-17,0.00015353859993603005,1,0.2696331024581522,5.0420393754668131e-16,true
viscous,48,0.000125,27,0.00093749999999999997,0.16991134426114568,3.6484487302485e-16,0.00015943850031173836,1,0.26964098822505367,5.7575253284487438e-16,true
viscous,48,0.000125,28,0.00097222222222222219,0.16989977222631844,2.1899508844889096e-16,0.00016533799885810538,1,0.26964887481879729,4.229211218376196e-16,true
viscous,48,0.000125,29,0.0010069444444444444,0.16988820149174011,2.1526771819865881e-16,0.00017123709562028185,1,0.26965676223936169,4.1546036104972817e-16,true
viscous,48,0.000125,30,0.0010416666666666667,0.16987663205722289,-2.315866080910709e-16,0.00017713579064341207,1,0.26966465048672883,4.49939426179668e-16,true
viscous,48,0.000125,31,0.0010763888888888889,0.16986506392257891,1.7543217769495255e-16,0.0001830340839726338,1,0.26967253956087633,4.2812705445393121e-16,true
viscous,48,0.000125,32,0.0011111111111111111,0.16985349708762129,3.1032186569369923e-16,0.00018893197565307825,1,0.26968042946178461,5.3520676340490192e-16,true
viscous,48,0.000125,33,0.0011458333333333333,0.16984193155216165,1.639967621134265e-16,0.00019482946572987021,1,0.26968832018943029,5.2351440519122895e-16,true
viscous,48,0.000125,34,0.0011805555555555556,0.16983036731601459,2.6597000919077422e-16,0.00020072655424812786,1,0.26969621174379355,5.6879370111978741e-16,true
viscous,48,0.000125,35,0.0012152777777777778,0.16981880437899008,-5.753168972302826e-17,0.00020662324125296291,1,0.26970410412485513,5.4417274962175147e-16,true
viscous,48,0.000125,36,0.00125,0.16980724274090214,-9.4938419803365581e-17,0.0002125195267894806,1,0.26971199733259132,5.6683156020079409e-16,true
viscous,48,0.000125,37,0.0012847222222222223,0.16979568240156229,1.1042910808419673e-16,0.00021841541090277962,1,0.26971989136698377,4.5976609994244696e-16,true
viscous,48,0.000125,38,0.0013194444444444445,0.16978412336078541,-2.833128670452092e-17,0.00022431089363795213,1,0.26972778622800658,4.2166216101335705e-16,true
viscous,48,0.000125,39,0.0013541666666666667,0.16977256561838225,1.3444008338891239e-16,0.00023020597504008387,1,0.26973568191564318,4.3103096499113093e-16,true
viscous,48,0.000125,40,0.0013888888888888889,0.16976100917416564,3.7069424172184092e-16,0.00023610065515425397,1,0.26974357842987229,8.1773548401368334e-16,true
viscous,48,0.000125,41,0.0014236111111111112,0.16974945402795108,-1.2101704143157141e-16,0.00024199493402553521,1,0.26975147577067077,3.7302701241925004e-16,true
viscous,48,0.000125,42,0.0014583333333333334,0.16973790017954865,2.360657998868716e-16,0.00024788881169899375,1,0.26975937393801752,4.3609511788832631e-16,true
viscous,48,0.000125,43,0.0014930555555555556,0.16972634762877165,-8.1971017726725002e-17,0.0002537822882196893,1,0.26976727293189201,5.2831380491646328e-16,true
viscous,48,0.000125,44,0.0015277777777777779,0.16971479637543319,-9.0572325480439882e-17,0.00025967536363267509,1,0.26977517275227358,4.4154324241086624e-16,true
viscous,48,0.000125,45,0.0015625000000000001,0.16970324641934625,8.4662678714290426e-19,0.00026556803798299776,1,0.26978307339913882,4.1310168001535655e-16,true
viscous,48,0.000125,46,0.0015972222222222223,0.16969169776032345,2.6324818903814379e-16,0.00027146031131569757,1,0.26979097487246773,5.3925835903735147e-16,true
viscous,48,0.000125,47,0.0016319444444444445,0.16968015039818016,-2.9888003842549835e-16,0.00027735218367580826,1,0.26979887717224244,6.1670785921088893e-16,true
viscous,48,0.000125,48,0.0016666666666666666,0.16966860433272535,-1.7506488283522451e-16,0.00028324365510835696,1,0.26980678029843524,4.2004324701064569e-16,true
viscous,48,0.000125,49,0.0017013888888888888,0.16965705956377389,-1.1512126628882922e-16,0.00028913472565836443,1,0.26981468425102889,4.9927998720841137e-16,true
viscous,48,0.000125,50,0.001736111111111111,0.16964551609114042,2.5481092928113435e-16,0.00029502539537084492,1,0.2698225890299995,4.7790012506963129e-16,true
viscous,48,0.000125,51,0.0017708333333333332,0.16963397391463678,4.0484650981401201e-17,0.00030091566429080624,1,0.26983049463532938,4.8853304811315014e-16,true
viscous,48,0.000125,52,0.0018055555555555555,0.16962243303407587,2.5219435898037328e-16,0.0003068055324632496,1,0.26983840106699453,4.4780045707235438e-16,true
viscous,48,0.000125,53,0.0018402777777777777,0.16961089344927077,3.0905843137978756e-16,0.00031269499993316976,1,0.26984630832497258,4.8504946053118892e-16,true
viscous,48,0.000125,54,0.0018749999999999999,0.16959935516003527,4.8690450470070505e-17,0.00031858406674555506,1,0.26985421640924423,4.8891997317616036e-16,true
viscous,48,0.000125,55,0.0019097222222222222,0.1695878181661831,2.646417448618162e-16,0.00032447273294538729,1,0.26986212531978571,5.5073254740247876e-16,true
viscous,48,0.000125,56,0.0019444444444444444,0.16957628246752662,1.1511523868136612e-17,0.00033036099857764183,1,0.26987003505657797,4.872042722179081e-16,true
viscous,48,0.000125,57,0.0019791666666666668,0.16956474806387883,2.1290019602550178e-16,0.00033624886368728747,1,0.26987794561959749,5.0447207884247916e-16,true
viscous,48,0.000125,58,0.0020138888888888888,0.16955321495505413,-3.4834825197390912e-17,0.00034213632831928646,1,0.26988585700882217,5.4087329908291463e-16,true
viscous,48,0.000125,59,0.0020486111111111113,0.16954168314086715,3.1221380504737938e-16,0.00034802339251859492,1,0.26989376922423114,6.1765336100233581e-16,true
viscous,48,0.000125,60,0.0020833333333333333,0.16953015262112853,2.4469672195892534e-16,0.00035391005633016208,1,0.26990168226580508,6.0277556369318172e-16,true
viscous,48,0.000125,61,0.0021180555555555558,0.16951862339565191,2.4169528908360082e-16,0.000359796319798931,1,0.26990959613352072,5.2858695437446045e-16,true
viscous,48,0.000125,62,0.0021527777777777778,0.16950709546425308,-1.9942255943285871e-16,0.00036568218296983789,1,0.26991751082735238,5.1385563553204944e-16,true
viscous,48,0.000125,63,0.0021875000000000002,0.16949556882674452,1.3604852244362616e-16,0.00037156764588781296,1,0.26992542634728522,5.3690545556564937e-16,true
viscous,48,0.000125,64,0.0022222222222222222,0.16948404348293877,1.6898379117279751e-16,0.00037745270859777965,1,0.26993334269329405,5.100261628614701e-16,true
viscous,48,6.2500000000000001e-05,0,0,0.17031610533663011,-1.5234570371606558e-16,0,1,0.26913459216400393,4.9525097135250955e-16,true
viscous,48,6.2500000000000001e-05,1,3.4722222222222222e-05,0.17030449414672555,-1.0229754658599333e-16,5.9135520705865758e-06,1,0.26914243532137677,4.555605904676642e-16,true
viscous,48,6.2500000000000001e-05,2,6.9444444444444444e-05,0.17029288426213807,6.1044138117351377e-18,1.1826700997519333e-05,1,0.26915027930613072,5.0295345849145871e-16,true
viscous,48,6.2500000000000001e-05,3,0.00010416666666666666,0.17028127568267687,-1.2255547992131363e-16,1.7739446826118454e-05,1,0.2691581241182463,4.7337935923630803e-16,true
viscous,48,6.2500000000000001e-05,4,0.00013888888888888889,0.17026966840815602,1.2954199664507544e-16,2.3651789601697595e-05,1,0.2691659697577003,5.3348683698451608e-16,true
viscous,48,6.2500000000000001e-05,5,0.00017361111111111112,0.17025806243838607,-1.4588178596942403e-16,2.9563729369563906e-05,1,0.26917381622447767,6.8303487949208972e-16,true
viscous,48,6.2500000000000001e-05,6,0.00020833333333333332,0.17024645777317843,3.2172292615290389e-16,3.5475266175017948e-05,1,0.26918166351855444,5.0341493983886197e-16,true
viscous,48,6.2500000000000001e-05,7,0.00024305555555555555,0.17023485441234551,1.9420759049902224e-16,4.1386400063353783e-05,1,0.26918951163991395,5.109408200261766e-16,true
viscous,48,6.2500000000000001e-05,8,0.00027777777777777778,0.17022325235569855,6.5682421249688215e-16,4.7297131079858913e-05,1,0.26919736058853161,8.1274574627035381e-16,true
viscous,48,6.2500000000000001e-05,9,0.00031250000000000001,0.17021165160304799,-3.3730772756150045e-16,5.3207459269814285e-05,1,0.26920521036439238,4.9034169455368339e-16,true
viscous,48,6.2500000000000001e-05,10,0.00034722222222222224,0.17020005215420739,-5.1478646919012372e-16,5.9117384678494303e-05,1,0.2692130609674756,6.6234637175246374e-16,true
viscous,48,6.2500000000000001e-05,11,0.00038194444444444446,0.17018845400898952,1.5505800376031775e-16,6.5026907351166909e-05,1,0.26922091239775697,5.6146355648106772e-16,true
viscous,48,6.2500000000000001e-05,12,0.00041666666666666664,0.17017685716720371,1.6668894853223489e-17,7.0936027333093457e-05,1,0.26922876465521994,6.512597816984335e-16,true
viscous,48,6.2500000000000001e-05,13,0.00045138888888888887,0.17016526162866319,-2.8182928774307232e-16,7.6844744669528811e-05,1,0.2692366177398452,5.2400869867202686e-16,true
viscous,48,6.2500000000000001e-05,14,0.0004861111111111111,0.17015366739317933,-5.8152208274532396e-17,8.2753059405721199e-05,1,0.26924447165160664,5.471722214021454e-16,true
viscous,48,6.2500000000000001e-05,15,0.00052083333333333333,0.17014207446056501,-3.7052682611615447e-16,8.866097158691244e-05,1,0.26925232639049201,5.6546326287987895e-16,true
viscous,48,6.2500000000000001e-05,16,0.00055555555555555556,0.17013048283063173,7.2911754554467449e-17,9.456848125833778e-05,1,0.26926018195647472,5.2333250097660744e-16,true
viscous,48,6.2500000000000001e-05,17,0.00059027777777777778,0.17011889250319076,-2.6225088855167712e-16,0.00010047558846522591,1,0.269268038349539,6.0394167593648094e-16,true
viscous,48,6.2500000000000001e-05,18,0.00062500000000000001,0.170107303478056,1.1604829811397428e-16,0.00010638229325279902,1,0.26927589556966425,5.2135709575556337e-16,true
viscous,48,6.2500000000000001e-05,19,0.00065972222222222224,0.17009571575503749,2.1800308189941715e-17,0.00011228859566627278,1,0.26928375361682505,5.1604510141361081e-16,true
viscous,48,6.2500000000000001e-05,20,0.00069444444444444447,0.1700841293339487,6.6244562774001798e-17,0.00011819449575085636,1,0.26929161249100708,5.0828234291670919e-16,true
viscous,48,6.2500000000000001e-05,21,0.0007291666666666667,0.17007254421460002,2.218651467949448e-16,0.00012409999355175231,1,0.26929947219218647,5.7308528614692386e-16,true
viscous,48,6.2500000000000001e-05,22,0.00076388888888888893,0.1700609603968066,6.1241132768022177e-17,0.00013000508911415674,1,0.26930733272034568,5.6959811243278744e-16,true
viscous,48,6.2500000000000001e-05,23,0.00079861111111111116,0.17004937788037952,4.7523580440315117e-17,0.00013590978248325932,1,0.26931519407546067,6.735908657695208e-16,true
viscous,48,6.2500000000000001e-05,24,0.00083333333333333328,0.1700377966651278,1.9739575547536289e-16,0.00014181407370424297,1,0.26932305625751363,4.8790463883173324e-16,true
viscous,48,6.2500000000000001e-05,25,0.00086805555555555551,0.17002621675086832,-1.4200812426858183e-16,0.00014771796282228431,1,0.26933091926648334,5.092559750110015e-16,true
viscous,48,6.2500000000000001e-05,26,0.00090277777777777774,0.17001463813741105,2.2367872089365615e-16,0.0001536214498825533,1,0.26933878310235182,5.1976950083408428e-16,true
viscous,48,6.2500000000000001e-05,27,0.00093749999999999997,0.17000306082456948,-2.1328664252135311e-17,0.00015952453493021351,1,0.26934664776509493,4.6186525010969231e-16,true
viscous,48,6.2500000000000001e-05,28,0.00097222222222222219,0.16999148481215504,1.305641747727086e-17,0.00016542721801042186,1,0.26935451325469267,4.194150342679692e-16,true
viscous,48,6.2500000000000001e-05,29,0.0010069444444444444,0.16997991009998081,-4.0968972389351723e-17,0.00017132949916832892,1,0.26936237957112524,5.6754977093594053e-16,true
viscous,48,6.2500000000000001e-05,30,0.0010416666666666667,0.16996833668785866,-2.7336545848398459e-16,0.00017723137844907858,1,0.26937024671437287,5.5900847613350365e-16,true
viscous,48,6.2500000000000001e-05,31,0.0010763888888888889,0.16995676457559977,-1.2618522981407801e-16,0.00018313285589780827,1,0.26937811468441453,5.9368998082398542e-16,true
viscous,48,6.2500000000000001e-05,32,0.0011111111111111111,0.16994519376302025,-7.4082196091396913e-17,0.00018903393155964891,1,0.26938598348122911,5.990379137480204e-16,true
viscous,48,6.2500000000000001e-05,33,0.0011458333333333333,0.16993362424992947,1.0054648778150776e-16,0.00019493460547972502,1,0.26939385310479635,7.1197702282981133e-16,true
viscous,48,6.2500000000000001e-05,34,0.0011805555555555556,0.16992205603614344,-6.1508445277215925e-17,0.00020083487770315445,1,0.2694017235550954,4.7391527795609293e-16,true
viscous,48,6.2500000000000001e-05,35,0.0012152777777777778,0.16991048912147064,-1.0023404534907383e-16,0.00020673474827504872,1,0.26940959483210553,5.2124986719366969e-16,true
viscous,48,6.2500000000000001e-05,36,0.00125,0.16989892350572577,-2.5363451139177109e-17,0.0002126342172405127,1,0.26941746693580565,4.7839183995071161e-16,true
viscous,48,6.2500000000000001e-05,37,0.0012847222222222223,0.16988735918872197,-9.6081502825951164e-17,0.00021853328464464477,1,0.26942533986617651,5.88053748386257e-16,true
viscous,48,6.2500000000000001e-05,38,0.0013194444444444445,0.16987579617027232,-1.0176137714591313e-16,0.00022443195053253688,1,0.26943321362319644,5.6300371746801879e-16,true
viscous,48,6.2500000000000001e-05,39,0.0013541666666666667,0.16986423445018767,-1.3394812304182643e-16,0.00023033021494927442,1,0.26944108820684254,7.0035225982718189e-16,true
viscous,48,6.2500000000000001e-05,40,0.0013888888888888889,0.16985267402828094,1.6712142684553499e-16,0.00023622807793993625,1,0.26944896361709747,3.7681712461921206e-16,true
viscous,48,6.2500000000000001e-05,41,0.0014236111111111112,0.16984111490436613,-1.0455212116008389e-17,0.00024212553954959474,1,0.26945683985393881,5.8088803658910716e-16,true
viscous,48,6.2500000000000001e-05,42,0.0014583333333333334,0.16982955707825717,3.5131783206961524e-16,0.00024802259982331589,1,0.26946471691734575,5.5717451406125938e-16,true
viscous,48,6.2500000000000001e-05,43,0.0014930555555555556,0.16981800054976515,1.0628640903171381e-16,0.00025391925880615909,1,0.26947259480729757,4.5895004184210478e-16,true
