equal_phase_delta,base_C0,mixed_C1
-0.35039999999999999,0.12135067584952443,0.99608781725666473
-0.34920000000000001,0.12015903064974946,0.98998942912683907
-0.34800000000000003,0.11897469660947166,0.98390256636189488
-0.3468,0.11779765984452839,0.97782731847205318
-0.34560000000000002,0.11662790636345634,0.97176377478191811
-0.34439999999999998,0.11546542206771428,0.96571202442930482
-0.34320000000000001,0.11431019275190851,0.95967215636407033
-0.34200000000000003,0.11316220410401877,0.95364425934694186
-0.34079999999999999,0.11202144170562589,0.9476284219483565
-0.33960000000000001,0.11088789103214114,0.94162473254729528
-0.33840000000000003,0.10976153745303624,0.93563327933012141
-0.3372,0.10864236623207561,0.92965415028942633
-0.33600000000000002,0.10753036252754936,0.92368743322287172
-0.33479999999999999,0.10642551139250778,0.91773321573203692
-0.33360000000000001,0.10532779777499776,0.91179158522127035
-0.33240000000000003,0.10423720651829969,0.90586262889654012
-0.33119999999999999,0.10315372236116641,0.89994643376429051
-0.33000000000000002,0.10207732993806343,0.89404308663029886
-0.32879999999999998,0.10100801377941007,0.88815267409853649
-0.3276,0.099945758311822896,0.8822752825700324
-0.32640000000000002,0.098890547858359212,0.8764109982417374
-0.32519999999999999,0.097842366638763154,0.87055990710539377
-0.32400000000000001,0.096801198769712535,0.86472209494640584
-0.32280000000000003,0.095767028265066917,0.85889764734271512
-0.3216,0.094739839036117351,0.85308664966367409
-0.32040000000000002,0.093719614891837583,0.84728918706892919
-0.31919999999999998,0.09270633953913586,0.84150534450730041
-0.318,0.09169999658310922,0.83573520671566726
-0.31680000000000003,0.090700569527297922,0.82997885821785689
-0.31559999999999999,0.089708041773942065,0.82423638332353133
-0.31440000000000001,0.088722396624239391,0.8185078661270877
-0.31320000000000003,0.08774361727860383,0.81279339050654653
-0.312,0.086771686836926154,0.80709304012245697
-0.31080000000000002,0.085806588298835612,0.80140689841679535
-0.30959999999999999,0.084848304563962612,0.79573504861186994
-0.30840000000000001,0.08389681843220323,0.79007757370923226
-0.30720000000000003,0.082952112603984704,0.78443455648858307
-0.30599999999999999,0.08201416968053217,0.77880607950668823
-0.30480000000000002,0.081082972164137054,0.77319222509629582
-0.30360000000000004,0.080158502458426428,0.76759307536505372
-0.3024,0.079240742868633654,0.76200871219443389
-0.30120000000000002,0.078329675601870763,0.75643921723865659
-0.29999999999999999,0.077425282767401488,0.7508846719236183
-0.29880000000000001,0.076527546376916111,0.74534515744582597
-0.29760000000000003,0.075636448344807122,0.73982075477132681
-0.2964,0.074751970488446673,0.7343115446346502
-0.29520000000000002,0.073874094528464926,0.72881760753774638
-0.29399999999999998,0.073002802089029734,0.72333902374892833
-0.2928,0.072138074698127691,0.71787587330182279
-0.29160000000000003,0.071279893787846355,0.71242823599431448
-0.29039999999999999,0.070428240694657876,0.70699619138750402
-0.28920000000000001,0.06958309665970358,0.70157981880466114
-0.28800000000000003,0.068744442829080182,0.69617919733018407
-0.2868,0.067912260254126805,0.69079440580856188
-0.28560000000000002,0.06708652989171382,0.68542552284334135
-0.28439999999999999,0.066267232604532308,0.6800726267960937
-0.28320000000000001,0.065454349161385317,0.674735795785387
-0.28200000000000003,0.064647860237479732,0.66941510768576151
-0.28079999999999999,0.063847746414719977,0.66411064012670684
-0.27960000000000002,0.063053988182002751,0.65882247049164522
-0.27840000000000004,0.062266565935512622,0.65355067591691562
-0.2772,0.061485459979019351,0.64829533329075872
-0.27600000000000002,0.060710650524176374,0.64305651925231311
-0.27479999999999999,0.059942117690819759,0.63783431019060588
