amplitude,exactSignedTotal,sampledSignedSum,sampledTotalResidual,annularL1,exactTotalOverAnnularL1OfMeans,minimumAnnulus,negativeAnnulusCount
0.2135,0.028132469551026267,0.02859440262576853,0.00046193307474226217,0.030550269153446965,0.9208583207474655,-0.0009779332638392183,1
0.21375,0.028182172584795204,0.02864665010695103,0.00046447752215582686,0.030609638429426485,0.9206960301008441,-0.0009814941612377283,1
0.214,0.02823204893383379,0.02869907585928492,0.0004670269254511278,0.030669203010308878,0.9205341568329675,-0.000985063575511981,1
0.21425,0.028282098774625668,0.028751680065557724,0.0004695812909320564,0.030728963098970014,0.9203727012700158,-0.0009886415167061468,1
0.2145,0.02833232228365447,0.028804462908556948,0.00047214062490247635,0.030788918898285743,0.9202116637239884,-0.0009922279948643962,1
0.21475,0.028382719637403846,0.028857424571070128,0.0004747049336662826,0.03084907061113193,0.9200510444927927,-0.0009958230200308995,1
0.215,0.028433291012357417,0.028910565235884762,0.0004772742235273457,0.030909418440384417,0.9198908438603348,-0.000999426602249827,1
0.21525,0.028484036584998818,0.02896388508578838,0.00047984850078956406,0.03096996258891908,0.9197310620966098,-0.001003038751565349,1
0.2155,0.0285349565318117,0.029017384303568497,0.0004824277717567979,0.03103070325961177,0.9195716994577939,-0.0010066594780216358,1
0.21575,0.02858605102927969,0.02907106307201262,0.00048501204273292825,0.031091640655338336,0.9194127561863339,-0.001010288791662858,1
0.216,0.02863732025388642,0.029124921573908273,0.00048760132002185347,0.031152774978974646,0.9192542325110384,-0.0010139267025331856,1
0.21625,0.028688764382115543,0.02917895999204298,0.0004901956099274372,0.03121410643339656,0.9190961286471713,-0.0010175732206767893,1
0.2165,0.028740383590450683,0.029233178509204243,0.0004927949187535606,0.03127563522147993,0.9189384447965409,-0.0010212283561378394,1
0.21675,0.028792178055375473,0.0292875773081796,0.0004953992528041254,0.03133736154610061,0.9187811811475928,-0.0010248921189605063,1
0.217,0.028844147953373558,0.029342156571756556,0.0004980086183829988,0.03139928561013448,0.9186243378755019,-0.0010285645191889599,1
0.21725,0.028896293460928577,0.029396916482722624,0.0005006230217940479,0.03146140761645736,0.9184679151422652,-0.001032245566867371,1
0.2175,0.028948614754524156,0.02945185722386532,0.0005032424693411641,0.03152372776794514,0.9183119130967917,-0.00103593527203991,1
0.21775,0.029001112010643936,0.02950697897797218,0.0005058669673282425,0.031586246267473674,0.9181563318749968,-0.0010396336447507468,1
0.218,0.029053785405771557,0.029562281927830697,0.0005084965220591396,0.031648963317918805,0.9180011715998948,-0.001043340695044052,1
0.21825,0.029106635116390653,0.029617766256228403,0.0005111311398377505,0.031711879122156394,0.9178464323816902,-0.001047056432963996,1
0.2185,0.029159661318984856,0.029673432145952815,0.0005137708269679596,0.03177499388306231,0.9176921143178706,-0.0010507808685547492,1
0.21875,0.02921286419003781,0.02972927977979145,0.000516415589753641,0.03183830780351241,0.9175382174933002,-0.001054514011860482,1
0.219,0.02926624390603315,0.029785309340531814,0.0005190654344986653,0.031901821086382544,0.9173847419803127,-0.0010582558729253645,1
