radiusLabel,radiusExact,sampleIndex,inverseDegreeExact,inverseDegreeDecimal,columnExact,columnDecimal,isLatticeEndpoint,classification
target 0.371,371/1000,0,0,0,7910789372113111192058050001079865330108651604744780569018215416215262045553385860679411193098520096009985011492469257800218478389771359050091000166188877706007785403751574125882750263269339814916092858148626782921868038629901163328220247162572660770859760151107685653688828841145210898510774741517405790137000804728575862260738907454462506823449561731763533526738487681130379258792148484787810349841360309862442866640889382074050378847092569615397387927507777537488557723163759863357605963177/8054049230361834136703117110001210879692661969181787003245489606894404297723391705866109055480180022167873252565659381357198247343166262147070220431590978674009283476820368094407925188198616429945633638244430947834141017292931072000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.98221269151066670222,false,presentation sample; not used in proof
target 0.371,371/1000,47,47/8200,0.0057317073170731706183,2284482183477822534044832413883272202068159344709598875674670166835280474481382869495258517510138723232836912870845177211028247400255786334776372958244797856972184300988236037590637296663799233373271486056510149188131352446938554286287941342128292776016411650403935629488464148570650358343974161370078558630676560815664367868067312531580027892529299753181588524141868713201729191025400636372878678134133155725318685071306046131907519686323340785060330317418944292463681948096829729711863342927270662195108983160418090010525934011901296131796951837755803559008704879525872987358378779432830555736338480044085402432682335543776014260703940869354415673417424504491/2309247733936895840389915858680825035796757234519850743142542543448504403550052222869400745157061410137511461805658940820952802624665992987011900395017186150221675820560100465463889049036994301620853497060291174880351487458324389434821517818825764711697895787813204943275286398913809794843612389818399852775011375068470666945510163521793077066074182484434294805185964214231783900793432030612291584000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.98927548998095060639,false,presentation sample; not used in proof
target 0.371,371/1000,48,6/1025,0.0058536585365853658486,366710441852476140091126690001060547881396638955214771773309174047152787895571899348093414209450501846638587427660289883794100460813601582399974951070389135153848925892308751728100944523366353042199815338392601841190892364301193393108452939684445441373678790777566040611069997556922099629086106152439650220739536581741993209700814210560470349663178360228917896551009257324187183486376342110596858494280669101361679650945643798094506253573134904801131153433526358588030048969384006186272272985304623417425507616160400075073994960249721952776251431160881519118477575315121980647781978836098933003723411875934580374952951882279559629585935639/370629608664545180798031852585146998111273521101736214620152692434943893931510114884208450055919433473640704391828702323241339629671477902643520771447269334964180774512151623636754533384448635034866240669106743084489164037339276705913850097275583160823953517568591567025137372721968606410555936609104021759872771449267531255556409230481650123713520134465487506882966788767744000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9894256510531076465,false,presentation sample; not used in proof
target 0.371,371/1000,49,49/8200,0.0059756097560975610788,2551821256888951648105918064585398028625067784205179024703806240919741912586039981707521475038662611504586220615990262459240757785135905561931168885762008483942528532926991913363524650191237885923262267790712023299498848012320262252121335732617173606119049955424553372274986601556985227047385704119038939840969889726342414535989986449301117687648472152712125328777933535680589563676765747696525463966530040449420893247022822797916953239794754863665447921545211317055577597731727784665371631948928764221598935638589598872105987977543448188944614251747936113883769073933089644500460366048773661959998573833792473338703588199538991821324492027164634032870250894011584485619511196961953/2578702144090290802636044828598682965737683616297039681603466266677401756034212001583103963302942092620551961571404671360323982058686459050330934535891985318308333177096658689955542298722030683721973523670406148087569847835427488056575695767658121930380142052141011147469249334392038690082318287760007236482237720367288851842487945978980121571500085874320223711316477736206476677284348280047655877443595822078944608256000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.98957580763526986622,false,presentation sample; not used in proof
target 0.371,371/1000,50,1/164,0.0060975609756097563091,3850352950649929374334593383134989653125558881386771587273160415844391876086480658612012868941715567457937374337391301500223182510131791465409971963016323480038822064674769451430260330479450343148315555566309113088259639537752980696368442896064788288873585012288041061748957100759207857765831277217426574818939599260116629752920764927661090351048795545960662789862091119555374969248305935532780932365508862638805436922871970689386323427964011638664891166291919916934035539916660643737782327018461504172378601061824209016033603223705439071/3890322278377246442092325627154385545436259001346533905073767544108455423388192184774604871669571144531217337669809387103353077697702087264780341786931826588513671453884950660392707531938053070035398945674447603279795960671816546389581368587840714162917382385477604744364032000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.98972595973617150111,false,presentation sample; not used in proof
target 0.371,371/1000,51,51/8200,0.0062195121951219515394,513361216045262272175482836808428330169510044759095985526796865758644354919022319794238838040704109948029469016199893223335649574535468641220219952094552769885527916195978503586898967813265947164789090949495142009829946084068528588675184594284240373698266217615946743264362760520749105046652552578517442622648214884895478140796112595219152690813745698093323267322350680486306936478897636438139033814807110981772816384325451153475070106746660656876100758603947454850914944566629527452690859241980115354632440852899172466273298132649839662152977094283915971223315167461561668523856134027343292869712122668264833369876164145410011047733521815924806769379198407311525709399851231733/518611584041607325866664601491480146375473711811156740106078835395715778458504131441860986789579402400872572506706945559718371575886805426801222460454052454338462171074600721397690794009182139593541750788838451991045254046189503771730450776434495238149647347653296254339833268838281747877694686195200412346401066035706641762307441791236277313926756534120742149870729046026277682658725288437072155080328322171797504000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.98987610736453612859,false,presentation sample; not used in proof
target 0.371,371/1000,52,13/2050,0.0063414634146341467696,789207107808722356857780337162556591806890450916105097123974110945023421656816665180797224895489992536197340701090747552916731535666209077394031442554637882086402878433177135506586685538190757119463110520966953881922553577606054725656270028833823645907373884341529550453850934884869420486997347062747228082922814631769535049168920110280183732049170882870200319458807153857356678132819103123075981188493323555348376949998114524860648673748816036462403921154529108868152536240166041991542909042931977678809158542523344055257024106895293495592585557327535487617531074105506168080650206340345306812681070621310471895876935205709265333/797157759591691677886785199662525375819705405715936721586022633416719334749898725108034888515254254588728092612981675816835189554866942137103633702999586999751671883325159775423619569049030938661270790599041015189477879248640511376093735571485188356289687975112209146594663869850943578343926972865432251377362252328706660712702794591195730326924339893583530071949312000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9900262505290775561,false,presentation sample; not used in proof
target 0.371,371/1000,53,53/8200,0.0064634146341463411325,258262894451604788807662719677205132851012990495215120312739786248029027244201520480281755887500540052686698025932726433589667560850199792341435659189161750636749513837290026166858177137109252823979002851873050448778587355156546125193072317071153025670845499897258010504914931735846058124354935130286883421177165751567020448286242138032593774225196034412078953415486137657583750843489326721514043697218170215196954189968392096941853217676349415854365872027351632017785430251124942867779962785253528973700481567435958019666848069877154903736629547267008142909394586693707435081279520038265792840299885431293338763830358518890057841958722383166532138403761517097719309/260825139094887352764232559214061607231203591385921416006426235301726638218800337581369893234050276710206195224638251528056614700916544678290753447465121555605413706697991521386578536229875008107996631686143353118054690812453420996622503810155095759539095023281612753895143798792080343885409072772613109417002211476391684082524739172495761679677529112048793816620143706127758293228703365481389226983424000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99017638923849882193,false,presentation sample; not used in proof
target 0.371,371/1000,54,27/4100,0.0065853658536585363628,20299969692119362535870544341944782433526527293702538287302906290933650373572537883023478429387647004493337808238692114066226939110722758466874036699862567972482623175739251042263853942679224732442027002327376766312930896405027789574095395788816573538853117844297369420793951378054557994172271940183299220959572878318752173905744268164239007214151476943500815162073561919724080594804475257303886377204489095850132454637918936041276420473970519528475077677021799055377787473041709046059746066014230631542266616728072536705222386972800060840592213722002435474818616277113510060101475886041713341120764669225488112547725244647632893503679354439464285555067313/20498259119976767211466566828208022951086092593806175604700973115517861853379052517724042353507373730246695337562110668685492588638187669293343609416824385339762048377057377990327685911815419259106164920507769136423538330886202122113499474748585266212645294852597909573484171504834015143630600976753960823419258366516499143921780769467691382253314992126198213055377612651698137355597492781056000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99032652350149286136,false,presentation sample; not used in proof
target 0.371,371/1000,55,11/1640,0.0067073170731707315931,105038396062956812951978022045546593342408086811161304783592326317619274613146694948574133778502216148428981020372179940501509038502003627750498728877065297741603689302300919768867826156451576459793277852823826827659239649655515075284151217628420407448573657389994316800863680674851813138198092719187448763926352061857089712961703890949006435497689237661826978236730245664042615321688119123761531433792228488462388267223408836473973714623859642368841953589101430734325867753633592890573929607289099396531828856650235418391663013214148822116964465057405351440347604737667785291626228649346132810196417370186239872653/106048331083990072314354189936403122075310390887952120479233960933756412520500846054833335662913452961911776465609222055909536673926786064318512314064973237051439661814221151089427028672204926858989356746245155620714544005866102511222302830567651154163839026339535946255524180171251442169339993529883837193197499114468738669266940182009111260618240819200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99047665332674217353,false,presentation sample; not used in proof
target 0.371,371/1000,56,7/1025,0.0068292682926829268233,118605497235219146044568583995379080484418271189366555202133335557938643083719349455217149251138837374356782705189390907295629661436559569072198042173811499755467601579163321224246364202700915713543276287657270931639363141746580220865405789569077197900844013551016010689668418517294465052908911488564279625712555861907638662139025966207123741571655638005317851324070500907454938044270445680487775562335007058005705210079711961222109444526650436511503705690968677767680749427601013129467076211935545649971938127991604173497609339577481786914847973115220708300318817802623940351025617283763659088240263239/119727731757989760781148130231432108093758697051260718037595560722268799777823988002280888411473119235552382555196865784674413003715541604596843985884075597340371814061149824485805998965667627744825571335157299044728021267735490595121295335336315996642896522570800966919787917196989177727881483092854630143262832547974455083124693791670272000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9906267787229191546,false,presentation sample; not used in proof
target 0.371,371/1000,57,57/8200,0.0069512195121951220536,1471719707023632045981195459822877788879588249185432740930898434205942070987903886689230052406934790913215089520840132803032842253599408346168694070509637383051373530253740288385522432524290112123250004597318941776743690209359842537208254813877481559482039925081656011668606788883264521511437116487820297196193139835145676994214536920413002224325863024894787686128493572182296646874060776760753580050478157472584670030870729677455452372025775330367360262048272666071854609621517789484220440170729056359637955227674762178340078443832190722479449850144875899080229734891092791340862708807802820228329293767105639770898059722288124648491039189893450500335164854752507256639067297242013863191056059/1485419883599637756484965845657725864300000332562834475086771411631746136267769306212770254665448874077596672726759813952661817048404402046284045092794352723865697491539101846653559222546498576065002368449711090407677818934321302133464586819842217408730668204845324038095531247005130253502121643927953104131774712038784461625579381328105849005813558234411414877842839704772345614102604940449452231234527442660604568651406703067136000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99077689969868598663,false,presentation sample; not used in proof
target 0.371,371/1000,58,29/4100,0.0070731707317073172839,8140595332274869111419961136237917452694027488727828775906460317071961701871766762454165557513008716498742354739468788983525198554118555689916679218913673313778618092343269420243602144825473411186670245135467559080586790012735689340094106069681834957936951372693554075938496309981837984768233776940911108433080540658487532488598796664364667274476854125168449384234389086453854293334916218767797861207017414453952268378900964244558976599453880354525390018986961699073945978438265035217030996055764177720623016800620640173834511071483125173452363625190100428276629731046046147588780527357155365779718499622351736316338304510606395096968337097069811947/8215131082990677350488414033769216057289436260655263676494321706457929968661365305938923087096382849524522450480811085547481346364491153846506214892923925625781549855563761742012767569890990030094646785597923559086910644747964692707213687254053051521481373969703672428633598864830299374251095738376490154113090235162991886747036877237164769839529188997921807044721921444704734278582272000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99092701626269441562,false,presentation sample; not used in proof
target 0.371,371/1000,59,59/8200,0.0071951219512195125141,764981450170470727688431194765888424224115542919526236410338138994018202572987403465694262170816927980130526256477147428892771887264969332760505897503015840479190408821909844649035954096613711828948784422406095810398884836904681765965367422547922259326771881195672956006415334665224905480999786879167010397634697164757170883983996962573942641126902027342776969961808199417649858921194376738141865829420314024323999663151906796324495959873986025411279414914843696340033072895039783772802221281811145440851375009432323090218803930249220592221919981929318266670527231919184218483849839749748386295221837484125088248888040832074770054814212519316279902863043903281/771868735773627650932439915893644862757551368666566443049110108659008691646164212909238515135020082452176488561217689965858792219286296426977615279823835284508547005182465564109991036471068454662002885800520535841791719015097797905420972388841498972379509017980171644426998646889868962129870592685113320495338447750067270744808059422316630356089041900185931477949316658160509564772621519297708032000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99107712842358619554,false,presentation sample; not used in proof
target 0.371,371/1000,60,3/410,0.0073170731707317077444,3000324515066035111344382253837038199172320950306576659262888274032265926505504991786347870823725401914123398291297993056705415923660997828818204095361256676425698230680564131088885372474779888901136138151797292540584053826319080452893818195497949195045070090915172237413405579364686629339091199398612606739183017846826456398237608415334044431813611526793341077290278883863511506188961564598854504044250056364257577599247806862401265096997638206199362350612225523217042777699292737218720556883259062307260403802075421267508832183243588020919922423441973792511068024075700294917/3026878606159434849037099446806048357174553900220457381837177242079758466433203526859823849681558028797331734122938444279086673332686717840579242782173108304806782442692457071159526263906990279237556604638532794967501275465770968368279101865162945747019150942124387558640426103437565059418796952568440602203101593600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99122723618999308837,false,presentation sample; not used in proof
target 0.371,371/1000,61,61/8200,0.0074390243902439021073,3960767162475088571293411699256673497449318540444969723357411250416551621534621721323447707625009964114519934855081451254220999831509708133798683733776696844920752028134439822623234918608812802846039771500923766237882040596408051634368552689124791399481032223679469394416197270083554508923919112516603581239655123048477250326356823886243647132085379574514634552400811465355161746072004751310785434877046900056844795248040503368268613029919805265782213143511036508567880305292987540382115374237526058663853828977711395697427678082811800196059072033908835701963657070351489511251566613942573397205835023875586856780296022393451056593533733205207877817577627637077049/3995216558198605974482116416296651425103052180354687311421855866998200923378066076214126427897782173083816338195287821785965803010791355899474616793630530883456916001884902790835519728349024140058888890181074933406469567587214083431625766479488703731695893026442756928122813194763729733731474402207116498156022242370091003195337327623055783172728340468400749105047128526208503236261710321112257134592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99137733957053630895,false,presentation sample; not used in proof
target 0.371,371/1000,62,31/4100,0.0075609756097560973376,43522165380689536248139557567830555292093463312231381567117040566709931283412102550754869290416253457097432870524844907208620281643575149566564464269831611179319076969641894972053128136006778027411535239559322933124164269820270403236475667539150367929281839249610230944401879995649439393072463896177814560033104450475771786660600833183539933803837839883454009723244096284783429498177877687883199901402317161575849820694132361135150785128435216002185723946337505330537152309617689164718716544766082534142028507841848300417539843204739585059777538681486819737874115502657912456159415903572937713489694009370535297617748220507858988473/43894060504558555216057892747626341065064176229447120239140224142063251137679624706139944597936569138189975021599517531163912637237515711395545315904489950268447701067092351928370562256104978998507300485585010404327534242937422154600750080579584731111168827312455442328374630974696771331776636082795309227972622382215645328594263898032149744170816611652614557387456512000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99152743857382719117,false,presentation sample; not used in proof
target 0.371,371/1000,63,63/8200,0.0076829268292682925678,2532224001295343043667139534411856104943209810332603369439594362144144825247313400835127779751442347700755563704982343720513494180125209054757849781038863787156427105258916562205245642240343561379295630347432609641356036541379214898272971272874725347535302592709790120036021124999584217132388797420540214206537622488250032620493726099758783746875017728815251780954173547450464521279313891317076701885267219542935015555784675936317729550276870624079206434116053883277542785220890451152109483128412974448805761761824656765958870328266195996310376395615056992196325286223076687683722651743814458553207622562550903361705715541045539650229974047872057731262618186024783873729263471093975451068814501/2553475213966582571117505905252255852439970581041113458297604531446949343021890584985515581113624294572916062837126000730966832081499234940349998178249654231345857731323732041997817996079662366565315165171071343202624367600487423120088898338630396829283884570715208046490887902181134347739526836393012759747370215368831623340196400079208412164279572398109733187430371079592797682551898250681188991590842932220018508739684562108416000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99167753320846696585,false,presentation sample; not used in proof
target 0.371,371/1000,64,8/1025,0.0078048780487804877981,84591707895790611195017298741917915581979038847033706313105503938595197406516490925656298228606023355678269969571014631079635281177598485057099420519070570546309847100055274159696670747378551453231461862944783376785514092700739142035601276298887917466135661151027920136396904137595640117412252130029288226312118597588401999605844586050209317170105749190437988301484002622891834953116527547626432109334233817408855003610873947023938979946476687202621710644637275524169122218808417271612863610234488190217994894355259648274134669428244734149861496525276687964212857359200300705470122385799260666708411793946742167/85288719423568789301226375873019725716114841027362240297534567355484380668798038638204053127295611313104666256736523402925365697870047020333525012745909177227861683993657278934013486499353366617482609679519209510846923410749454392547769156106691074049548225246342818461381340020258778995914150452809191632302176836423740432124677106706815064735744000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99182762348304687183,false,presentation sample; not used in proof
target 0.371,371/1000,65,13/1640,0.0079268292682926830284,37954821804304234716111581784640207701929750221793051170770881347914176949152177582771547281063833460245709486029820149715565395738186918317159863789091010574383847978147549572774037869581726459790630396816302222697682549808141509268948278926767388935782253815372879556737067213124932551683890880984100554102404073815854376824260141840215962338734779209201427316389449983121454465535919434302645653996827160501429864511256807256507856013238862925560331682719224950974180939591722135503777102097024737891829766910581875627620149726541070445621202214640440482987189658537441719675402511058197848245589740307959/38261768832513450833691021957306307508301273822800675309925088891612845929206702815340909436791970266894091475984027499809073733773583212605939256163006133900034939624896626904832000067069978812976588447544937346391792403784900737640501150165764140569363284294817560830359116914375294401315525748820298100955331965002843276758634288816116151091200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99197770940614793389,false,presentation sample; not used in proof
target 0.371,371/1000,66,33/4100,0.0080487804878048782586,9700609685753822479887566768789304781177201993682120486021679415355779867742487733711850588542916532409831596196893546932140209056159898654626322434314951439809465096798890994909485804399972158118452439962025784793748965874819665935516410738692086309299344416978845977478945494455093129585532564538119963783920476056281412130707926993769236510467596231152413256966252084084742136278267972071011919331795704109610751319140819755706343399058385603600849522798909690287247473337173582808814868230236428012470979601730164216162945782368211006829087039827146948396522165597752181194688962394909370321918080680375916521351046210228545762770480941139465911496855220468920161111357/9777580845820065203916285707146908596019066841049020740809625673758386823794536860661069080058352354180369644642493284639312917826351063620097634953078188227366249797836181488071816652264344083250110397375659879375323255135261658439978584658744437972531837250176680753577062412614887368800004910589093155081074617527048857107190057242375568124013857301247374812425817766887636738835723107711014819196804530176000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9921277909863411848,false,presentation sample; not used in proof
target 0.371,371/1000,67,67/8200,0.0081707317073170734889,47646738879670774629167628147901591172186111074808699899373052987483512254206544736271538341473414428714141352176654886851681982601870639938371232523284399074810889696191274334927753926805961752461877495063430075759726105540725260072438853448917876646137578620410054147517355003096890956161068126413345110304481962939562180889208739645753784533815596089157932709975065919516901196135182570137241891003609854508215111494696135566411188642958026552101844189884539457091214073823455238186715556850416263367071255083954372065902009476656316541335289103427317524838604064808894134543019863522846558003617257029195454285764267675216919736262867942307053617244568383604214280599/48017536624652089939654403644372592701636598080088560213963491187150192934748482299017125644205354965662374172467343718294577382467167251450336102013083287825509929786255547793749685390998134995056395616275048522916279274149454078469212653534191190867402405782549052938202512534066861452041934203035079289711785237488996448569213607692304818305106164680647468464963991905829564324805276677237842757933858816000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99227786823218777634,false,presentation sample; not used in proof
target 0.371,371/1000,68,17/2050,0.0082926829268292687192,124177831403306314307126993822033486319114610350867898916119442148986701520285990073699585197693111812149691878896327870783009988055523682014377430124874717667924236598167107678901668785294820880963939148925241818423566255452323260831275910331272929763267400699531225324043275380181236653874962876989599438216184020209107461986122899172751191392048415595608167469175419087465881900100781861471562785068352405289459334730977697669403683847588438501358237137037255213880100981948855849124674112821831537626716159231303566699608955177129511500301529017796982218231783548139866638074358562770524048152332516400896661246613044145342623887/125125287443169040906712924590482575963173269625350887184158340639992800361393341602998701093983842639111544304875976697772056712001140090549471187741063101045266738612876288316146244863415995379018537696117211692579510166444192126576892959121848250502453436815261722021830236675645002644654165933852155300538867366389951270665590369557151860687400373637674709572124672000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99242794115223864626,false,presentation sample; not used in proof
target 0.371,371/1000,69,69/8200,0.0084146341463414639494,787442870437726881808099066042837877680161284605654415316082991981597084161082580338141091648364821480712995698160830967148218343097667510626717585551188330129834412317896790350170118556429300555106699352849159828862849935415905829127762015583042320480150512139617666540113457599568478950133536724163610490091734636892681390510374258546387369203549150943777693353870491817372284385571407125245345144618778601853235751219667971589889546382342581919603429188588639478033825798411721049753943222630303388732144260973718451843102669956756950746568460857225555722185026467050046916815521389074898530284528270246952364205392664753860489539670924082816160718062502179271048527238232747554345907/793330965121890092999539813621192618925310893829907350174715835969949678170660166035699267929635796259689248293672750228958295176472274354255431981077782561209284348310251200932688902008512627081220135349534811543104309432962550292679390378534070749677108201897026996511550524647435683448405519116163116400672628361845008674852363631752450110217313217338439695095220187722960403942273121064791097185858981370037590655238144000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99257800975503518437,false,presentation sample; not used in proof
target 0.371,371/1000,70,7/820,0.0085365853658536591797,5957766787377535147424889444732586463394456584762995811106847843756181759310526991257149296781233295326779416643306595766899725816063540076253372482420189507354207872046130016679236574216406031983073998527965392430288862532124789676505024195519474057080822845847680945578987457302182301621280228145523974832030350003530340561297711652289007188779294730755084432431787317223407515614435120853770601375078165107790519360982255252983423097914557478305041970843275022584266077427725704446127557610188877675915810109226478042976234051728009687000860947791268832217352274506885385746682760762621/6001408586217554495522905260175845569817205209282013425547088569036207980565870657407737613134269107193209461950473595057081618728636126254530414001970588154403295384610082914169893129489888306152415946333744363359240448901779665400130101312284451692563625387740321147606690689459607570009282719498594905657742866569306958725120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99272807404910834439,false,presentation sample; not used in proof
target 0.371,371/1000,71,71/8200,0.00865853658536585441,1931829250142673620282047029639582239049030540371238904053122218900896977446350933640458422524488375159319847904789200180673789261692649485233924994018209499012054362492571417851432067212615238667615709121042417154324310186163397474438621954555783011725956650518539217743178957738367099059501248624435188386494110311454120369515927131912415319593372403151591399978716136909167142488982183479555200096969343984556097746725713381934354456762340049349149850911954800446038485074261508457145370239359211460716984150884467812808021151539899435381114237250826050872776552054905401401575189784435361426642540898950161219692222060074687941926279569497512210820063279894467999433/1945686166212870667952511340996596305743538985495121200233221683766039335137102081023484449054920816641630675651850631192224265617295941986274656699771081112444312425111014490674453585630335694970091201120907928543818904418590837931533566766163958980536724489097381228254132903952095952572232848932820654432330173768948780444176901993818230685395069201890617586732680207054791194187587793754023311047655424000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99287813404297953213,false,presentation sample; not used in proof
target 0.371,371/1000,72,9/1025,0.0087804878048780496402,1525915140743518207551504639258053551863468506668594351605448481960855773091458322312399148381947082301196400411758249379856719802335016061936871965031398708772461855559009525726535438437485970098284002617594541521823234360279836523412868106038985095200764822465621781637313722012160559878138073052740844661905874933014146056616419258071106792987391866131401711418787647713758590986096417938948768929302720569211247723715711428573503785065846996492503806441685097784831588038476974636852579536367344775869971513348983583794650038868630178011355229228979983399438083376164951765952895414432579558297814227307328142976341/1536628221133492983950982834902703938338962865728032418065754419859283509244706694958949752171423336682659720247482031244356141735583855231508178498861788697211887261876963864995702547313574198754326706441367602746937502771837130925318684560676403409649868791259355046636565226862671694367071066438256541158455078155177158718934749560292288335981192413184000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99302818974516016137,false,presentation sample; not used in proof
target 0.371,371/1000,73,73/8200,0.0089024390243902431358,1743298860907946469028054694920253586336185012128178250249386077398741822247138950394328318186381645492507075101196871163095846637998752623683063592942062107045595627281589853059715582159762406793314857892934466447949758221532495192040758338021791011440730018333275922979310322816322523628792460768607324327085007574789409320095778063742605564396151575021579171173368715598177057623865141264334560366699714791358249478680258961768802910679996668827476828790684341435174029813546337433684069754005108492335446702000750024838886959053587322715744823049736288516777804319780892508902564176198012497568435477692542102041935371361122581984756010061916141574208566649099411/1755272909386881600616912533914770465894280639103838839883313483274578830565989120528705623100807719422873818140600710154046439634204700954194020229948800359705756023495279001827697261272954851655871513072511178706410059983673958686534193196658333165701142376859168800613396388074291505292097459471249343189163961868692629176525743740954906887106491056363523592942660840785610402940447709254386771296256000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99317824116415165392,false,presentation sample; not used in proof
