sector,plot_charge,input_charge,minimum_tail_degree,exact,decimal,kind,highlight,classification
125,125,125,82,13880691562327993158905692884195195021387201031859206497044318630736790049603555747191766048572759815007162079132921112941717574069932043293282780614920921682185063617572140450895895679905352294435870795683362727733612177827355524499401152029636215868781073715962078369872250875729404475898369906883416644098440430126249328563436321570472331858501904014914152777219685563491453895686834639/28300045331550633960266279644242337743797944238716734541624859225382088829587281141811237618735848174910239458869184832655608375943376961012537190821282263085885858637339768503544672389201429373579076391975989449441908855762095160140539394999348959794649273108127158262349466468258047629444738790743097782965239209414769991183138539010316008468076873866550469197824000000000000000000000000,0.49048301512269815161,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
126,126,126,81,2437291936220523810933097063050244190958053761215077083353822743345761170439220981807567780677402440827192511464833559964616738153082503957325749472846211298043624367980338587039337989069315526264324372204876338120113222679462321076771358820806769459566425815725951827618246486921023700819865338132451823503904289390700033617353553248176862102282926013362620788928326365033588158072487706453757/4905896455214623711730175201874518094823532960343717929962282122466645721954337067536402878111962756144951522653735683420093215468555364888425404729360403360097134960183520099460704749613763959595131879439178746143256826257554641466187716652335864511175897609156098375777232667123172271590640086816270944604907602299115489682709008157492480878296234397630237462621061120000000000000000000000000,0.49680867879505558049,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
127,127,127,83,50810405459179891368927974009064028532824120244587815084644426541219427947416052579579761506261709318223127443268640201117823662174718248999595403987401723740761433016989616316413363502905233753786505759251098972479739631273354469775212030931887968501654880816153684427609625570163964223973759100471693544273874522190580361853864494406765488863226757110027225271275187522265396530896053396025759/103363131254181969181106973424337049150432565928176379431557198048296700706441515878488721258211474903839146239299063564315111379240383877291667339416135025089879441299796345972056283568290903324785541333058491725310041376560669381964754689738951722979806569253810038629084153651061553381542721200796560970789366905141290147777318495646493532583840566046508986893766492160000000000000000000000000,0.4915718481305600962,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
128,128,128,82,219751150270460789629133816075241782391708633487367091459344795417418111115032595830883408246250047540042017346997010789248131671658227518678296584586976676454087305630314495695395943858444911908107904988298221730868308615540164182166054247258512981009491139113634216524000330422867719241826084115374753347346704895685090142517943683534660680395076836339562403908595744660046957030591500905119/441416175810927692004940496236130449512991947441683399077183885774753098335383129006696468331909677067638218067400141924165007067355540388774132125283083553259484037839275452941087635668342684906841636200790446460581655328498375969781218634031339534624977356252847803118305751591088467383098579996824930511552062747168714707910912583440949940810683952424043693180190720000000000000000000000000,0.49783211923929826526,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
129,129,129,81,431415941601126496981986690466403545860813727255506638916624909581352505073120867694324080865060296036620776000310980353197898688661159182237690732119004972973206356508513352273395533405890964534267452788392921538135975850617257068115366754777146949352136156276991911194567805766995907813873902406117680596951263988441926047583963801711986474570075840680417229046783605055831544302866655045893/855562825121024889926241950613092684737269368258131052593350474685895675327964997496678269737985410298349478422432756796926243679681699913175257302247846969778444812956757816293316643287675300899646578733288056868304786332422133334647822701473901431411497401285242780626370535904537033122814961836851218093291463286939011585883017829320564282750266187209278849202257920000000000000000000000000,0.50424811473090813685,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
130,130,130,83,11308543993030049491426095918025831455783365133425765381612658149541985135261754942963028950783743173818801414564716295974987175535737786224555097286906900374755933784160902125627438847862523574752558190246699165923784835068249751221857558957568504954657992866971858155643909089190330117037762422983453675319723621995664812223901727334732385881011096313815444883329660707417853527347409014075688219/22670118762323460390646286946292723304918622522197284418826282461942673882440285470049538789957231733284520748934267116243411803251897193886994939217443814377837808463077833580321244393615402371708588852873053697653624824914168812199419822326995586642546075801591886722323881999519075195406857327364705734918377896470113461661260379057667194033950832148150583550475335892992000000000000000000000000,0.49883038159571763126,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
131,131,131,82,2761092932551937754354290625228744338383025330126872571395761644182422050227438242612511998733805797952644291846626231000073157447378388177293332600977327230629359127364440089652561514053170028036795780447137726037770525795603655884069592018781671966869449235153410086091126628837575352701227419819413097442575716265468089757212339507411697771986710652860207720817361915053332336385570871649917564753/5465575632340106653274292168552837139595304887462520345139325998053534003984078485323652072685322781326561186883146064300847895801751506123035746614668088454340330479203997811622050639706133241597282494199736012942527982592962602157600998233194390639169137896247595300456835907302187602431078432043571750606487820921953766912191087529372556839300587610367656321587421359636480000000000000000000000000,0.50517879877361893115,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
132,132,132,81,538106096860592482328112182592251898646388973834016457054929018348410920725405300573444031137532119690638671589721216219063714866337700709399355638417099092061110360007692104955237527547545858400217989964189015662743504346919914106355021921275247438652478797727320107170814200459095882477837036047733136943201604243492659750701795262892372163802104382478008202295364577615796242508390231591283/1051635103316704555249536157602780040026454728134900454557310805153684033105851918119519432404499854171305301422011868923901117808054029641000539120366465908097628777806083097680182499079340764891599857830493352629908990445256759293099445510570218470503575705753229129776463807910550170277434706353596668718895653223621946760575085675694880867593027730986799688088289280000000000000000000000000,0.51168517973913563157,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
133,133,133,83,5314132251343823922486969693852119063482012037445891398185218319623522059004103906857923658269305444733272076020013870463950233576544261394854956355723578183433883765293834712573573441465415136330071798386861189598168886693268247126891520452718464923426410115535426043163965814793076881203925070506381893414216428220768731239307309636836225185965600477082395076612862212699524943452894714988639871/10500440592441653306187283381029891850852152791864249420891063994299011491933690379431045543047260273237320297534470430926531140174173639754068507873438106588310082648428896747404494486891111342414966970027070000036076990659937619136627968503603971774540897062156417928226944205478341354779797992645574012483316772935581338773965070613354890648029219784073317112650242457600000000000000000000000000,0.50608659746801498702,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
134,134,134,82,7807712205917779413197722425278293842549702236942137280929661024435748044405427293988326366395984936963242118034515244787305922772743620902772349136163414067371446890554902601280878900483263150082901290310736205906574881865622584465404156783721570654451800120561740889688445242223563559630783314897840742219035852822756557700490604624121998067623610868950647984886263989194416159479555634159489/15233870463321406281364853967723960392786108972228324538003026937103031697871004687912846413368442912721934023274512590148817919858095140226791192493275051792491503812148801673425409906098970877202054565106816082984956921242637078913714579337902214138360336812656973740729242039358366541869128193230913472124335070317426716042699395221159193589059289792728971586438168576000000000000000000000000,0.51252321100644837593,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
135,135,135,81,72277501032858495136490845451524329126073600247409077605931092506875214313713867822128494887352539280778767424229723966712767400055187416554531754509689749183674665416384824593060504651620867051810954700789800415705014208762115895411878727407487733358408651937815676152246895658717609622502305987109511676707856116743545192802340256574876557857964049673399881707816637888372591474210875231613/139230808566557062177086931363375070902225096698309306324281411157107412302325330890384174332079427401442324511287985890985458341415401588953475242523968820514836789676260674211480742274813917844583275545761185393113589350218475103971517397677667218523678363094245397372638333988573123362016080135346051396122375398953369833797234872561148448497696486166933595085602816000000000000000000000000,0.5191200265012279047,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
136,136,136,83,2378310830916272629636961546753541935472729218834265737880178626463015316122918483974147003565215911969431779943539382811025437742589432983145305524588054643415130048590688314290199623097558131332112418364446992228379491544024323649147322961291035307688863293887776711847133375171119373731915437408110498770773212580913122940432321612349980855805553357537332039563500424157010807647813752079087347/4633007068633581028715061534035285760841424364993065784139373188364921513895752587754281487829968383601325804950819870241283062964621304638530306618844745562353079382284804019438161426933751844287653397932731057713958568115321673515603809971390936003572549451923635916802619958305946182018523963152301383227527222036923463022403250264634601354793434462137914394790173081600000000000000000000000000,0.51334064370804233235,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
137,137,137,82,977120279083868436404841846182512669749432418460692015986908707629370490461394908492926337928151447910681331285234905959947934604476525269911150838931293578319445307283851890811425290736291050858380207296879627425240124026166722951802128993651470186776755803566404131329248601995492710756099330563473231572260878742348896513102560599685511926098108762420435189192746582838462321313337158386062043/1879563616205592644686035610176604404660371924854459368530131224305507643813148440268287848279531908418113149751326527372658087660197424622746309641917930866924652656429271152612852702631099495339036769394503145591996952185776843892511737890503471030288439115497637638810309414165559631004378840662047580125594092643029528918474441875002275454508912007339152319171809771520000000000000000000000000,0.51986549998049547128,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
138,138,138,81,163367029243046479997801721536580126623291156118959748569743295570885790718293890379723346327698976527100509153598489556453221523836095284204582488549338607996158682025110846954694250119258772479872497965864603720133942396609896087982843310059735663548006310207890092713737847986290537493498571086015247756418982485110159620648401489492869231925430274666958910383449298999172386723500952568560871/310257643202709009196612426760337409697387002408856522605783760470143798952753030201510274516619794276069606559399849069125398713411499969659945067155941012255455391867592774780146545633875013218006908651133263091377537357029314655249260712039647180136241966065884917593468405158535822273200209124252418677911020658275711055560741260301455567592282416809807940611683123200000000000000000000000000,0.52655279514358166448,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
139,139,139,83,2144183853214307915615156888187944575508919188780854622954590757778312621382346558030191671287071477074866613213854045650664710110277061739260970837647664160903368382576138487078297792002108862947979852099983849353578296822624164805135203251551196795504910996110852346284866625018004479066823547663159087633824360170559244524918000056919999654151371196073688760100977724549842474766387653866255374023341/4118736265531405614475937544323711852398705840723015426438413458536248342943287141167830698622008677723152440367764123203991441666206303201514272688533310662663338352679998201100388305788192761053464982444956742244612337128733382248905496136734264908955031748119215985288858874489909213634377540658806735886283550009829247805719132436005125463993368011246037617046473589286502400000000000000000000000000,0.52059265633451823341,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
140,140,140,82,1543208310439780991151482978722502592574358428617962696763750527369043099192603442765709136380304662635176047054359348321724030210944052305778942752873750236675659667005649004802759213437879188650391594589791414696570391165932494210287087613699179570611192673976325715613538270104288305801244840054460943580728636437072915512999212141529181185126842608611855021978362915064729725109238597645100627479/2927145938785817870223437841954477234171128966426458321706063242334223580409839541550579387107801622474389257793370752041890443296828451396617282285734114082546405737888730988138303039850924519110579636893081871810227521121350108596677979499399150244109671922476415892195214608280896624392421658909915217290029566381542327788484102634036561990638582659017637849671938410020864000000000000000000000000,0.52720579797258237953,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
141,141,141,81,26667440207801617228213254706561118658945960872371022114197045488631039645576822513353604774118293516598749979361321425068553532516194824777911828907339461981706337401921716425661052711746189083371285245091979986707971607500502689119328399888070119120533932098775672417400281493715661428695749297198451442644766830179766691672085579662504233820727004901531063683761541483819538866296340706523827/49940559027777584416623429068294076232254465784160921539750129024928673527367125912672690614568359109193502664470812011312009772959999759335673990518484590070059655477732211533940226323971687902641499360562659154868681127827800947796297226214376095108215644916044897629001307329980515280412827263177842569158009196617385939142684577293874895719916478802868405804833177600000000000000000000000000,0.53398361425968099425,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
142,142,142,83,18234325590397407054414660766401054352116499493433375340621110365811125775159353901984686708180222537924103522955890180648307100862858801463417753041479201438941061138078201080873632715338119091053937154746551414752477354191446451003345439149444097660145151372990386133771687296952325353763801459346647935345843533081235944159082544246625133930929126153244608310378404732038027021047300903457128744477/34544995141092075346678375650602385954748134238414758464682257924692748655383400810031123106498563728169647469185494297277812918357757791920670185811663997881449353911573338074577878472350886271192455182565849677429989311715275393501339728992161459902551278877694850195920684506317911456320177299506875671690791300602955046222843305249058822837928803961001999521855538043289600000000000000000000000000,0.52784276031659516093,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
143,143,143,82,65415464379345209949831807479453709253419860978658284950441781643238864043584151372659262892934176436100020565865752775178901392620870593001319709235432948941076075756245313044317378005893820275915294770295604448939946743117259867035974601294557690499385950036639369971691328893275787858270888974039882738658659222538544791065731219833551093659806138795862289669590742160517355576945908276924120582949/122376149875292030798871417173900775118541389403888668462681719456033582302204499097373623570219434125517374533687754302417873562765141997634345391916000895448317234166579510746318935376036592199265622936442608514348796521951272090893217950934344613965505174065766025722712700125504443431593332201953011686489081018559004906665761768277130746624473758968489920481393370149683200000000000000000000000000,0.53454422651805222344,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
144,144,144,81,13457226204235358836703294154029059898349900716244936832867318191672551086764182861125132009053016723976331915848059883144296881828746849956030290703774891793402946376896929221295916872677980936934892278184715288816069382210212492814146120047033078786096283221200970116571815416578739126163087617593433096063048844856543927245185105167640010650691246382613215036879887152617228632166954163787739423/24855768323746902350591673553047790240119341795238750771938566156864388652463861528512466982716571181230577039403135153625042719162657144507147452369543536393380790168991146098830913386150012277508264715109002132390430100890094824255482480791914109585181298418003024170236005604966273319135743356207190854107589248741662009182523851814973501370327340548498806482549709209600000000000000000000000000,0.54141260205497199198,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
145,145,145,83,24825613972036773893613102534598405519144529808173769009866552731585934468529483299418239846714126552270524684293195297119814696691630685730001730722841290941553484370623191849710289317826027771309488992371042509585897676423893235192160117624249639414473886211604138967604672248634409258719189355779525248610785077091047722442604772559653543877175741615733638563675347578373171702961373876623720701/46395119140731979788574221353112504220147548503181202403993867167904182537281461313791374034881965318836194231921274446344819151747516095904865340053972746259411165792017602366207233196487521740960779853365811950307036252126233971470095067959850623012484808111736144030041748341197331132210080773008537467708071218971867482798030385815203047054942218928357111704094683168768000000000000000000000000,0.53509107060879290696,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
146,146,146,82,7907440897650864402225103951418412364212502757091971729349525768647107462981587314422513532439697818026594680411301137027277074208954255110305608714481995934172444117919938308495367247201333671977826587917428109649519424361668403881325417908839105610305444085763423351217968850758947965686354447568005999271338628133456718232581074731169278526696996820274401142649899511865351994204016893684998409/14592581016702255420573253841566301515097181002224994943984842554111086837315009563977158235870283796911325024975234972456835806260662390115739338690073293171364461246477903107498536696540174088752991620772349709431764112672931572704513661174573917203072224540373363198937549181445451402828807916360325225757596914055688517559063686738653477243242499098408741888174168473600000000000000000000000000,0.54188089746428214077,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
147,147,147,81,10989313541436439855907490954441971363173959865400382283601608648097570376776021337857517838951913034828676969246992180234543628731230751676574441176929165763988438363466276211870548051757807093447723832192169770767477063703229644059274853269064281881542907037726260987857515367097205018539166431575944840395487597125795205526753883908967601495445276913640114599024630865450665194676518808103021897549/20022804819227159830942410852430773752687754975721028261099880073143467841375768941016239185101039261153849667264123431340347410182552583974118442161328630844891704114487891526871493558939560022891644458673059712462716339310127951583801080866262990516130555979718425539533140472694528758430367942458087622358245157787394656606620062866844011862501145928957277277253094132940800000000000000000000000000,0.54883986737381607046,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
148,148,148,83,11837975228442621896349337067951679192722902576718407043744264341579881183165078406017468679603287937045748544457063599875653156358551584384231410948839055650502040780343949251337662791183676918841280568786745652902750493203961348242982353509991345474750846885485566420483229277938561368199635675744203496295045048551856399804159236982283128036103438945616092116851004643659823680111180582477844993043/21827682970546527265398739069424281517506968352466530911404224262628498221785663471813186607462144050515974004744860897282096443634452701361922991434047690044883162833069320441615655978340207995367676908481099849362783530819747963218903251716314159107860964177024088705953061501459060717613748572100063671135446990985888460325694974836724544171240938260681425601965669597839360000000000000000000000000,0.54233769312191082435,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
149,149,149,82,2718780366310731491517603475025068827415267065780207117958782435197021743919822536826333223014215870285336943606763356228938153566107467094221727229829758262230628946796451723793380141005716796323630241114473310850992408258630440201331601249415780993651734713895448567919975182510470279892547097410645199675077294420521033810741214457009506050987091566209708568328735029071156963131480456181145606390691/4950294223860273972901281078106600704865616474899704381279522569317908351775511567723772728821508053792337845953698578219657618618450434032579848830621871419680212523209791239830919014132038335385797774827583489598647232100251379350142928019074222440895354837181423320280390839126378784839061870700849027466985123452487120416151313154329196531574537861089985245820041377360117760000000000000000000000000,0.54921591391604351884,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
150,150,150,81,495583172315727022740908811939103024147042113176928077780342040109747299196112926325023756441371050049119777820574599735428057909421873162290865909955706674623328071404579096600941943834446066460475767161466318884778966234084824002515316859857894919629240236101526998299081965916849589027092717693556840189131153831322147421573704962976108074903160082759002583763777804798910033672727627135497355824399/890911197737963019131310849187264266818696842774575339006386527907338090573301381033174123010150727026465607515088300437976981520644572353104287617858017085949167514400057246805901105615972184180388667873957042916500929813986844414363538109800902933225144352409500105227114856747251184405567530245043652279080557292108120601514874533254409948771412763639701393320123738481491968000000000000000000000000,0.55626551060758933076,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
151,151,151,83,12570509518229220513755968895247093814755933402398396528534645830951776506362619948696359268327439984709499093336601943841240305809079007543785471532877434104543259754741760327131244183586375794861431500643636301670517461001026816655897074396147050710147476558504591113063563443672464131036946684063822197346885532322960315398760029239152372296741965566433021650052688795507379435735099653337400035429/22872825023087855210820896824515164965809559885715310918153090911714371911984502075693633612769503922287677889805028625539252566645935166112548487668192405242564735543755990613942195327598038556046993776956879559978777578846718808847812151928975833428830020140520489516983342445897878803951079615271547991988008093758866210951539080957274281541126126271728257083138947866951680000000000000000000000000,0.54958272559426013526,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
152,152,152,82,109170316264145625980214148699175768524835740424567027265202633826570746619377606417290214893107754734658816983310697501016458382797916564942783367467040175163827313783372930229869742770313748470649304079358835411215789905367856548359521353340186772067651228140667713223833299819778785571575211905523158478032913185494465815595118308831813048451956213140871785341996046368679858133436304912460150301892681/196155672683099764085564591024441235003595120329448166960141761726855616905055131762496584907969512401865650606326719054836839591754246658912635431313578210225565601897863113535727610685285048842560639341649049878306368050309877349746178288559231021949271513056039922257254883180548431097760531412894046385980323940620064548007798921256998946482374966081636313835671370376687910912000000000000000000000000,0.55654937107282265174,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
153,153,153,81,256181577203096772811053496971739772508000280583354684017803679435515452363285438446339581220970154982234495500510361293670207366316604030038605153068887049578076227735097891832194390470959031786509119174706715064425104704878836673229850952267771074230728147594452778574753153992164775388861449812594447294503762745789871638516589634152980663769807264309602067964566227708218377402036256966015405707/454472756050308904729810320777368476190612331853397740547019374600977617010441769335062214451251619076864518995921921943861546174553349694145922585092485409869942729815772338243611570899207983948630713648782696697672657654561433850897639818776312823703937783345068519208623236115702530958876334971515622535863755296646338646494772349154790641323827455143626137448943349399552000000000000000000000000,0.56368962449915960278,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
154,154,154,83,2588520043093525518489464764134545536896428013366274808744657408023764015513514755442009087036718312142481731326617252249900903338136215622727719531208335058920236308486842313545059914902560462011092539679760607588330625483666563012732433620293167706175508820063506643402031236439941659202592960151887830700706923299223063241944412640921857428893421054075355472052264140442783319377132598427906035506081/4648703261042713651683502961329582547769988007957451639181079637781587578684591888422861451826293102711372644426385809500409655141734265110008164818679247789375373653826958431974455728938247250459623656398567555548129313307717161326718389957675251897496271255929875229848990519199775234961430034402374753424715167739107549220423832472046457457974378938544748249572294689931919360000000000000000000000000,0.55682625836455634794,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
155,155,155,82,9618428652390865287739112707505893146059210505482650581006852695958079994870891137911056624013780627619017733302301029544295184931471041388160416806493082736717137892179615171388902607291544622764787772730845170375356285360980198193118175832279842987567933112484189012556614313485704475069574788947432583542744761813368783259978239282113434025270598616170298391660261822362035223861849183785082529723440957/17057539735033509414572437548396699712801413223846155319403431950755594957253604297097801723199837180143948787269585334669016145452065077545469286077500510989441963607378031946891505724227598983477326128573872174164468479616948821721486936429772771388716655633099633965893856810070780211264689355865626777545739530436453961686362443429008537312396843450828145986903021862861156646912000000000000000000000000,0.5638813569717866514,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
156,156,156,81,11573414366273243033210441019282336214995118409494854917170664220942603350243954255279327939716141995148464499340054311102683418584286102178625226628251657647981308439685356111368221745177340879886814967249042343124546352030433103254822853742469218342376112622069773825844248115916637572320813341757029088318458466749378062978145714169535650258997486580902372276278187860498346202185805356131465933930890257/20264691323386483356773529090023711396342698691800337122370127852952870068525530959547120465697597235309171938432197373136399180217975173272014413165009307411337704614104851649141754496973191189903455042354418517348181733543909870398455483973370158325712981066986543261061468211284779002487309122261810512816222912957876882959322334885388468580491675395803992583864674355438164115456000000000000000000000000,0.57111229485725922839,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
157,157,157,83,40984296040713691114918081643129439393068594323296833024096978542341140782019178423752393041797677762404801723239938760977314001735474863725171149442061271827054707580059384508172118499564538877195985368147873850892447423297890672205440383234466537198401142064720612644308865880640891123761411107697430362253854548664532107255619479904383988782949603486586962733043082716658435018827635109499521861090118177/72658383013304502909923823290015933996595087870975510864960916540158520921240295106707460848220637768507118787405384804597385745760997781144579500696264482752655184811189611530069452527390167514646446478735874171277901602367423292707338866324922583587047895630460297512483324924575364463794700123073823819694287232059222951071408210700948223350587188781544907557659089299031787044864000000000000000000000000,0.56406837505878770767,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
158,158,158,82,2410328313228821936448088721566678981352174822540475699599611929666662675399491282482254456665459008115852758526127250395891321713376911527735931637451517726269853248652858591643714249073025229223688090514993321474337271337554333001646094446041409374641155455262436703697167403265223693631407771071092513241688651968163596611561776352113508589850424177765252204374509433248246532123267078663156885572869/4219674150624752610112062030931034680989149444238306808905968891613864557246801175109736259089496694810122579778051436929591970433741596550218552600791707935127699887229088302968819979482402058040675134356331561831257384324296012494895694169696220592343447277006738014950314258083088760277348896072744738872688666101218506005344915481490844160722574961785397824851412489181593600000000000000000000000000,0.57121195314855199854,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
159,159,159,81,46619565346243898964746990911674700514277611816588988083594088141183018223994810813092686840512471939807950433267159646121321541924854318371412560726905332744799178659119931887082874515874877070173189490918158412583342696243223956813455000287942040221583700095290452640497572121909647122715479884676106467725915250749110913081965271769103208972759689432310475283943751450736667798704277301666861878880079707889/80582295047625960959199005806744505781857367018569758560043071540668031079457546767731786142116512199274411142113983110187382400524250188288338300710439042736695273006856999344439156706541580873871532837507454069420244286739628828617835029013410101278357656788577258674392177946702521786668693081528169002922913696548608249538390904381694232535313631711790680524343156457227114722099200000000000000000000000000,0.57853360119230512471,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
160,160,160,83,456265656182721615812597102176522134167433919558469104617771358237348551129926372547557972126154995184310039565915960120490165468943929314762830988046644297266980373122532397143840243013131237958826266615195398552203659833228138386223430879692087857879664134297795454021502483333131654577641379931238796303606771772576245819896841459500409962261557965088844262756646881103158202967188140457431636290504642909883/798631797907478745631322470575165661052381525594161510732727710162167531593384385065985432007081694960068844839976269955055110565637900836891356988557323993377884895687035656761648950644003656640516796473319205361883931555686919459201645026069080625867859474020103618504739154594617898786117651511560848638441849536265451706011537172424911156230435515808453752932874641468892046210105344000000000000000000000000,0.57130915320201147711,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
161,161,161,82,154361815315962282685428077346292154499304907636699634192158820800180719312072773403370001485659352879146621017365479842671707060947163008531282431058151319095610476765072483439068239623802843593942205170851384422580494948768120211146607105957688088129309628207527227205428869040061469261970728395905219376774494880635392521560909671356335342777439103492341143369682716841095040304424240375293195305833129923473/266812123176696942334773317626378696581173890684815183573280824009197896939882156831143119984370175562042943244737096217153572455157326851279116308075399644819628452034122914565592240789540235347852136001175407477402278206261311029120235270782627500746668088783316129708698822347834950763317946998801881244068435706248952300256598378872119632363777855551798106255940942220046136822988800000000000000000000000000,0.57854123522616629494,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
162,162,162,81,17897651310577691939807215783472227082768338703946985362592267922510856338201207772149909874141447331059148942638557302274766169976795472995564329676939205344340762419095058861352316131842632085722414996418551494481562407554773848601365724194184336855427663699700063547227180953065437244789253040137406000320020387298462947188004426665071159104770478125849748503919611904413387055980560049758846705222098705749/30544484721418927990513162521117927550315876516144773273173059034132906188230734936517907532345672072591045650906155665662454274518067975159698504160018331044694740623735991013468889329254769571488648530479048769323107680799669831009390926652342073893314192754389889900401965169091344028960787728934656407380916790238853439693497876835629316802614742115920658061149572089793316755865600000000000000000000000000,0.58595361728355477293,common_endpoint,True,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
163,163,163,83,1275936950513656238563739861617535532944072677390977413357842057952211719310670144249304052541273147542617821277321405829766722016672305913617186239967718952325012621075163313829599259001250289294387850419805709045203109437320485913978978077254442334040257151498716766779176040562633060767674739800790076993291672224348034086971108231761770955706708250192709221044968814662272209614439023184682936790773801370727/2205409895869505374667206334494663214911784850674822587673158042086173959335992168505942658913044498687226759799197101317167200940727809452514687781150657301745717997918622167034735376715679892834842857326651055959563162940321953548637355997285318916050501746426966055270818602002274435391457168529576367599293278656596837211785254758047589045442967102351191980817632956042382576661299200000000000000000000000000,0.57854866476447230905,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
164,164,164,82,1517249352285602276370329632963864812866105960230039210008240198764343047951582750385856182787575259992700177478486215412552669966190147887525064998490622338757676177303359423819628420759549174000861072168247129727097854109114427613545720406799211468999385437410121684381121466088405191309475045853938437293349860592595748482873781263789095102161925023885643734025931513810767865667108541716258616021591406189/2589740443928205003328122230346670083080908000444434739253202525091901412454064921126721590988021046524185932131047767898413834893420006836740906531560834814075810682820619499164753045771029946446809889887882865557772226526987827508213782350608227001420970050259730254328667664510995537249372416586509144069478334115575572813230009285077306331207015525901249246692851553637026181939200000000000000000000000000,0.58586927344123629346,common_endpoint,False,all-order fixed-charge column: the complete core is convex in x=s/j and the separated degree prefactor is uniform for j>=J_s
