tier,caseId,projection,N,dimension,d,beta,mu,gap,c,alpha,spectralAbscissa,spectralImagAtEdge,numericalAbscissa,frobeniusNorm,henriciRelativeDeparture,eigenvectorCondition,sampledTransientGain,sampledPeakTime,sampledLog10TransientGain,transientGainCensored,timeGridCount,resolventSampleScale,resolventPeak,sampledKreissLowerBound,epsilonRelative,pseudoRightExcursion,pseudospectralAbscissaLowerSample,projectionRankRemoved,qStarCompressionLeakage,finiteDimensionalOnly
broad,B0250,unprojected,18,37,0.25,0.0001,0.01,0.01000001,128.0,0.5,35.080931493838506,1.1369075726979932e-14,2407.5633062131633,4910.378741450306,0.9823967379920817,2131.067408746504,,,,,,,,,,,,0,2.883633379484924,True
broad,B0250,qstar-Wxx,18,36,0.25,0.0001,0.01,0.01000001,128.0,0.5,-0.007865852209024221,-1.952182788659785e-14,12.642716447693312,951.6657835675699,0.2717108747131959,3786.628732344099,,,,,,,,,,,,1,1.5535275828014308,True
broad,B0250,span-sin1-sin2,18,35,0.25,0.0001,0.01,0.01000001,128.0,0.5,-0.010000010000000342,-1.5259736913205787e-16,6.196727046549359,950.531137084951,0.2699587200627815,3511.211249292608,,,,,,,,,,,,2,0.4110933267624756,True
broad,B0251,unprojected,18,37,0.25,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,1147.6075681204757,6.448175327022909e-13,77079.91570058573,154291.40894875117,0.9990864027646912,177.86196184245082,,,,,,,,,,,,0,13.487608099192462,True
broad,B0251,qstar-Wxx,18,36,0.25,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,0.17258784790129433,-1.2033175874131739e-14,485.1579584813711,6538.365029156075,0.21155967784194601,21.380221697901053,,,,,,,,,,,,1,13.2402970167381,True
broad,B0251,span-sin1-sin2,18,35,0.25,0.0001,0.01,0.01000001,4096.0,0.24999999999999997,-0.010000010000245266,-2.837635179230286e-15,332.51714280935573,6367.652441883041,0.1672090140290415,7.415464344768893,,,,,,,,,,,,2,13.153241868228791,True
broad,B0252,unprojected,18,37,0.25,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,36749.26810766838,-5.371503084632621e-12,2466595.2161971712,4937235.496127953,0.9990902386277843,156.63515765144555,,,,,,,,,,,,0,420.96707628879165,True
broad,B0252,qstar-Wxx,18,36,0.25,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,2095.6387030595934,29477.756658422182,15619.123869561148,207102.79774799745,0.17156762292419847,5.555090523065464,,,,,,,,,,,,1,420.9071436136135,True
broad,B0252,span-sin1-sin2,18,35,0.25,0.0001,0.01,0.01000001,131072.0,0.12499999999999999,27.221070508800242,-49438.29418462869,10799.598615141518,201582.43767424524,0.11029807291064772,4.239579681383065,,,,,,,,,,,,2,420.9019987147339,True
broad,B0253,unprojected,18,37,0.25,0.0001,0.1,0.10000001,4.0,1.0,0.5020142913896397,8.164829981559065e-17,5.994336859153854,930.4704304837242,0.017899640919816873,13.195804881689591,,,,,,,,,,,,0,2.9294502329958774,True
broad,B0253,qstar-Wxx,18,36,0.25,0.0001,0.1,0.10000001,4.0,1.0,-0.11245523238799077,2.749090914683707e-16,-0.07531436913642874,930.3563572763474,0.009526769918084311,2.692890876938786,,,,,,,,,,,,1,1.5022638412957738,True
broad,B0253,span-sin1-sin2,18,35,0.25,0.0001,0.1,0.10000001,4.0,1.0,-0.10000001000000172,-1.5279478896556668e-16,-0.10000000159374232,930.3514095339592,0.00932129321060349,1.8568729311249663,,,,,,,,,,,,2,0.11834474977366095,True
broad,B0254,unprojected,18,37,0.25,0.0001,0.1,0.10000001,128.0,0.5,32.168144243964676,-2.4827500976242938e-14,227.06493639706935,1054.7870703131562,0.49336597601972154,1640.2948377700393,,,,,,,,,,,,0,4.7870871657452225,True
broad,B0254,qstar-Wxx,18,36,0.25,0.0001,0.1,0.10000001,128.0,0.5,-0.13555250941371363,4.0665270174811916e-14,11.053267808742726,951.9816859517648,0.27159614780873353,5811.34952229903,,,,,,,,,,,,1,4.070959442550864,True
broad,B0254,span-sin1-sin2,18,35,0.25,0.0001,0.1,0.10000001,128.0,0.5,-0.10000001000000021,-5.025472996364383e-16,5.232002465872051,950.9039194870636,0.26966661322871766,3645.3489150562327,,,,,,,,,,,,2,3.785291148393391,True
broad,B0255,unprojected,18,37,0.25,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,1056.6271054916929,-8.810729923425242e-13,7308.164769583849,15932.241852910394,0.9110457220148358,18.795156954183245,,,,,,,,,,,,0,121.16574730447837,True
broad,B0255,qstar-Wxx,18,36,0.25,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,0.0323484168653564,-6.13273503455379e-14,436.37809701776484,6526.055055194744,0.20004094923733054,14.843906875391092,,,,,,,,,,,,1,121.13704985652389,True
broad,B0255,span-sin1-sin2,18,35,0.25,0.0001,0.1,0.10000001,4096.0,0.24999999999999997,-0.10000000999997123,-4.0527381104300515e-15,302.5835331462658,6363.701267247333,0.1614429071427443,7.495928977000771,,,,,,,,,,,,2,121.12758813608045,True
broad,B0256,unprojected,18,37,0.25,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,33840.12031351393,2.7810368443815936e-12,233903.62276734106,508962.63236026646,0.9111146637714802,15.854918420585832,,,,,,,,,,,,0,3876.0869420567533,True
broad,B0256,qstar-Wxx,18,36,0.25,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,1862.369700098717,29727.369515031194,14061.810922818562,206702.95064177204,0.15610897727423448,5.315430074237063,,,,,,,,,,,,1,3876.081620315036,True
broad,B0256,span-sin1-sin2,18,35,0.25,0.0001,0.1,0.10000001,131072.0,0.12499999999999999,25.223235025770382,49444.85431583173,9845.188816731166,201452.70394086378,0.10103434878162797,4.148424519656219,,,,,,,,,,,,2,3876.081092124493,True
broad,B0257,unprojected,18,37,0.25,0.001,1e-06,2e-06,4.0,1.0,3.3080947242117626,-4.710369058357731,378791.0873917563,757585.1617668254,0.9999992465849072,114441.63473322052,,,,,,,,,,,,0,2.842827230452964,True
broad,B0257,qstar-Wxx,18,36,0.25,0.001,1e-06,2e-06,4.0,1.0,0.00034404337015293693,-1.019124407463084e-15,0.03150356788655965,929.9030504769279,0.00953708505541437,2.717902541000587,,,,,,,,,,,,1,1.4977630707330272,True
broad,B0257,span-sin1-sin2,18,35,0.25,0.001,1e-06,2e-06,4.0,1.0,-2.000000011649802e-06,-3.745776158372384e-16,-7.661995120691344e-07,929.8983176948342,0.00932746668819747,1.4296332764007325,,,,,,,,,,,,2,0.0033347244058613574,True
broad,B0258,unprojected,18,37,0.25,0.001,1e-06,2e-06,128.0,0.5,58.75514665124679,-67.68643973021503,12121352.226071155,24242706.93233874,0.9999999992592143,419452.65478376363,,,,,,,,,,,,0,2.884507704036349,True
broad,B0258,qstar-Wxx,18,36,0.25,0.001,1e-06,2e-06,128.0,0.5,0.062061321529144724,2.101062948441396e-14,12.873530482167606,951.6326316669786,0.2717301564722851,18331.887793001726,,,,,,,,,,,,1,1.5038497588054929,True
broad,B0258,span-sin1-sin2,18,35,0.25,0.001,1e-06,2e-06,128.0,0.5,-2.0000000132571146e-06,8.959995390935578e-16,6.339719670783833,950.4903274038787,0.26998875373094017,4176.1329422852,,,,,,,,,,,,2,0.03884270483161641,True
broad,B0259,unprojected,18,37,0.25,0.001,1e-06,2e-06,4096.0,0.24999999999999997,665.1599814998332,-1239.3564646939067,387883308.6639632,775766621.2647083,0.9999999999609328,1724574.404548699,,,,,,,,,,,,0,4.431143853175434,True
broad,B0259,qstar-Wxx,18,36,0.25,0.001,1e-06,2e-06,4096.0,0.24999999999999997,1.8818359976124799,-4.4288362723428596e-11,492.2811506206356,6540.015852277503,0.2129636511568014,21.3631596696787,,,,,,,,,,,,1,2.089240695065387,True
broad,B0259,span-sin1-sin2,18,35,0.25,0.001,1e-06,2e-06,4096.0,0.24999999999999997,1.70691927661571,1.1415323366839603e-11,336.7381811415353,6368.187116693968,0.1679122347994099,7.410499543257754,,,,,,,,,,,,2,1.239022599318295,True
broad,B0260,unprojected,18,37,0.25,0.001,1e-06,2e-06,131072.0,0.12499999999999999,11996.393442441275,-38798.90917217356,12412265914.676517,24824531880.452847,0.9999999999631306,1986034.7770698238,,,,,,,,,,,,0,64.38628865138128,True
broad,B0260,qstar-Wxx,18,36,0.25,0.001,1e-06,2e-06,131072.0,0.12499999999999999,2120.9993526796243,-29444.47021600383,15846.605823922451,207156.37266988304,0.17346114680743682,5.63467267361721,,,,,,,,,,,,1,40.33420825342981,True
broad,B0260,span-sin1-sin2,18,35,0.25,0.001,1e-06,2e-06,131072.0,0.12499999999999999,68.83781277770574,2.4505597297512367e-08,10934.028503227393,201599.95287948547,0.11143062344405755,4.025229818528877,,,,,,,,,,,,2,39.648635917563034,True
broad,B0261,unprojected,18,37,0.25,0.001,0.0001,0.000101,4.0,1.0,0.6142549471249402,-1.4155936587031754,7499.149616631229,15029.510581853843,0.9980842177199896,6756.0999063171885,,,,,,,,,,,,0,2.8429111352466676,True
broad,B0261,qstar-Wxx,18,36,0.25,0.001,0.0001,0.000101,4.0,1.0,0.0002313888559676794,-8.142622566738717e-16,0.031396683025854605,929.9034991675226,0.009537073100488548,2.717872049850117,,,,,,,,,,,,1,1.4977631019569897,True
broad,B0261,span-sin1-sin2,18,35,0.25,0.001,0.0001,0.000101,4.0,1.0,-0.0001009999999966444,-4.717914124898979e-16,-9.976669020750654e-05,929.8987661891211,0.009327459948540314,1.4296330302546574,,,,,,,,,,,,2,0.0033585699340076118,True
broad,B0262,unprojected,18,37,0.25,0.001,0.0001,0.000101,128.0,0.5,22.512749637588108,-13.874760029290547,240010.21433221037,480023.83075331245,0.999998174857409,49892.205741684396,,,,,,,,,,,,0,2.8845870557930016,True
broad,B0262,qstar-Wxx,18,36,0.25,0.001,0.0001,0.000101,128.0,0.5,0.061913673173287165,-1.8940769295955516e-14,12.871578559813234,951.632958069914,0.27172999727252845,18158.821149985306,,,,,,,,,,,,1,1.5038557933708478,True
broad,B0262,span-sin1-sin2,18,35,0.25,0.001,0.0001,0.000101,128.0,0.5,-0.00010099999999935917,-4.973499400642953e-15,6.338538488058551,950.4907305177092,0.2699884056958632,4176.280117727723,,,,,,,,,,,,2,0.0391027893802732,True
broad,B0263,unprojected,18,37,0.25,0.001,0.0001,0.000101,4096.0,0.24999999999999997,1123.005229572784,4.206412995699793e-12,7680364.292869469,15360733.790627059,0.999999908209017,47313.19615623301,,,,,,,,,,,,0,4.432774080636177,True
broad,B0263,qstar-Wxx,18,36,0.25,0.001,0.0001,0.000101,4096.0,0.24999999999999997,1.881456393768315,-1.0350648842770214e-12,492.2209828655658,6539.9992054692475,0.2129497348740138,21.36574821267368,,,,,,,,,,,,1,2.093090639587574,True
broad,B0263,span-sin1-sin2,18,35,0.25,0.001,0.0001,0.000101,4096.0,0.24999999999999997,1.706265298955467,2.430804410726153e-13,336.70143442751726,6368.181725331806,0.16790496828816265,7.410594962526055,,,,,,,,,,,,2,1.2455339154630787,True
broad,B0264,unprojected,18,37,0.25,0.001,0.0001,0.000101,131072.0,0.12499999999999999,36278.21642547469,5.83959064111851e-11,245771694.80630037,491543480.4002688,0.9999999084274506,47519.56855416598,,,,,,,,,,,,0,64.50593880230525,True
broad,B0264,qstar-Wxx,18,36,0.25,0.001,0.0001,0.000101,131072.0,0.12499999999999999,2120.7372878202345,-29444.805763695913,15844.684426901636,207155.83244906293,0.17344222302381423,5.633834284352948,,,,,,,,,,,,1,40.53710708809647,True
broad,B0264,span-sin1-sin2,18,35,0.25,0.001,0.0001,0.000101,131072.0,0.12499999999999999,68.82271949192399,5.961470530166522e-10,10932.856411241653,201599.77637136492,0.11141929644117293,4.02503441127325,,,,,,,,,,,,2,39.85515938370438,True
broad,B0265,unprojected,18,37,0.25,0.001,0.01,0.010001,4.0,1.0,0.6497648598020793,8.70492222384874e-17,74.06753359332473,942.0573580884964,0.16005027286774492,170.9352853247137,,,,,,,,,,,,0,2.851335406300055,True
broad,B0265,qstar-Wxx,18,36,0.25,0.001,0.01,0.010001,4.0,1.0,-0.01102073601225523,-2.6917683405940643e-16,0.020721422330557772,929.9483692656908,0.009535897514574745,2.7148950546513717,,,,,,,,,,,,1,1.4978207106426074,True
broad,B0265,span-sin1-sin2,18,35,0.25,0.001,0.01,0.010001,4.0,1.0,-0.01000099999991768,-1.4930444510862148e-15,-0.00999981455977126,929.9436164583576,0.00932679312279124,1.4296111525408166,,,,,,,,,,,,2,0.013797688000817807,True
broad,B0266,unprojected,18,37,0.25,0.001,0.01,0.010001,128.0,0.5,34.99004408248369,-2.359604239308285e-14,2407.3028862882366,4909.907896796496,0.9823939597522605,3539.2073518124885,,,,,,,,,,,,0,2.9212969692525297,True
broad,B0266,qstar-Wxx,18,36,0.25,0.001,0.01,0.010001,128.0,0.5,0.047139390194645386,-6.066149083038834e-15,12.678345924991133,951.6658157098433,0.27171442657116557,11214.587180720211,,,,,,,,,,,,1,1.5590380612962254,True
broad,B0266,span-sin1-sin2,18,35,0.25,0.001,0.01,0.010001,128.0,0.5,-0.010000999999998796,1.2463364709409613e-14,6.2215729951761505,950.5311131637424,0.2699538782959733,4191.040620654727,,,,,,,,,,,,2,0.41322635141227654,True
broad,B0267,unprojected,18,37,0.25,0.001,0.01,0.010001,4096.0,0.24999999999999997,1147.284569916554,1.84297022087776e-14,77071.5826932661,154276.06440530316,0.9990862598063286,178.86378616877496,,,,,,,,,,,,0,13.867803480878608,True
broad,B0267,qstar-Wxx,18,36,0.25,0.001,0.01,0.010001,4096.0,0.24999999999999997,1.8436376904378786,5.3544027951209665e-14,486.26688524188285,6538.366510220024,0.21156777974885807,21.38458039735278,,,,,,,,,,,,1,13.311972283735706,True
broad,B0267,span-sin1-sin2,18,35,0.25,0.001,0.01,0.010001,4096.0,0.24999999999999997,1.6417325951550132,-2.499596378147584e-14,333.06364989137296,6367.6533135349255,0.167187615484641,7.420083037546621,,,,,,,,,,,,2,13.205545469633673,True
broad,B0268,unprojected,18,37,0.25,0.001,0.01,0.010001,131072.0,0.12499999999999999,36741.58801629099,9.014346038353188e-12,2466328.5603964915,4936744.461824071,0.9990900815806045,160.5638005483489,,,,,,,,,,,,0,425.4789567677554,True
broad,B0268,qstar-Wxx,18,36,0.25,0.001,0.01,0.010001,131072.0,0.12499999999999999,2094.557320228453,-29477.703877983444,15654.550725257654,207102.8442013102,0.17156870038826597,5.555309161428006,,,,,,,,,,,,1,422.62372854999956,True
broad,B0268,span-sin1-sin2,18,35,0.25,0.001,0.01,0.010001,131072.0,0.12499999999999999,67.33728287006171,4.451798678237853e-12,10816.82784481423,201582.472413286,0.11029785866325903,4.006024773864909,,,,,,,,,,,,2,422.5601074844906,True
broad,B0269,unprojected,18,37,0.25,0.001,0.1,0.100001,4.0,1.0,0.5003907422601445,6.10080394971442e-17,5.993703484421171,930.470441675646,0.017900169306552492,13.196574889180681,,,,,,,,,,,,0,2.9304684369441705,True
broad,B0269,qstar-Wxx,18,36,0.25,0.001,0.1,0.100001,4.0,1.0,-0.11220807895147605,-2.820936023420796e-16,-0.07527863140200064,930.3563710069335,0.009526770345568814,2.693593027958094,,,,,,,,,,,,1,1.5024506485556266,True
broad,B0269,span-sin1-sin2,18,35,0.25,0.001,0.1,0.100001,4.0,1.0,-0.10000099999999602,-5.349657403587597e-17,-0.10000015849933933,930.351421687201,0.009321293558434614,1.4296262174927425,,,,,,,,,,,,2,0.11888690704410923,True
broad,B0270,unprojected,18,37,0.25,0.001,0.1,0.100001,128.0,0.5,32.160095622112,3.850395071517529e-14,227.04654473166562,1054.785026622556,0.4933650827112908,1814.4885364130423,,,,,,,,,,,,0,4.8071259649144,True
broad,B0270,qstar-Wxx,18,36,0.25,0.001,0.1,0.100001,128.0,0.5,-0.08754521114081013,-2.979536976298664e-14,11.083257766189943,951.9817140437102,0.27159865243324033,6792.503875431577,,,,,,,,,,,,1,4.073175095951886,True
broad,B0270,span-sin1-sin2,18,35,0.25,0.001,0.1,0.100001,128.0,0.5,-0.10000100000004297,-1.2742659498595607e-14,5.253363507291415,950.9038970579443,0.26966249719622326,4329.456092484101,,,,,,,,,,,,2,3.7858423657285147,True
broad,B0271,unprojected,18,37,0.25,0.001,0.1,0.100001,4096.0,0.24999999999999997,1056.6010957865099,-1.5631940186722204e-13,7307.580122823956,15932.102498941671,0.9110443730369323,18.793315039075697,,,,,,,,,,,,0,121.19863475809707,True
broad,B0271,qstar-Wxx,18,36,0.25,0.001,0.1,0.100001,4096.0,0.24999999999999997,1.5129912368653833,-8.55354434479747e-14,437.3061907067528,6526.0560770062375,0.20003926876072878,14.801057152606816,,,,,,,,,,,,1,121.14103526327125,True
broad,B0271,span-sin1-sin2,18,35,0.25,0.001,0.1,0.100001,4096.0,0.24999999999999997,1.1236944944258966,1.7718471041854722e-14,303.03679708485737,6363.701830641334,0.16142509648643838,7.501274340656678,,,,,,,,,,,,2,121.12963468033787,True
broad,B0272,unprojected,18,37,0.25,0.001,0.1,0.100001,131072.0,0.12499999999999999,33839.52542901551,1.460733309017059e-11,233884.91803620546,508958.1653932458,0.9111132030261315,15.864307636688308,,,,,,,,,,,,0,3876.3601085885243,True
broad,B0272,qstar-Wxx,18,36,0.25,0.001,0.1,0.100001,131072.0,0.12499999999999999,1861.5927993122814,-29727.074447026713,14091.448723904165,206702.98239037776,0.1561096462859966,5.3166884817281295,,,,,,,,,,,,1,3876.1369164205767,True
broad,B0272,span-sin1-sin2,18,35,0.25,0.001,0.1,0.100001,131072.0,0.12499999999999999,55.72735334451851,1.1705960478166412e-12,9859.450624727502,201452.72817249858,0.10103409244064458,3.9582994171584205,,,,,,,,,,,,2,3876.1310269848327,True
broad,B0273,unprojected,18,37,0.25,0.01,1e-06,0.000101,4.0,1.0,1.6838898609125523,-3.3594571379347493,7499.142886391488,15029.510637522155,0.9980840905844298,3398.9596615683286,,,,,,,,,,,,0,2.8551187887398477,True
broad,B0273,qstar-Wxx,18,36,0.25,0.01,1e-06,0.000101,4.0,1.0,0.00348628618598944,6.0500891072027895e-18,0.03213846992307602,929.904400409487,0.009537160687481065,2.676775002666813,,,,,,,,,,,,1,1.4997515983019938,True
