N,epsilon,absoluteLambda,fastStep,physicalTime,fastTime,finiteTopDimension,finiteTopSpectralAbscissa,finiteTopRealGap,projectorIdempotenceResidual,projectorCommutatorResidual,logFullNorm,logTopConorm,normalizedFullRate,normalizedTopRate,topConormNoLargerThanFullNorm,r073bUpperLogBound,r073bUpperSlack
96,0.0005,2000.0,0.25,0.004,8.0,1,0.169674338309755,0.1307424547383817,3.416298395727793e-16,9.127430880943626e-15,1.7878641159912756,1.3512679653560575,0.22348301449890945,0.1689084956695072,True,625.0,623.2121358840087
96,0.0005,2000.0,0.25,0.005,10.0,1,0.169674338309755,0.1307424547383817,3.416298395727793e-16,9.127430880943626e-15,2.1523954688213984,1.6872999589046318,0.21523954688213984,0.1687299958904632,True,625.0,622.8476045311786
96,0.0005,2000.0,0.25,0.006,12.0,1,0.169674338309755,0.1307424547383817,3.416298395727793e-16,9.127430880943626e-15,2.5051366646418884,2.0226636134125067,0.20876138872015737,0.1685553011177089,True,625.0,622.4948633353581
96,0.0005,2000.0,0.25,0.007,14.0,1,0.169674338309755,0.1307424547383817,3.416298395727793e-16,9.127430880943626e-15,2.8503997066831097,2.3573720508615343,0.20359997904879354,0.16838371791868104,True,625.0,622.1496002933169
96,0.0005,2000.0,0.25,0.008,16.0,1,0.169674338309755,0.1307424547383817,3.416298395727793e-16,9.127430880943626e-15,3.1907044552044357,2.6914334076029753,0.19941902845027723,0.16821458797518596,True,625.0,621.8092955447955
96,0.0005,2000.0,0.25,0.009,18.0,1,0.169674338309755,0.1307424547383817,3.416298395727793e-16,9.127430880943626e-15,3.527602815437222,3.024852070404722,0.1959779341909568,0.1680473372447068,True,625.0,621.4723971845627
96,0.0005,2000.0,0.25,0.01,20.0,1,0.169674338309755,0.1307424547383817,3.416298395727793e-16,9.127430880943626e-15,3.862095784752275,3.3576300121839635,0.19310478923761376,0.16788150060919815,True,625.0,621.1379042152478
96,0.0003,3333.3333333333335,0.25,0.0,0.0,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,0.0,0.0,0.0,0.0,True,1041.6666666666667,1041.6666666666667
96,0.0003,3333.3333333333335,0.25,0.001,3.3333333333333335,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,0.8400942683565125,0.5658962242250343,0.2520282805069537,0.16976886726751025,True,1041.6666666666667,1040.8265723983102
96,0.0003,3333.3333333333335,0.25,0.002,6.666666666666667,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,1.5403985594601992,1.1305348226011382,0.23105978391902984,0.1695802233901707,True,1041.6666666666667,1040.1262681072064
96,0.0003,3333.3333333333335,0.25,0.003,10.000000000000002,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,2.1622478821714424,1.6939938225230584,0.21622478821714422,0.1693993822523058,True,1041.6666666666667,1039.5044187844953
96,0.0003,3333.3333333333335,0.25,0.004,13.333333333333334,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,2.750700289940367,2.256328370666041,0.20630252174552752,0.16922462779995304,True,1041.6666666666667,1038.9159663767264
96,0.0003,3333.3333333333335,0.25,0.005,16.666666666666668,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,3.3235055350325458,2.817568602607516,0.19941033210195275,0.16905411615645094,True,1041.6666666666667,1038.3431611316341
96,0.0003,3333.3333333333335,0.25,0.006,20.000000000000004,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,3.888169729875569,3.3777253643511993,0.19440848649377843,0.16888626821755995,True,1041.6666666666667,1037.7784969367913
96,0.0003,3333.3333333333335,0.25,0.007,23.333333333333336,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,4.448341885857952,3.9367997418739265,0.19064322367962652,0.16871998893745396,True,1041.6666666666667,1037.2183247808089
96,0.0003,3333.3333333333335,0.25,0.008,26.666666666666668,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,5.0059479765697406,4.4947904106184415,0.18772304912136525,0.16855464039819154,True,1041.6666666666667,1036.660718690097
96,0.0003,3333.3333333333335,0.25,0.009,30.0,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,5.562005873519428,5.051697202597031,0.18540019578398095,0.16838990675323434,True,1041.6666666666667,1036.1046607931473
96,0.0003,3333.3333333333335,0.25,0.01,33.333333333333336,1,0.1699674277629962,0.13039272373079952,6.013013036739432e-16,8.121561028152599e-15,6.11701296007724,5.607521898082108,0.18351038880231718,0.16822565694246325,True,1041.6666666666667,1035.5496537065894
96,0.0002,5000.0,0.25,0.0,0.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,0.0,0.0,0.0,0.0,True,1562.5,1562.5
96,0.0002,5000.0,0.25,0.001,5.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,1.206572496432224,0.8495905090974878,0.2413144992864448,0.16991810181949757,True,1562.5,1561.2934275035677
96,0.0002,5000.0,0.25,0.002,10.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,2.16723058417182,1.6973497803166424,0.216723058417182,0.16973497803166426,True,1562.5,1560.3327694158281
96,0.0002,5000.0,0.25,0.003,15.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,3.0473070546697403,2.5434114933144802,0.20315380364464936,0.16956076622096536,True,1562.5,1559.4526929453302
96,0.0002,5000.0,0.25,0.004,20.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,3.901489147518179,3.3878311206064162,0.19507445737590898,0.1693915560303208,True,1562.5,1558.598510852482
96,0.0002,5000.0,0.25,0.005,25.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,4.745671532837884,4.2306150061950305,0.18982686131351537,0.16922460024780123,True,1562.5,1557.7543284671622
96,0.0002,5000.0,0.25,0.006,30.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,5.5858144966844385,5.0717586156985845,0.18619381655614797,0.16905862052328613,True,1562.5,1556.9141855033156
96,0.0002,5000.0,0.25,0.007,35.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,6.424196854841702,5.911262199847782,0.18354848156690576,0.16889320570993663,True,1562.5,1556.0758031451583
96,0.0002,5000.0,0.25,0.008,40.0,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,7.261448872760949,6.74913081529365,0.18153622181902374,0.16872827038234126,True,1562.5,1555.2385511272391
96,0.0002,5000.0,0.25,0.009,44.99999999999999,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,8.097512015019605,7.585370988274949,0.17994471144488014,0.16856379973944333,True,1562.5,1554.4024879849803
96,0.0002,5000.0,0.25,0.01,49.99999999999999,1,0.1701141555175536,0.13021795024067362,5.950802861551769e-16,6.053758653007535e-15,8.932156749578635,8.419988862980526,0.1786431349915727,0.16839977725961053,True,1562.5,1553.5678432504214
96,0.0001,10000.0,0.25,0.0,0.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,0.0,4.440892098500626e-16,0.0,0.0,True,3125.0,3125.0
96,0.0001,10000.0,0.25,0.001,10.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,2.17225271277304,1.7007117611438471,0.217225271277304,0.17007117611438471,True,3125.0,3122.827747287227
96,0.0001,10000.0,0.25,0.002,20.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,3.9150181193629856,3.397975795469398,0.19575090596814929,0.1698987897734699,True,3125.0,3121.084981880637
96,0.0001,10000.0,0.25,0.003,30.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,5.610048185591659,5.091939044660664,0.18700160618638864,0.16973130148868878,True,3125.0,3119.3899518144085
96,0.0001,10000.0,0.25,0.004,40.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,7.29901387530999,6.782590085946333,0.18247534688274977,0.16956475214865832,True,3125.0,3117.70098612469
96,0.0001,10000.0,0.25,0.005,50.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,8.986198114734973,8.469939224578336,0.17972396229469947,0.16939878449156676,True,3125.0,3116.013801885265
96,0.0001,10000.0,0.25,0.006,60.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,10.670349452353753,10.153999486730273,0.17783915753922921,0.16923332477883787,True,3125.0,3114.3296505476465
96,0.0001,10000.0,0.25,0.007,70.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,12.351130990329612,11.83478126732707,0.17644472843328018,0.16906830381895815,True,3125.0,3112.6488690096703
96,0.0001,10000.0,0.25,0.008,80.0,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,14.028637594061488,13.512294949311025,0.1753579699257686,0.16890368686638782,True,3125.0,3110.9713624059386
96,0.0001,10000.0,0.25,0.009,89.99999999999999,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,15.70289434154734,15.186551061357768,0.1744766037949705,0.16873945623730854,True,3125.0,3109.2971056584524
96,0.0001,10000.0,0.25,0.01,99.99999999999999,1,0.17026100524771026,0.13004323778482071,3.805975782400806e-16,4.526121680710071e-15,17.373903829670212,16.857560069250265,0.17373903829670212,0.16857560069250266,True,3125.0,3107.6260961703297
