schemaVersion,evidenceClass,diagnosticOnly,smokeMode,gridKind,archivePrefix,N,dimensionPerKz,viscousEpsilon,absoluteLambda,profileTime,fastTime,fastStep,topEigenvalueFastReal,topEigenvalueFastImag,topClusterDimension,topRealGap,topEigenResidualRelative,generatorRelativeDefect,unitRealLaunchL2,v1L2,v1PositiveKzL2,v2MeanL2,v2DoublePairL2,v2L2,v3MeanPathTargetL2,v3DoublePathTargetL2,v3TargetPairL2,v3TriplePairL2,v3L2,quadraticNaturalResponse,targetCubicNaturalResponse,tripleCubicNaturalResponse,quadraticCompensated,targetCubicCompensated,tripleCubicCompensated,meanPathSignedNaturalParallel,doublePathSignedNaturalParallel,totalSignedNaturalParallel,meanPathSignedCompensated,doublePathSignedCompensated,totalSignedCompensated,meanPathCosineWithLinear,doublePathCosineWithLinear,totalCubicCosineWithLinear,v1OuterThreeMassFraction,v2OuterThreeMassFraction,v3OuterThreeMassFraction,maximumDivergenceRelative,maximumRealityRelative,forbiddenParityRelative,caseChecksPass
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.0030000000000000001,0.29999999999999999,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.0478094059478793,0.74091313633679334,0.00086749926223017983,0.00073750158940696605,0.0011386235393437585,5.361999705142869e-07,3.745947798383643e-07,8.5577207654950368e-07,3.9182299880030054e-07,9.4120726165425964e-07,0.00103708791270304,7.4389430424614139e-07,3.4059874710497801e-07,0.103708791270304,0.0074389430424614137,0.00340598747104978,-3.2028734175007045e-07,-2.3124581555144134e-07,-5.5153315730151168e-07,-0.0032028734175007043,-0.0023124581555144133,-0.0055153315730151163,-0.68716315866402933,-0.71016463262915808,-0.74141333540714838,1.984323282004497e-44,1.5120899832335017e-39,8.4007747881148754e-35,1.0408340855860843e-17,6.5052130349130266e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.0040000000000000001,0.40000000000000002,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.0641583566508057,0.7524735902441172,0.0011731499989334,0.00099209177448657997,0.001536400666818837,9.7036848931589543e-07,6.7417145297623928e-07,1.5443264101315714e-06,7.0501813171951854e-07,1.6976438457707045e-06,0.0013567254362286158,1.2815050415739141e-06,5.8503453950684614e-07,0.13567254362286157,0.012815050415739141,0.0058503453950684613,-5.5520908099283919e-07,-3.9623633023660535e-07,-9.514454112294447e-07,-0.0055520908099283917,-0.0039623633023660532,-0.0095144541122944466,-0.6895069609945278,-0.7082763056447573,-0.74244375196597123,2.0244339374218984e-46,5.3508477047812136e-41,1.9237278580544302e-36,1.3877787807814457e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.0050000000000000001,0.5,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.0807173721255161,0.76418258237605807,0.0014874363920327944,0.001251334986577072,0.0019437865800996203,1.5436619909012339e-06,1.0665342586814063e-06,2.449727643171221e-06,1.1149786171869954e-06,2.6915316907852761e-06,0.0016642720289126009,1.9408027770464673e-06,8.8334456388085249e-07,0.16642720289126009,0.019408027770464673,0.008833445638808524,-8.4607389616272626e-07,-5.9675660342123083e-07,-1.442830499583957e-06,-0.0084607389616272628,-0.005967566034212308,-0.014428304995839568,-0.69181899668272306,-0.70625058592822132,-0.74341943274610855,1.0149063867536111e-48,1.7737061721381548e-42,4.476160481314401e-38,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.0060000000000000001,0.59999999999999998,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.0974887797491315,0.77604175843676004,0.0018106035370559208,0.0015153949443382979,0.0023610817448206835,2.2634569457171985e-06,1.555162711094263e-06,3.581737805080625e-06,1.6251388142645437e-06,3.9331821557071248e-06,0.0019602472153429818,2.7095272568092047e-06,1.2293914722351522e-06,0.19602472153429817,0.027095272568092046,0.012293914722351522,-1.1884847149811538e-06,-8.2832896957763383e-07,-2.0168136845587876e-06,-0.011884847149811537,-0.0082832896957763386,-0.020168136845587874,-0.6940993366903484,-0.70408855145985083,-0.74434153762078381,3.7914815990820795e-51,5.5924751731829343e-44,1.0500272654416457e-39,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.0070000000000000001,0.69999999999999996,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.1144749291366558,0.78805277985492628,0.002142902725923955,0.0017844348621049923,0.0027885910187526565,3.1375045677356335e-06,2.1436943529557223e-06,4.9505714525463692e-06,2.2390431702660693e-06,5.4333665461739458e-06,0.0022451440865463206,3.5763863085839734e-06,1.6175270704050142e-06,0.22451440865463204,0.035763863085839731,0.016175270704050143,-1.5783373149396287e-06,-1.0868259810762961e-06,-2.6651632960159244e-06,-0.015783373149396287,-0.01086825981076296,-0.026651632960159242,-0.69634805515149378,-0.7017914252015458,-0.74521124566970032,1.5676832632850201e-51,1.6958419309932816e-45,2.4745133499030472e-41,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.0080000000000000002,0.80000000000000004,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.1316781922521493,0.80021732386242816,0.0024845915929616654,0.0020586176665481513,0.003226623944750913,4.1739459349467456e-06,2.8359325697985807e-06,6.5669136054790436e-06,2.9603528777026402e-06,7.2033355789070429e-06,0.002519430939754483,4.5309833027164883e-06,2.0425591480034239e-06,0.25194309397544828,0.045309833027164882,0.020425591480034238,-2.0118006496722821e-06,-1.3684477113217623e-06,-3.3802483609940448e-06,-0.02011800649672282,-0.013684477113217621,-0.033802483609940447,-0.69856523029273743,-0.69936057817468944,-0.74602975450548759,1.2852273699573674e-52,4.9838618849381084e-47,5.846790021547844e-43,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.0089999999999999993,0.89999999999999991,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.1491009635221441,0.81253708357450372,0.0028359342640256525,0.0023381062164626247,0.0036754950454783485,5.3813277340124434e-06,3.6358546646944782e-06,8.4419383738337191e-06,3.7928526046764051e-06,9.2548395117585313e-06,0.0027835528024898423,5.5637500483441436e-06,2.4997201979155569e-06,0.2783552802489842,0.055637500483441432,0.024997201979155569,-2.4852985595134567e-06,-1.6697004039118006e-06,-4.1549989634252586e-06,-0.024852985595134564,-0.016697004039118005,-0.041549989634252583,-0.70075094521143444,-0.69679753191170601,-0.74679827945575128,6.8415811952807374e-54,1.4270300771686795e-48,1.3831953430497049e-44,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_014,48,97,0.01,100,0.01,1,0.050000000000000003,0.15631640701490782,8.6822159301326001e-18,1,0.1483399001377195,9.3231199025698019e-17,3.4596797575133511e-17,1,1.1667456599511878,0.82501376807145854,0.0031972015088135362,0.0026230635252360553,0.0041355241197922367,6.7686186498219219e-06,4.5476201948711273e-06,1.0587328298446058e-05,4.7404572923951682e-06,1.1600148957668573e-05,0.003037932849416241,6.6658847084131378e-06,2.9846379450517703e-06,0.30379328494162411,0.066658847084131376,0.029846379450517702,-2.9954927644155848e-06,-1.9873763918046777e-06,-4.982869156220263e-06,-0.029954927644155846,-0.019873763918046777,-0.049828691562202626,-0.70290528853519629,-0.69410396026954135,-0.74751805261967574,2.9911973751212557e-55,3.994522373125288e-50,3.2721901894829184e-46,5.5511151231257827e-17,1.3877787807814457e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0,0,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,0.99999999999999989,0.70710678118654746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0839418236336468e-32,0,0,8.6736173798840355e-19,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.001,0.20000000000000001,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.0331370029095923,0.73053818065211862,0.00027957575637747563,0.00024727594802922943,0.00037323986661099291,5.7188621711002505e-08,4.1771407425699276e-08,9.2935094624959664e-08,4.5059547572457012e-08,1.0328259601881008e-07,0.0003496811264104102,8.4276403895241059e-08,4.086138445199721e-08,0.069936225282082043,0.0033710561558096424,0.0016344553780798883,-3.4858797415855106e-08,-2.7308401220039527e-08,-6.2167198635894653e-08,-0.0013943518966342042,-0.001092336048801581,-0.0024866879454357861,-0.67216596801391915,-0.72092637791399417,-0.73765841638391416,1.1230884687363396e-34,1.5198187985466222e-31,1.3032931028794571e-28,6.9388939039072284e-18,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.002,0.40000000000000002,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.0672831218187042,0.75468313288395394,0.00057697756639376555,0.00050456409217463976,0.0007664776808451049,2.3794792878243169e-07,1.7189261896025569e-07,3.8450060957696096e-07,1.8508016724868274e-07,4.2672636088464808e-07,0.00067288404412050554,3.1627007984221035e-07,1.5223726000682505e-07,0.13457680882410111,0.012650803193688413,0.0060894904002730017,-1.3244296609180381e-07,-1.0142047354406166e-07,-2.3386343963586547e-07,-0.0052977186436721519,-0.004056818941762466,-0.0093545375854346188,-0.6766839783212738,-0.71731073417727031,-0.73944218736259149,1.1814235971690391e-36,1.7230113495209992e-33,1.5172087541375691e-30,2.7755575615628914e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.0030000000000000001,0.59999999999999998,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.1024671132332551,0.77956197180239195,0.00089335126662673427,0.00077268057856944537,0.0011811484928162096,5.5726250013838789e-07,3.9811097581637941e-07,8.9534211877472093e-07,4.2774251078084187e-07,9.9227071164128649e-07,0.00097179176294362565,6.6817786627107699e-07,3.1921661248116587e-07,0.19435835258872514,0.026727114650843077,0.012768664499246634,-2.8327015457647458e-07,-2.1188082509548969e-07,-4.9515097967196425e-07,-0.011330806183058983,-0.0084752330038195874,-0.019806039186878569,-0.68114242354857324,-0.71315582546069167,-0.7410466653666189,1.262151150011597e-38,1.9743252908253829e-35,1.7977493947721871e-32,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.0040000000000000001,0.80000000000000004,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.1387184898731331,0.80519556605179743,0.0012299129212753278,0.0010524486608597412,0.0016187445683817671,1.0318348005257401e-06,7.2895279180767036e-07,1.6482647524048163e-06,7.813426432297716e-07,1.8240814181799547e-06,0.0012483764838526429,1.1162921067355414e-06,5.2916658201950247e-07,0.24967529677052858,0.044651684269421649,0.021166663280780099,-4.7906192343785064e-07,-3.4975879597868871e-07,-8.2882071941653914e-07,-0.019162476937514026,-0.013990351839147548,-0.033152828776661564,-0.68553652751452099,-0.70846493379109787,-0.7424765564636332,1.3694206131552481e-40,2.2866295002808143e-37,2.1486403235871336e-34,5.5511151231257827e-17,5.5511151231257827e-17,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.0050000000000000001,1,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.1760675397908613,0.83160533251949775,0.0015879529836980671,0.0013447024499960961,0.0020808217985836984,1.6802543910853365e-06,1.1738085110117794e-06,2.6684386632240338e-06,1.2548685552027685e-06,2.9487726243685782e-06,0.0015044243779433705,1.64044031765075e-06,7.7143874419044083e-07,0.30088487558867411,0.065617612706030004,0.030857549767617631,-7.1259107222528575e-07,-5.0746559698077621e-07,-1.2200566692060622e-06,-0.02850364288901143,-0.020298623879231047,-0.048802266768242487,-0.68986184871513923,-0.70324417077034473,-0.74373731008592059,1.5086436749555531e-42,2.6772544240678111e-39,2.5794966379164245e-36,1.1102230246251565e-16,1.1102230246251565e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.0060000000000000001,1.2,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.2145453458924984,0.85881325013914656,0.0019688406960217475,0.0016502909637414343,0.0025690064132496892,2.5231833579888694e-06,1.7430256708113507e-06,3.9836234960411903e-06,1.8580806895918875e-06,4.3956478484116189e-06,0.0017415571082030456,2.2234997392527491e-06,1.0371065269907757e-06,0.34831142164060913,0.088939989570109956,0.041484261079631025,-9.7754913689771866e-07,-6.7859145212361574e-07,-1.6561405890213345e-06,-0.039101965475908745,-0.027143658084944629,-0.066245623560853381,-0.69411429313775086,-0.69750255662814642,-0.74483507228919799,1.6869171242476844e-44,3.1713327917957137e-41,3.0995340694681105e-38,1.1102230246251565e-16,1.1102230246251565e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.0070000000000000001,1.3999999999999999,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.2541838058671884,0.88684187398304137,0.0023740287399787391,0.0019700824470188475,0.0030850019945369254,3.5835594264465594e-06,2.4480101165404171e-06,5.6244135466058773e-06,2.6015965083420483e-06,6.1969615244457688e-06,0.0019612505189015865,2.850976772939996e-06,1.3187314830931858e-06,0.39225010378031727,0.11403907091759984,0.052749259323727433,-1.2684312785077587e-06,-8.5776057661120373e-07,-2.1261918551189627e-06,-0.050737251140310344,-0.034310423064448148,-0.085047674204758505,-0.69829012193061257,-0.69125206243038928,-0.74577663181955089,1.9135812113638176e-46,3.8118433785727504e-43,3.7279129230664714e-40,1.1102230246251565e-16,1.1102230246251565e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.0080000000000000002,1.6000000000000001,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.2950156525320899,0.91571434964816267,0.0028050581528199104,0.0023049689380356562,0.0036305967892359885,4.8868183623495543e-06,3.3013359457614855e-06,7.6245054672142833e-06,3.4969792321265126e-06,8.3882028688810721e-06,0.002164850867175883,3.5106426704221573e-06,1.610156168511331e-06,0.43297017343517658,0.14042570681688629,0.064406246740453241,-1.5804361786015728e-06,-1.0405020736473221e-06,-2.6209382522488947e-06,-0.06321744714406291,-0.041620082945892881,-0.10483753008995579,-0.70238595484752842,-0.68450761261680748,-0.74656936017180153,2.2009497804709089e-48,4.6965889697667125e-45,4.5737536019239047e-42,1.1102230246251565e-16,1.1102230246251565e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.0089999999999999993,1.7999999999999998,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.3370744745997274,0.94545442794090762,0.003263563522873973,0.0026558710594388282,0.004207671321788134,6.4611374101332093e-06,4.3168647004033609e-06,1.0020990563383579e-05,4.5568310056171743e-06,1.1008404093472256e-05,0.0023535889261224754,4.1922180079706998e-06,1.9063214240346876e-06,0.47071778522449509,0.16768872031882798,0.076252856961387505,-1.9093788944358084e-06,-1.2231350525111015e-06,-3.1325139469469096e-06,-0.076375155777432327,-0.048925402100444056,-0.12530055787787639,-0.70639876997359607,-0.67728704584524835,-0.74722114665578809,2.565322147253142e-50,6.1275251336013662e-47,6.2297671341452717e-44,1.1102230246251565e-16,1.1102230246251565e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_015,48,97,0.0050000000000000001,200,0.01,2,0.050000000000000003,0.1632092255858523,2.225407168991623e-16,1,0.13895278247729526,1.5525747542691919e-16,4.7618063227323759e-17,0.99999999999999989,1.3803947378750909,0.9760864798657034,0.0037512784800846867,0.0030237430183279812,0.0048182063131453476,8.3377016741242586e-06,5.5098743748992923e-06,1.2854673930109858e-05,5.7948908706238562e-06,1.4100475242057827e-05,0.0025285922480695736,4.8870994821185539e-06,2.2031059151507669e-06,0.50571844961391477,0.19548397928474215,0.088124236606030665,-2.2516149160211962e-06,-1.4026664610346527e-06,-3.6542813770558495e-06,-0.090064596640847844,-0.056106658441386105,-0.14617125508223397,-0.71032590018551134,-0.66961103319620185,-0.7477403294994357,3.0290053945678709e-52,9.2260893429617463e-49,1.1441961334108652e-45,1.1102230246251565e-16,1.1102230246251565e-16,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0,0,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,0.99999999999999989,0.70710678118654746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9411068729733163e-32,0,0,5.4210108624275222e-20,0,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.001,0.5,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.0872406711233344,0.76879525133312265,0.00029014037358959642,0.00025801334874369091,0.00038826836661855939,6.0393469792914091e-08,4.467311857339406e-08,9.8593218743930308e-08,4.9007613623579955e-08,1.1010163021212079e-07,0.00032845859345438991,7.6713178101982625e-08,3.813172792363356e-08,0.16422929672719494,0.019178294525495656,0.0095329319809083907,-3.1283124364422144e-08,-2.4841676670902691e-08,-5.6124801035324841e-08,-0.0078207810911055369,-0.0062104191677256728,-0.014031200258831211,-0.66572859135052032,-0.7146801233790715,-0.73161877038534939,9.181145834728661e-34,1.0171699530925898e-30,7.8361231641262077e-28,5.5511151231257827e-17,1.0842021724855044e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.002,1,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.1818525850281598,0.83569597723626243,0.00063198835803737437,0.00054656150653503287,0.00083554698558526395,2.6934058670259245e-07,1.9376470674368234e-07,4.3341690831988594e-07,2.1061553319939371e-07,4.8188081435395756e-07,0.00059819703739193782,2.6255235705619138e-07,1.2758525016595479e-07,0.29909851869596893,0.06563808926404785,0.031896312541488697,-1.1029930199220097e-07,-8.2441582074845986e-08,-1.9274088406704691e-07,-0.027574825498050244,-0.020610395518711497,-0.048185221016761731,-0.67602209510943467,-0.70236291140613827,-0.73410456576398819,9.3636015969362869e-36,1.2148697296785501e-32,1.0532505609322096e-29,5.5511151231257827e-17,1.5178830414797062e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.0030000000000000001,1.5,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.2844424194464539,0.90823794483424347,0.001034770797476887,0.00087167883190937317,0.0013529872834989404,6.7842032432986541e-07,4.7473015981513645e-07,1.0758963607274915e-06,5.1082898280183764e-07,1.1910076526609812e-06,0.00082009551130766294,5.077226271950837e-07,2.4106358443314141e-07,0.41004775565383145,0.12693065679877094,0.060265896108285352,-2.196568581353658e-07,-1.5386670330792564e-07,-3.7352356144329149e-07,-0.054914214533841453,-0.038466675826981413,-0.09338089036082288,-0.68610381956181443,-0.68681812122422503,-0.73568429184813833,9.5198567963466802e-38,1.4484411548894012e-34,1.420387228311948e-31,5.5511151231257827e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.0040000000000000001,2,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.395665342067107,0.98688442764269391,0.0015093326246550269,0.0012398761107839064,0.001953299194168845,1.3554803287035625e-06,9.2304196161286281e-07,2.1183728607453887e-06,9.8251692132986151e-07,2.3351323469649659e-06,0.0010027811991820152,7.7921718487157844e-07,3.6140666438577594e-07,0.50139059959100762,0.19480429621789461,0.090351666096443989,-3.4696786212600665e-07,-2.268864598685392e-07,-5.7385432199454609e-07,-0.086741965531501666,-0.056721614967134806,-0.14346358049863653,-0.69588890582499641,-0.66823776560167525,-0.73644977695034042,9.7241883800584135e-40,1.7491585860289235e-36,1.9333453582087273e-33,5.5511151231257827e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.0050000000000000001,2.5,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.5162288363375573,1.0721356920048748,0.002068416685011953,0.001658360396985379,0.0026511331141844496,2.3893003922528892e-06,1.5845566165459157e-06,3.6798760778361203e-06,1.6673619904968544e-06,4.0399980143044847e-06,0.0011531930871883341,1.0556961501397504e-06,4.783388345218266e-07,0.57659654359416701,0.26392403753493759,0.11958470863045666,-4.8345380101021567e-07,-2.940855239121302e-07,-7.7753932492234592e-07,-0.12086345025255392,-0.073521380978032555,-0.1943848312305865,-0.70530746536053546,-0.64693424681498757,-0.73651810212570856,1.0124732454181748e-41,2.194175350708927e-38,2.6997630448774644e-35,5.5511151231257827e-17,1.3010426069826053e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.0060000000000000001,3,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.6468968139881677,1.1645319050855536,0.0027269913098244961,0.0021352908210672465,0.0034635167813065891,3.8955513851176865e-06,2.5184825515102023e-06,5.9134624260143226e-06,2.6181746200089832e-06,6.4671381773348857e-06,0.0012769812408995325,1.3238618692609992e-06,5.8613740932027094e-07,0.63849062044976623,0.33096546731524984,0.14653435233006773,-6.2294982027222621e-07,-3.5144436583565108e-07,-9.743941861078775e-07,-0.15573745506805656,-0.087861091458912771,-0.24359854652696938,-0.71430435118295832,-0.62332824576943557,-0.73602405865182863,1.099417712342488e-43,3.0816832504009823e-40,8.6437785156308597e-37,2.688821387764051e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.0070000000000000001,3.5,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.7884940351120282,1.2646562603394065,0.0035026336736869636,0.0026800703659030645,0.0044103537067039893,6.0244023627527287e-06,3.8010823200640312e-06,9.0155486075671836e-06,3.9016865245151562e-06,9.8236080149296355e-06,0.0013787909647943707,1.575903685086421e-06,6.8200865412389661e-07,0.68939548239718529,0.3939759212716053,0.17050216353097417,-7.6118932393931584e-07,-3.972765951693734e-07,-1.1584659191086893e-06,-0.19029733098482898,-0.099319148792343354,-0.28961647977717236,-0.72283838421493951,-0.59792703882367415,-0.73511213284913413,1.2813206537316652e-45,1.4529376470861175e-41,4.6118808977958079e-37,3.0357660829594124e-17,3.4694469519536142e-18,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.0080000000000000002,4,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,1.9419108581403626,1.3731383362508383,0.0044159783034867601,0.0033036765634494275,0.0055149925850132226,8.9702239154218696e-06,5.5302827500296467e-06,1.3237791073718662e-05,5.6019892175832254e-06,1.4374331139407642e-05,0.0014624679344800711,1.8077053871047746e-06,7.6498760486052355e-07,0.73123396724003553,0.4519263467761937,0.19124690121513088,-8.9528684043870932e-07,-4.3143988179023218e-07,-1.3267267222289415e-06,-0.22382171010967733,-0.10785997044755805,-0.3316816805572354,-0.73088119365006943,-0.57129552505529602,-0.73392862116422075,1.6410467411637129e-47,8.68749692003974e-42,4.0543532015733814e-37,4.2067044292437572e-17,8.6736173798840355e-19,0,true
r073h-harmonic-duhamel-primary-v1,finite-binary64-galerkin-diagnostic-only,true,false,formal,case_016,48,97,0.002,500,0.0089999999999999993,4.5,0.050000000000000003,0.16749174665800315,-1.04180291259283e-16,1,0.13337106487396086,1.9299626854565269e-16,4.1681505822670942e-17,0.99999999999999989,2.1081083436637118,1.4906577052805512,0.0054912416553492141,0.00401903676641406,0.0068048799730215928,1.2983956485093004e-05,7.8314217591439955e-06,1.8902216433799939e-05,7.8248377221324415e-06,2.0457807103595516e-05,0.001531209500524778,2.0175948011379377e-06,8.3521167812322431e-07,0.76560475026238906,0.50439870028448441,0.2088029195308061,-1.0233619395014119e-06,-4.5475707233200504e-07,-1.4781190118334166e-06,-0.25584048487535299,-0.11368926808300127,-0.36952975295835416,-0.73841581729734729,-0.54402346211021801,-0.73261440354611695,2.3209058453153366e-49,7.6738658481492423e-42,3.7446700605405388e-37,1.1102230246251565e-16,1.1102230246251565e-16,0,true
