input_degree,endpoint,input_charge,exact,decimal,is_global_maximum,classification
21,x=-1,-21,71197976117812859652883364926669679937336208944904585921852596376516386077592908207579961508389044219330087751738510004610184789536782217293189660957349103986035517599107501035403007898353971249525278133653650334293645941695980268851967023100969584158831967073507534282077763569644614711138882466277307481406938812083050934888930024605777424246854008043159068290035747081833024/138165869441116888846831463224678449187197714977093357393844897337816267081807109577038369987531045661789656819516804294575478531757145952623948099669413879044840924222249324559978017658812368933520724949976499845366259868540624630631520097788500426574049324848641504652844295028896446868618777083966885136885105862755354778511139078145224245997013667874853126704692840576171875,0.51530798746325545689,False,exact finite column; all-order monotonicity theorem covers every larger degree
21,x=2,42,246724082579281969286108143490330492455452833069965358489066793059164864757247818145161622043786108251369135958147481232498145153138476155495388633746756982462247772433606025572657070190981743786887459975900964454585324500286921311455760288542762283687378316517090979836760526356060574412121504565627023171616374627153615297225030738622278051191502916929628031757241813396553664/475904661408291506027975039996114658311458796032210453245465757496922697726224488543132163290384712835053262378335659236871092720496836059038043454416870027821118738987747673484368727491464826326571385938807943911817117324973262616619680336827057024866169896700876293804241460655087761436353565511441493249270920193935110903760590158055772402878602633791160769760608673095703125,0.51843174187279228438,False,exact finite column; all-order monotonicity theorem covers every larger degree
22,x=-1,-22,8309359270549220695810688336710249138744929501092649653054080407577429200926438355293846191704643686011021420180305903673155505938910376326611421356410412202708204526251756648858404518821548856285883717879367808875797289863068978664357151733087393055572272369457744718103957277925302132657254251245342212422732041617676921011286361131602598527444568341984575084487486623153392/16156763294869728439941337492305069072086500302270001942114971935189644527848293560623982686497094452551388067298118179134111046981573257802636097107934074894095123575718492444343274445928721834952507556241883137846564319267999840093642929082195885550078372963626388461925508412155920640360238694674148174176928719189057546648678859147439668131340795298456214368343353271484375,0.51429603311621818751,False,exact finite column; all-order monotonicity theorem covers every larger degree
22,x=2,44,15790644696122191858108562041800222705102655960264893631120665221348085888435801151418584238551790204357919872583913677100473594804054890895821381321184986094000463288863554499967287742702506263482918442891399522790619393395409343894157282746860034456671497688352778153805135211551832224024324789899081851033651380376279020788455159772043126061309266360984470707270625630554224/30518330668087264831000304152131797136163389459843337001772724766469328552602332281178633963383400632597066349340889893919987533187416153627201516759431030355513011198579374617092851731198696799354736495123557038154621491950666364621325532710814450483481371153516511539192627000738961209569339756606724329000865358468219810336393400611830484248088168897083960473537445068359375,0.51741508629219756799,False,exact finite column; all-order monotonicity theorem covers every larger degree
23,x=-1,-23,522581490183127641448781336388458436057896621419966775807437344251568448418499160201567722685556862209275948906539280514568982025376814010243243278636995131468535108779751253436445262019191996856380703033584050367289816501810563918683007326986696979875764244304946610123012451468816263740912034255579507946533881099764020398693680964981840904976609879908282555975943413938048/1017943011165762267090265213707470015660126136332249958855728556631743463821268114022308915717824350727567288303718367946317438974858223567682980611334847971308805474903563182126707284690080795792734834042708573542109676971539558270560890888326708289507880921405717520273920194269252466767845865001270726474194985795866063000102068954351441920636034410563297569751739501953125,0.51337008501552572337,False,exact finite column; all-order monotonicity theorem covers every larger degree
23,x=2,46,219238617743636926334464539719920031588224779648186446063021356117310518166858062665170396771578204210128768449189885710411616261982935043945245288395028356541133019832832751565097216889286785435953399134382270661730875136152337159145910919394035873884852401789772521491946958197903699880107122787070249495571074164680867304959786898345274794643288935626328047628591732469000064/424482235656122865376640594116014996530272598850548232842838808115437024413468803547302817854332754253395559222650559433614372052515879227723802914926631604035771883034785846946836937715763691845570425795809475167059735297131995798823891500432237356724786344226184205954224721010278278642191725705529892939739309076876148271042562753964551280905226349204895086586475372314453125,0.51648478859135160679,False,exact finite column; all-order monotonicity theorem covers every larger degree
24,x=-1,-24,67224641111414608804726590345746347571136753655695657135392099246119681694828346681885634832592028444875102946987736309833803505142027545940562752511938081625397570355850209978393842245001810760173625955714810970025877694013839443465464198553475117360887942418495743095256533115758372608110256853734022682483711624094641598598331570537476822658359215731917339868236129245492297628/131165010817741965401381943581848633927854233044819403948437191707670040543761860296116570716988821064299227799799022864986840964227406681366655100712329165647053511857748826706572613754170980780281261570905127826621458206813786701836582473633561343227958980365890919639855438792175988100437243243008736918379446504754729815752151890975046345799714941904312581755220890045166015625,0.51251961702519455155,False,exact finite column; all-order monotonicity theorem covers every larger degree
24,x=2,48,22544217284722534289129885099676676185873921820207465993460982596560708119861951002534566287038361240338210437382185164627101162012158617221158426616375919419053109178813936848911863668497585132406058360577441218769155413732792920227953328426153868306911678145277065632649830923133194006980869617250858849132601701688988869097601127060299210206470778724899291234301912307418142004/43721670272580655133793981193949544642618077681606467982812397235890013514587286765372190238996273688099742599933007621662280321409135560455551700237443055215684503952582942235524204584723660260093753856968375942207152735604595567278860824544520447742652993455296973213285146264058662700145747747669578972793148834918243271917383963658348781933238313968104193918406963348388671875,0.51563028457448434327,False,exact finite column; all-order monotonicity theorem covers every larger degree
25,x=-1,-25,7522597829022528751648732764133284133052200807872287458173120549027660180704102387572366493711302904512494062348672087014462814596441260445930463584341132123633241740840688512046000313152948526694521192107868615092871640596332010574500254085451119146211452992265280704662708510378275420488367075181418808918194305153414926888801476654641803486036648608819842904781406324134848/14700160702018583130462220497125154024415750933942430719683464737270662761919946410185916800903958565764817116232486721365825531574259984117992295437391949251361659159021809105439406688255724385910223720175582238424750693465918592386530213864703629138872078492664183415820687997743763483819855702048481227112658343564907863311159744667232229797804166082642041146755218505859375,0.51173575456148223672,False,exact finite column; all-order monotonicity theorem covers every larger degree
25,x=2,50,48893426436060446666629404580348955155736847489646645501410951334068021192092199658093230859657202079427206394543022877000111272015159486698293040780124682691030523370353421097507960620997663982169909018126311672015458850894677174582598822742127823129585452169937562214042584293286515710628073553349329642091687697303285634588079240188824237682062291036025979600977852946647488/94967704852723227525367043529046629967257311589120147665256669016970789588911399824534414888379541845496516925501938025331603037313076405333696257825690846750860242503521846125616484478096505159769223081134317000617040194295696303195520587983085350151125967404989248416492381191773202189121924932281458086267491203665357148692730413961325675042957072946592234075069427490234375,0.514842666903288948,False,exact finite column; all-order monotonicity theorem covers every larger degree
26,x=-1,-26,943629911060174933027340489195644756767052612165076638524400925559720513430910444610658765670302035661257048388454245755855295959064570015800479926348248113758613791299225436600741942773723573638664910904182548817856587526535803419477934759439720087287929412756201285049394817534105771010026047139392404722840017297092437095396793304350679264944144532078012661758552300467911984/1846594261025173868548803624175906693807781058677336204602213008663320908673277218810391400607379980329098940218093239381447836836643152325932982791055099797933393604235147007998098309296320933662179337688722830567553559333527428117690678099671104030716338255097013163654018523173367820344037429238806129455201217849048611224580869160359110348057498640628182329237461090087890625,0.5110109627094258089,False,exact finite column; all-order monotonicity theorem covers every larger degree
26,x=2,52,587009256521482751510593776420240852141433931624424353454524553865087598686312847794384336297737324541945962395239422386049739015744711633906102609252504761698267590340468550144777652124458977414616278814620496422438395150774227102722681991362608792957041633335995680208659679391934346757718087084371604409023828165967602466814984676620553030277002460860101227916597687401733136/1141787291168237277499641935559148413728475311090566660860910333600984683988820265065967201902273117608068810363859178548834158654718285025958561878438649493378663220939289371357602771396961798676614704983103429587571284778745967004068281878422591041893308386739374551572332063946891553037152914262162568594437394242541507703748476351061739986203491525884601287543773651123046875,0.51411437231962464622,False,exact finite column; all-order monotonicity theorem covers every larger degree
27,x=-1,-27,13060323700809415636880688777303354420052454413520297170290919066985908181455266498050498142325558506237540527600905416581339227872623092162663291181698404420962072939811598838072893431858528431118762875339257945887458887791781399876012950401976298479681704960956553556578766862202359674810561251682679230821265819906461581818961592393972451409967654492824576230673891897409152/25591476950778500334163748043711701012638920757668809464139223762462173326091151237816465905620271887763936760341139701167718553778498080614750685045274296703002971283856708309981661699256236977779316467782979037968721023406201136040092588811707834146588816790391133734027154228105739405481363009094521326425163412096025593278177792991821826174003717824234627187252044677734375,0.51033880248213325803,False,exact finite column; all-order monotonicity theorem covers every larger degree
27,x=2,54,2552657581679772428368827851532379167817349236338428844697515788233719522216295772775659248738145024258031570273802714556761154798925722622856426802637727858652161670843301056148126238209522306648220464687261761938599513778108029772064194964262124017579148530158202308423752650410187115449448441851830920450658337936476310859530795500219632606491982345518159349336318907477632/4971686790391480429898755394955310822737198511711588994996786136343425217658271700393543041493797333705121463489697040582594433755536356155464385798816281711070801305087431667520114920091128505038670628183295303980525382463528564428209255530294822942314898341584417526060715339763669863712133585273387025992968914200221188252933130955445173437823314088745974004268646240234375,0.51343893718589850295,False,exact finite column; all-order monotonicity theorem covers every larger degree
28,x=-1,-28,7477464717185549873288185311570163681079115918218068076819105155813263212410997262290950798691483077748540187810557237324335079167384412788456267932714355380863830177505750207493458646171151922080812621269234122143216753626261372101134179560251146564251706630517451687423587737010736397832867288281521576193163253101660478052908139572823632274538809727258756586015764632679608/14669929713594033096810398680155463648622053383660080883989121796349135188939836199523447534727460051625441150539352777017470200208087009130274172639804168258662694064379852406917523721539364616860813416823608810554725086050246982939590216582893170965588751864983195108477468786187826373134655869814746310706526139878616234208747460252865446594938703128718771040439605712890625,0.50971373845482603748,False,exact finite column; all-order monotonicity theorem covers every larger degree
28,x=2,56,3178473041041586437823367336640529672021713114970478510309105458074057144733301219402255261464858337262587295822460213344860351419807565860346335169502804390870053764873302618895859082831928488928775916670891570546786867335936594474325171919860857770055967833751486135702034383293025944038594785333418437224848905229189277463148653245973790477336697571087834225188521749371336/6198139767969341454971761836886005913180132156148059753542610568010732400194226911904524373629854113649722315757678404855858046219901403537855425814685889369078820114064744462181957575571787679403756055051950183125395437813395940833433756131523475822302663879716232270275097168122878591082827779794719619862416275637496884814904669013489735274191616554162465035915374755859375,0.51281080453642791106,False,exact finite column; all-order monotonicity theorem covers every larger degree
29,x=-1,-29,2745849805612499700177930250958831733947604145925831772348467276843979150042960311517307581714571701791908337011035350166175849463029876881725181314430547919578374533233224221464069440263371372505026407371063085834733828466134253373492879808618834386602367257136970444344218977256703245130826712416378603174859865735067283819373789393060570393460636747348324972740511451101676608/5393208984472376837401389215947271285771284689040616293324347374034387801159167275029017136883024370876377932676389082643980069083994629462013044250981494467009668330024387847049929253702508189506855622918938957118714985323779441753723212621543683539459222146409664991390870087879510941173422513113322460423937189611908794056963431049075106960000169920022017322480678558349609375,0.50913098556315794507,False,exact finite column; all-order monotonicity theorem covers every larger degree
29,x=2,58,13663360609909989282337144834417063203147715467441131296284866266429704961066624639226825658760797979527429175340401058345757671132375111002504245913665200890147535162655245646820696400109324717302697059478472977571080134881976350319565522867929558159453920688008460922882756161737161486510980908921160919460855556274510860939093569122560841374946592665450583641318413370491639488/26674520112390404357958222338333801224220137786336021126442042417521431557084530035954328001340363780280463829183221679022928449793811275447253705349449013174669440659309810162436136579123216180533907540382860247370941684168963184890036429993040380749217233859269424146608898002214878438776657294587513790745419072945386738173629942756236339829190029604433220811188220977783203125,0.51222517040009696299,False,exact finite column; all-order monotonicity theorem covers every larger degree
30,x=-1,-30,96268995242349589413210448540321464397701140531443448614157482841493796231562385842298300082809913554807984769681345554139439685373269642962063820190217949040089133469871289657151933184539434752575588844751637812212489853732062532078936746777066133255183542911510352379649788298428785692842563515337903103821961881637160869243947659585755721783934719625032730423026728284092907568/189287401079068329810519960159237924347119910309020246104881097483631554492179313140769158057605314590975561213658533193254200184196670159317491249866852557419545784479172664607222766258540640802510115736710983069173620784023627902630235053657358103627436546899296635043883317846802237085489018537955618389577023673645885129127711834256717580993178984272162779234349727630615234375,0.50858638606452477582,False,exact finite column; all-order monotonicity theorem covers every larger degree
30,x=2,60,994767410057962812178734424734190820442102865304104161309076037290762110294040485891508992010800859050226245595558838340409578807341023080966985324613122838425039133451410128972946930259682349262367182414059242335873285539354929423735549132594156454729482820750872131822608929246948366295982734319879423071704763741435555349115940838651091682419889571705361512856331107408743152/1944128302399394610565564483428213975553986006908704675213531346703965545671309472034043640180820224557171963912459257820538003759256182775436418065859363334841273229944817283547572762692761016645762159760803747675919541199122228691813805406378094435015688156762150313242499062852310558301007660053699161797709860326895178730536722854177304753431343442571233026683330535888671875,0.51167786037076135042,False,exact finite column; all-order monotonicity theorem covers every larger degree
31,x=-1,-31,10774875699556797457759679222370422760932794199600760053573738780908829030689092131006898352567833955325063154724046518268567612463366500580740023576687593178671781822695442881775811236755264693232419141588607216489842157678427309407191329213190004869810747474788447965785928028242886441681024119308300987922601072518057034879936924298063524274758544506850767965405305123641577492704/21207199565340062876919365906729434116668064025362453498787604440295757494031200824104692708305780616211150839678409737392368724340552860442052260401749221710893555483314715201364772886373534756577522226057434214231488995247091644646535593974574380128629464976680456333620260610613954340133491891752435023276685059732548241318938085134317432685346904719381200266070663928985595703125,0.50807630995120589557,False,exact finite column; all-order monotonicity theorem covers every larger degree
31,x=2,62,14260866010545032224307677186048590825228257668463593626474992586166396108596539216129886210417056169608383329396576869641227115813009159921013343649164290127346832971799234245255463871066294075363910250342192156230577998364790100071205924053610230532762969515403727295931367450174573565126311832391067126974410444790470642341874212616930623746453363999791302326074530693778784/27898740332934809987146422486551234187860622095618692517897944271841122587849488487263276947421861524794679516355885145402241829352604371566695819374555806441754913159544661903606757209933229875429056969169773576274505386769030340954912252695950899269260980382373003626420952485123251283805532720233053024179055763715466627357186663580847219012781579294824041426181793212890625,0.51116522969712374636,False,exact finite column; all-order monotonicity theorem covers every larger degree
32,x=-1,-32,79658950537328804366828404051432683362219014920967575490889310537822136151339403149189277103064709804253171814979566940781601152312582105363716722574788755468008728959452295563509271364720142214950345121670978350786691027809736517154937997694008766416161190287528154683935130924320178228698670737808827213126334138385793865203757813749290159236685621125105806825955874814266458030457/156933276783516465289203307709797812463343673787682155891028272858188605455830886098374726041462776559962516213620232056703528560120091167271186726972944240660612310576528892490099319359164157198673664472825013185313018564828478170384363395411850412951858040827435376868789928518543262116987839998968019172247469442020856985760141829993949001871567094923420881968922913074493408203125,0.50759757375878489238,False,exact finite column; all-order monotonicity theorem covers every larger degree
32,x=2,64,11836261462346296767488169107520243452145949372993937082075535175622642343593305840939758426440600698859864625523020840441526760128816459441856374337570650308202362267308530452312613381178194920775960746843629352786645576879715219843248081187333030704386958642276485272305877130873508764727769959425878873851387524105176234665504520662361404282811196406754140916944005390695308643/23177267284524658881879088422655119253189141011325085791024704306334161195662514561863052140224896848318197638992797527204774562120822798297324874756010078372561262823294770711874068728277087165658494236128343403531681962018679393056323053524125005605059524564678094353683344929632736983752450154920694014510038316647593706359495175010182986541362737398230819962918758392333984375,0.5106840818222477818,False,exact finite column; all-order monotonicity theorem covers every larger degree
33,x=-1,-33,1671354283238171100998523228873079959771822602521046369933191762189306641807896711352484045775245884026504556129578381350497605925288916162005131922897468767707237694518289953851485425944234829374324577876246938666248673406074966666756900948335218844289746975036674392034852347444272316082185644280554303321985339733747479706217904613184491072016593551347644913396392526028507504472384/3295598812453845771073269461905754061730217149541325273711593730021960714572448608065869246870718307759212840486024873190774099762521914512694921266431829053872858522107106742292085706542447301172146953929325276891573389861398041578071631303648858671989018857376142914244588498889408504456744639978328402617196858282437996700962978429872929039302908993391838521347381174564361572265625,0.50714737392252839943,False,exact finite column; all-order monotonicity theorem covers every larger degree
33,x=2,66,1681518660029304806557964020637278334833643478619773790466263122468092855752699475088986156625158589864958714221355364175038860123901555562826876053176896765449328631775466434379934750022921817031291899328805613097565677357500565404186143198234566950309415994575304945002439830281094869282912895512890322803906505082183699685912829316665848034166376624707826586266553409604166018953536/3295598812453845771073269461905754061730217149541325273711593730021960714572448608065869246870718307759212840486024873190774099762521914512694921266431829053872858522107106742292085706542447301172146953929325276891573389861398041578071631303648858671989018857376142914244588498889408504456744639978328402617196858282437996700962978429872929039302908993391838521347381174564361572265625,0.51023160151501423254,False,exact finite column; all-order monotonicity theorem covers every larger degree
34,x=-1,-34,85348295939330639252654245626700377064399025809922782366004320664178219187096472272019005020894864718237555409267484588036644694923959520186431547800327525118149796796141242427965147460277900003001123478690304436491248736261292374356162905093431501174830433258826311600829873608193631298740723606491011028210050647342186332112624196274528513688038472933257982011472628800806882904784/168431780102797183234409520214993310255773196697498758900682990272492790930206554822000554001081487461235210753017101162622104601160097847098383583494706776611322032111308485698329120234869536423542562548174471410559834036335585119096379166581782464918479932556989664997575079319087815922031725154930397781882969238315465231663869996642080950448316922773983606020919978618621826171875,0.50672323172765210142,False,exact finite column; all-order monotonicity theorem covers every larger degree
34,x=2,68,15591102293287942313860312298492884674448135784680156148262423740651300681133448176417181477935942851565852054701219199946662397249693463751466329684857306920609033461442788658465500572151930114624059787634690868556080865805477483606031653519488599136472404081061016854831730004515539588126381907953137950774022079080181787289356602996389078631043798459370448919032530327188233249648/30582464137906263622507961665052985872999469319058040233999350537281888868086285021880859398570351381850295719382508883186127393706576031857972086976003669466012401494465226400509623457279834526767890760779646570481053876516217352247852043796692209077339174746120074674356450716473939476358063917019882524081731541916358185695065825948562123794138845056522768572904169559478759765625,0.50980529963127230175,False,exact finite column; all-order monotonicity theorem covers every larger degree
35,x=-1,-35,425735507216338180464446289071504011395192184990993339728391615499460014393054176245166404230521531557595920088494170548179950095483335597496283022120155246010958990377498690483270168403916989919123880805161650846081830416933649254974903241342273577440083936995342448493669381852968643468426565408097563573411402335629483185989509896719385418707362518247922107418589531913775245435008/840837866944552212774130663661515623355291291748689882668899790654444403349619389366300804875987190345695777602316744235364467283438449252377420791328477359318482144618414518799894000231329097518312478916965106296637916581392940614155649721798466971926372369196266053105541474404701135955868180871476064220929489570100342117286692179315172744787088010554043648880906403064727783203125,0.50632294756583873241,False,exact finite column; all-order monotonicity theorem covers every larger degree
35,x=2,70,1985871865690240867315157460917144046729777535119492146032801149658753644141969686584068117591549036154440219299942129004750022818835591085399687436475629188744408843273893978298289482368768480823869620590359415588016868371734895914789856337786551691792320662799547948850341817799559132253744105549345285740376313175635328713713404224008109464335134865243244791051695180668602076355712/3898430110379287531952787622430663344647259625380289456010353574852424051893689896152849186243213337057316787065286723273053439223214628351931678214341122302294780852321740041708599455617980361221266947705929129193503067786458179211085285073792892324385908257182688064398419563149068903068116111313207206842491269825010677089238300104097619089467408048932384190266020596027374267578125,0.50940296721057043428,False,exact finite column; all-order monotonicity theorem covers every larger degree
36,x=-1,-36,8500134247968768818779124521637039037007961483713545919493470225238442571106195280281640308796992103767198084355007330250090160357763633497439840354035366741490954840546351546156963896088662407747112702381058092340249144134660935622973199965139289420768353314194247816732462948326825483217412504331318593857440120002607892769593143460677925799688983252614868249908327333013316963223304/16800524947637288421259174457329511007195492026252780474175893500527991456889113281739794074259589614050099031243201356826297753636270173285919508089285213646614459839383378898800970854042965558522266711950943726197302001191924585630330066835162419226714196952087555308189873088974240843905860370694550704028224357240421893656210934470872660055108804844081760165863670408725738525390625,0.50594456271226040389,False,exact finite column; all-order monotonicity theorem covers every larger degree
36,x=2,72,2550551012889342376329308520188138555967355706458591192731818241702262155531660716239653797033851407531772683794623509741380364509643613023202390342720646614611809196538516165752850039266796617245733742475044515800628598388417381911012983854144311803040557022357687397365897486864346359655788892762878103161896091326081128426277244561089305812227696387947821661189675012073356048458696/5010682879119893037919402908326345388110936218356092422122634903666243066089735540168008758989702165593889184756744264316615119505554262208081256798558747929692031881921358618940640430153165166576816387774842865707967263513381016766940546249083528541300725406762955091916277938816878848182449584242234420499645860931353898107992734842190091595383327760515612681047059595584869384765625,0.50902263711754525133,False,exact finite column; all-order monotonicity theorem covers every larger degree
37,x=-1,-37,279173269459012019745810142153541808669457287156800056046758052111463692791947813688179622854250125016414200023813221635232718489277746573222209937337066077284948134552556746723883566628923628132157616865261761473017335467020791785821069724378532364475916609080205264311505147959087604139434410576991019296265787848994187072888705401626468732931808496231341739648352169231539531358182464/552177253279012212778718200497563261769825171262841384917914366384019985883088856526514565240665178648446588160193217927690986169512079695330554499201174021852061913387733719807258575402878801356765165932787683801017992439174588047716848196649004845251339939825277651129173828857620049069705944183494233139060973874635199571500799379609348093811242719208820517451385967433452606201171875,0.50558632721863905335,False,exact finite column; all-order monotonicity theorem covers every larger degree
37,x=2,74,611921330521784387136145289358397231272170831835078238451727074886209144687438404967303384070636905077003540771332670684405638374752076385969283747691562486486182028170298704605939782975771881139105852752040055467660755432758828622056625255803095444408472691935103578880941338383794315597906912239668477824720039346197728644123705854904071800576806283035476042038948341767849259912384/1203000551806126825225965578426063751132516712990939836422471386457559882098232802890009946058094071129513263965562566291265765075189716111831273418738941224078566260103995032259822604363570373326285764559450291505485822307569908600690301082023975697715337559532195318364213134766056751785851730247264124485971620641906752879086708888037795411353469976489805048913694918155670166015625,0.50866255181934483254,False,exact finite column; all-order monotonicity theorem covers every larger degree
38,x=-1,-38,5030255700786589557372802331649391147934017782209567970978081719983406218836839462425697806199885505173344693456900968483382068954241541349118255716816849750098334500461586531766811445270799934470098263265452276675879999654351542117065126266673535625078192506571127388804024859367275112001126522972100005638007265177051831058561425029382182666361953374042647439580554245232795664170864/9956039240814367220698109024227909019428193101826543694775155011084965071401047343751302840677735537350631964053414470263499057147929314895003063092392874180411657245548596889728656699358424989789108401007267530392834815130748466879776735861909934796487405295046615068903272919762913506111202877094902955350613953356806649694189170506132489902283155824846971881925128400325775146484375,0.50524667280993296181,False,exact finite column; all-order monotonicity theorem covers every larger degree
38,x=2,76,10946651381693448116132365714380600721665061369828365775884782552676363010085382957317128568030913018955397413719894843641013737952378285864219938774625012181623263299749891004061888767139677437853424827686894971491796717192859954023986392278169443310704246032012582077985244301867760804622314524906556713940844599744641476187553883742463020614554377990934481660252515990700890679767957328/21534912877881476298370009819404967209023181679250814011798660288976779449440465404534068044385941967289416938247535499179948460610971108117891625468845786852230414622121615072483084440712273252913841471378719668239701705127808933860957079669311188964802257653185828394037779325447181913718531823156275092423377981110772783288531175804764575658638466049144000180604052729904651641845703125,0.50832113618331653537,False,exact finite column; all-order monotonicity theorem covers every larger degree
39,x=-1,-39,18678816578224346311031309061833308088150248521038225510089048923047039019474263303403426833167033343503240397292243485506172717093895167396345184388926088539476179122803695252351377975873302707360045487825079141371748184479685344927740646273462155192714465799663494253113784751488784368975758629695938543934678003059950694145321783435131304951016699456238085110855512230213336363849344/36993308999534354695997474092167660122063949428141289828783474588243931428040047522759106377867287753042371168316369686179245101547423606441053385754493087656325236450163784541761754961868769138908837994448920109071762588270448298119989936638955719273367815489716234224062103327971031752944865754036517865998989709100680169667886469107634440944311349230844143676222302019596099853515625,0.50492418989767751114,False,exact finite column; all-order monotonicity theorem covers every larger degree
39,x=2,78,35496923751671148093799047096147976457402055726547896201714267661147844546671857339778264944914769626766312940155478414070660260306633965885712864112351950917812299475938372408753014296345224504332686818938866581108691451109206629152713713571157069522434031533574131199470779545962520926195381387865884505646530407653480201592809781338892886719840054356504103381499456795578057345231488/69876250332453781092439673285205580230565237808711325232146563111127426030742311987433867602638210200191145540153142740560796302922911256610878617536264721128614335516976037467772203816863230595716693989514626872691107111177513452004425435873583025294139207036130664645450639619500837755562524202068978191331425006079062542706007774981087277339254770769372271388419903814792633056640625,0.507996974405261148,False,exact finite column; all-order monotonicity theorem covers every larger degree
40,x=-1,-40,13491861785135811065314721749708403274071872506317862506633563129624638242984224010883671135424290706716528806571597206674208808293429418608983529664811553758452786722501088511855183145274448544924777177537749896516992373855290451874309468823907575908882075846437165643554051597822072739227681129046370531331923014681250276380278646540685573619681448578606977457599667718352516569495598588/26736803415668584454616417142713045937144431223699374920749494940566926350932185252914888017618691167522368934294597124622885613076857320971833263026837536602919494440657092736322499709680083202247229172511050537703084999416860570227724077163259744955239018741470857852261582430409312858747623683533193178409290328095267146148324913408532641149301621597000888641559868119657039642333984375,0.50461760799831323343,False,exact finite column; all-order monotonicity theorem covers every larger degree
40,x=2,80,18171319121878060584537141221518884844071970876851343040095204913919591537796637651164314669036246071238776986374563713050262705379599426451494448861365062582294889351412952153556984864825935148333972920919686064733021624044350472059721570954379598789075030895613901253973743479781061197142079772637500421268228236825781910804121440155371884989719820077051600632447630331561046914140916/35792240181617917609928269267353475150126413954082161875166659893663890697365709843259555579141487506723385454209634704983782614560719305183177058938202860244872147845591824278878848339598504956154255920362852125439203479808380950773392338906639551479570306213481737419359548099610860587346216443819535714068661751131549057762148478458544365661715691562250185597804374992847442626953125,0.50768879035435277025,False,exact finite column; all-order monotonicity theorem covers every larger degree
41,x=-1,-41,4397415570936821977033540110524553631553708247897808411382075320161767742554868672182665703972543562142348491195368939305895240926820689063550312403172141995013214102258985438997116621451059170148653485957528664238925419169967681357066881159832960484956113717808989412023073493938771447873893591856802499446086310512514403195970099242751609716350319410881079367244023290504786604072768/8719394792414649439275367909414760803410046838498863447458711612650480162450653299976156751855193508760344165164754668278638389842307270174354369032611153485865813029343290656127297417680925658516035029321753002812156758964003107993752878710673158062079801047975729481294297613590482806567925384994975533991211184627789022211457530560186227693193761201229108337429352104663848876953125,0.50432577898208141853,False,exact finite column; all-order monotonicity theorem covers every larger degree
41,x=2,82,14745795528476051903444325956146080970386314478227621786586539843599615582257777547308945080598546809701781119940266342168671749075311904178472033187578078715337508186617029816043282191956913177512467784263138845180618208946669689256075568463879263961579438352152129443017508343996594196891065966106878623389647763289450920552832752110968613371179263421674259989097205930924711396709030976/29061742843118026581104801242079397757765686112716711870379885804964050381448027448820530453933359964698227102494127309372701753344410131491123111985692974568390754826801187756872282293130525219833944752729402758372918477627022358943178344742673635820911976892903106361153893946097079194290895308188253454792706878364420811030787949357100696901414806083696618088652030564844608306884765625,0.50739543075848025921,False,exact finite column; all-order monotonicity theorem covers every larger degree
42,x=-1,-42,12813028409588881948215294537347707080864363596721184047905720979746557577621708247788636919966089872127198519587374152958952339799029803218800045848273874337908980868687943699369848649012290547210779213664952532899404365807511708822715236292967576593449940430301321722909620547894543265673715140225144493700406009601697741664604058244472525026551216018808235445213098108713429510788741872/25420271450727334093833838194879087677274563997388352792645538667956506719194298708245427842838095583579413104109320995909134304732580428268139011206762770526086371089467063025890695114232242541686076976483790846480408210550865340473189732871302481452990476173792355684575574704658409030186975896077918082143982161075384950371508495461753139699309818333450294858266715891659259796142578125,0.50404766268624057179,False,exact finite column; all-order monotonicity theorem covers every larger degree
42,x=2,84,4297007527780985049073568770727531649767604109551887712828284912469603953668749329564592616824053985338752867875305187650813017554005795487913308312278390606723419490404592919777599352505219066207585831403814244132519766289571220993468746109159869525995936308219284817052955532413347028704807624009408179558725716577214230114472497692987428970254547897453654550221383632587190209154121296/8473423816909111364611279398293029225758187999129450930881846222652168906398099569415142614279365194526471034703106998636378101577526809422713003735587590175362123696489021008630231704744080847228692325494596948826802736850288446824396577623767493817663492057930785228191858234886136343395658632025972694047994053691794983457169498487251046566436606111150098286088905297219753265380859375,0.50711585076225107471,False,exact finite column; all-order monotonicity theorem covers every larger degree
43,x=-1,-43,37199203543114881431126361976907063517442593512162692492345685522068420508822500919995540228238181113594100275863208776952943430888586345792320772301891496955050026093817624609708256896373011145443303792610852050991659953297164174834488279204537018796033972252360493392765303182407162322061769585840621359057718178993509516370270264278020410660620464461376248577327865767812710582786084224/73839836118779399034469720470839254681607066849556643826256088511683186184326296247760528495863039552302104730984218130974152028032733624969356175410120428671012792212261468789492019141341275954421461693595773411204995278266799322326884462149973874696781859361968271274243336046864902421019310936226333476703948182171356284412477058246044834364661853254307999350203317590057849884033203125,0.50378231451212762693,False,exact finite column; all-order monotonicity theorem covers every larger degree
43,x=2,86,697368114296186115819000918141232489806775617192083082850060251204683153760855363435938789510007087229804803258263793427239478580985261947632389939918728773792402642599413339173388760028120787812535264585538956055889089160036046614650419321214535210592958172459930631782173082580773235244160072201943530812686008897128578975855314298911958623714183344156152897973336368783387734594688/1375889021536128329037764743153879566243819607012813159413719576493621521313401089081941015817225474729388725492094175768612965659208333332762333937244869820765326778323019151238042356407872173857705138979182242555108265382205066844185150318631074490781706809808043514156620195778875331600784670956571700983918388994565678804711965607282777765939252301308215464814566075801849365234375,0.50684910147593220664,False,exact finite column; all-order monotonicity theorem covers every larger degree
