sampleIndex,zeroChargeWeightExact,zeroChargeWeightDecimal,series,boundExact,boundDecimal,isCertifiedWeight,classification
43,143/200,0.71499999999999996891,s=0 endpoint,1303223947652971129004140296730900016603433717868391126956325415179319899033423612753343371844591039986717140487793751041069640344204419998870036294654121520624748689404294609594474402300382616160931376727144610317750970464962860835668330206569333317726900520753068935094675629151333785092444759187527011696975535348179725269374626746674643936467064809352539161516853833809032729061736347/1620372699231860045592975635161952060832236582651529356143564566683818680421614289370066062358172322469055646748107001107936165784933118211116839837544193757490851905159682104652595694091170431254502802680639988758217299621106733187710682730646177771802170172579692767104130035615838778539909981191158294677734375000000000000000000000000000000000000000000000000000000000000000000000000000,0.80427419461631655118,false,presentation sample of explicit rational formula
43,143/200,0.71499999999999996891,s=-1 endpoint,455200862815127026827100007518344404550886352896625843753891312869811186534784970452573128747853941171916292770944864361011535091034299816486860478337179306448595100067029165549033370149805128099752975887349510007390125666625309397358082689294647094469086659455127890970730972466372650078170436544445750265540685165179739385180331399839986820424562964071072622226064564248130716902463595165484060614515930322046372284695311063043278277571139531/466556477373166517602639673788956563014067110096568989147222585317480663217183961276007008300833683219718242377528696515943858531783312084031578057756964032205079681688427999352569652252477658349635324594497557791297272537814106440202245614562235690440176902742676579861667502644406018132191031085446949369133735508905469187377473838651553705858532339334487915039062500000000000000000000000000000000000000000000000000000000000000000000000000000,0.97566079326135490835,false,presentation sample of explicit rational formula
43,143/200,0.71499999999999996891,s=1 bound,21691033368340394553891320442061100015728385748755594265938426880337870685743851564339471276458500556139306766886557860268722436285840563740448937959906024994091887125171291303286777504256697969909050812508983776300297386624040754839106450844397598278703102608239016646428746218352445150270299809954234263152108934180513331802898759596460061330038594532606919417093941496013079854638372382687011329177122944432877573431586618153780334453980150397/109291261232745592259322178637043727287232515023666665994312802825415418076973093089149655637857311926347238449621095006156465536905198855085167222379793351516193404180881583262973023417888755995979034398913138711877754817830112808274553911731773886649104854255714796042159951926074622296262031428134489219814846823218518095705183157395623538832296617329120635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000,0.19846997027646504086,false,presentation sample of explicit rational formula
43,143/200,0.71499999999999996891,finite s=162,57255587358321065787525506926060588606021537392695752055568692349666233091806525661725068073404427828328181186804334253728410680176813564557801173702378883872370401782866595982926188281727058752186080877655002123674481360589327345473645759912413646223240135840209374086332970531175694582960099471282419736931256564642565567779405227701137448611355134800115971510652022570954428949739697103658748636470339988724545029786950479962446931015166195898396289389911159032258224773563/57531461884783645840742275034445825075672618089262716773135183641949286560918930596358741857785846563823117738532522542979933615616938366896189504828380300794111388160634241270765788329951227854504418534904277362156660554621137259109732007748069498730387587512564685698990064713792411464399129585644599620120526583081408292146777287430271200714056576519168543582330443975081379903713241219520568847656250000000000000000000000000000000000000000000000000000000000000000000000000,0.99520480590228932449,false,presentation sample of explicit rational formula
43,143/200,0.71499999999999996891,large s>=241,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
43,143/200,0.71499999999999996891,complete envelope,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
44,18/25,0.71999999999999997335,s=0 endpoint,1303223947652971129004140296730900016603433717868391126956325415179319899033423612753343371844591039986717140487793751041069640344204419998870036294654121520624748689404294609594474402300382616160931376727144610317750970464962860835668330206569333317726900520753068935094675629151333785092444759187527011696975535348179725269374626746674643936467064809352539161516853833809032729061736347/1631703976848866059897821618624623054264629845467274316676037046171118111753233969715311279577460240808000091830261595521278376734478105051754020535708838469081697023377581979510306153490409385319219605496588520148134903114960626426785582609881465728248339194765564744496466609291474014753475785255432128906250000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7986889571537032495,false,presentation sample of explicit rational formula
44,18/25,0.71999999999999997335,s=-1 endpoint,455535155338176293206829431554206857225772970096974964506703334133023418350551369228160747079258515195875601759206810398501463658701948027747931798942355068643393864768542392241411111162777353920364313546070261013529011869190916996831148552970976783719870580720632963266909513383354765286679762759029933695646289191109460645778281559087710262686484761818759303909288578979778759661847269838841178722090738085802867700298130136705950505103939531/466556477373166517602639673788956563014067110096568989147222585317480663217183961276007008300833683219718242377528696515943858531783312084031578057756964032205079681688427999352569652252477658349635324594497557791297272537814106440202245614562235690440176902742676579861667502644406018132191031085446949369133735508905469187377473838651553705858532339334487915039062500000000000000000000000000000000000000000000000000000000000000000000000000000,0.97637730356452634428,false,presentation sample of explicit rational formula
44,18/25,0.71999999999999997335,s=1 bound,21760990492161113044322536823734366150239412950032750637192902141030145273024053913984597236076754627720374418396318732760029099856099755612683435891212429734272755236229754281733851450302474647785610967246769015677314996253887076265330121046100803571627499792379701642809067714812457882409075518709555311553334208204975399352347840877322396314887094101850640084127785425480533654367880197913562912101883481574487573710345625508573564789980150397/109291261232745592259322178637043727287232515023666665994312802825415418076973093089149655637857311926347238449621095006156465536905198855085167222379793351516193404180881583262973023417888755995979034398913138711877754817830112808274553911731773886649104854255714796042159951926074622296262031428134489219814846823218518095705183157395623538832296617329120635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1991100683321708753,false,presentation sample of explicit rational formula
44,18/25,0.71999999999999997335,finite s=162,57255587358321065787525506926060588606021537392695752055568692349666233091806525661725068073404427828328181186804334253728410680176813564557801173702378883872370401782866595982926188281727058752186080877655002123674481360589327345473645759912413646223240135840209374086332970531175694582960099471282419736931256564642565567779405227701137448611355134800115971510652022570954428949739697103658748636470339988724545029786950479962446931015166195898396289389911159032258224773563/57531461884783645840742275034445825075672618089262716773135183641949286560918930596358741857785846563823117738532522542979933615616938366896189504828380300794111388160634241270765788329951227854504418534904277362156660554621137259109732007748069498730387587512564685698990064713792411464399129585644599620120526583081408292146777287430271200714056576519168543582330443975081379903713241219520568847656250000000000000000000000000000000000000000000000000000000000000000000000000,0.99520480590228932449,false,presentation sample of explicit rational formula
44,18/25,0.71999999999999997335,large s>=241,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
44,18/25,0.71999999999999997335,complete envelope,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
45,29/40,0.7249999999999999778,s=0 endpoint,1303223947652971129004140296730900016603433717868391126956325415179319899033423612753343371844591039986717140487793751041069640344204419998870036294654121520624748689404294609594474402300382616160931376727144610317750970464962860835668330206569333317726900520753068935094675629151333785092444759187527011696975535348179725269374626746674643936467064809352539161516853833809032729061736347/1643035254465872074202667602087294047697023108283019277208509525658417543084853650060556496796748159146944536912416189934620587684023091892391201233873483180672542141595481854368016612889648339383936408312537051538052506608814519665860482489116753684694508216951436721888803182967109250967041589319705963134765625000000000000000000000000000000000000000000000000000000000000000000000000000,0.79318075744919491754,false,presentation sample of explicit rational formula
45,29/40,0.7249999999999999778,s=-1 endpoint,455869447861225559586558855590069309900659587297324085259515355396235650166317768003748365410663089219834910747468756435991392226369596239009003119547530830838192629470055618933788852175749579740975651204791012019667898071756524596304214416647306472970654501986138035563088054300336880495189088973614117125751893217039181906376231718335433704948406559566445985592512593711426802421230944512198296829665545849559363115900949210368622732636739531/466556477373166517602639673788956563014067110096568989147222585317480663217183961276007008300833683219718242377528696515943858531783312084031578057756964032205079681688427999352569652252477658349635324594497557791297272537814106440202245614562235690440176902742676579861667502644406018132191031085446949369133735508905469187377473838651553705858532339334487915039062500000000000000000000000000000000000000000000000000000000000000000000000000000,0.97709381386769789124,false,presentation sample of explicit rational formula
45,29/40,0.7249999999999999778,s=1 bound,21830947615981831534753753205407632284750440151309907008447377401722419860304256263629723195695008699301442069906079605251335763426358947484917933822518834474453623347288217260180925396348251325662171121984554255054332605883733397691553791247804008864551896976520386639189389211272470614547851227464876359954559482229437466901796922158184731299735593671094360751161629354947987454097388013140114495026644018716097573989104632863366795125980150397/109291261232745592259322178637043727287232515023666665994312802825415418076973093089149655637857311926347238449621095006156465536905198855085167222379793351516193404180881583262973023417888755995979034398913138711877754817830112808274553911731773886649104854255714796042159951926074622296262031428134489219814846823218518095705183157395623538832296617329120635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000,0.19975016638787670975,false,presentation sample of explicit rational formula
45,29/40,0.7249999999999999778,finite s=162,57255587358321065787525506926060588606021537392695752055568692349666233091806525661725068073404427828328181186804334253728410680176813564557801173702378883872370401782866595982926188281727058752186080877655002123674481360589327345473645759912413646223240135840209374086332970531175694582960099471282419736931256564642565567779405227701137448611355134800115971510652022570954428949739697103658748636470339988724545029786950479962446931015166195898396289389911159032258224773563/57531461884783645840742275034445825075672618089262716773135183641949286560918930596358741857785846563823117738532522542979933615616938366896189504828380300794111388160634241270765788329951227854504418534904277362156660554621137259109732007748069498730387587512564685698990064713792411464399129585644599620120526583081408292146777287430271200714056576519168543582330443975081379903713241219520568847656250000000000000000000000000000000000000000000000000000000000000000000000000,0.99520480590228932449,false,presentation sample of explicit rational formula
45,29/40,0.7249999999999999778,large s>=241,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
45,29/40,0.7249999999999999778,complete envelope,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
46,73/100,0.72999999999999998224,s=0 endpoint,1303223947652971129004140296730900016603433717868391126956325415179319899033423612753343371844591039986717140487793751041069640344204419998870036294654121520624748689404294609594474402300382616160931376727144610317750970464962860835668330206569333317726900520753068935094675629151333785092444759187527011696975535348179725269374626746674643936467064809352539161516853833809032729061736347/1654366532082878088507513585549965041129416371098764237740982005145716974416473330405801714016036077485888981994570784347962798633568078733028381932038127892263387259813381729225727072288887293448653211128485582927970110102668412904935382368352041641140677239137308699281139756642744487180607393383979797363281250000000000000000000000000000000000000000000000000000000000000000000000000000,0.78774801253515935873,false,presentation sample of explicit rational formula
46,73/100,0.72999999999999998224,s=-1 endpoint,456203740384274825966288279625931762575546204497673206012327376659447881982084166779335983742067663243794219735730702473481320794037244450270074440152706593032991394171568845626166593188721805561586988863511763025806784274322132195777280280323636162221438423251643107859266595217318995703698415188198300555857497242968903166974181877583157147210328357314132667275736608443074845180614619185555414937240353613315858531503768284031294960169539531/466556477373166517602639673788956563014067110096568989147222585317480663217183961276007008300833683219718242377528696515943858531783312084031578057756964032205079681688427999352569652252477658349635324594497557791297272537814106440202245614562235690440176902742676579861667502644406018132191031085446949369133735508905469187377473838651553705858532339334487915039062500000000000000000000000000000000000000000000000000000000000000000000000000000,0.97781032417086932718,false,presentation sample of explicit rational formula
46,73/100,0.72999999999999998224,s=1 bound,21900904739802550025184969587080898419261467352587063379701852662414694447584458613274849155313262770882509721415840477742642426996618139357152431753825239214634491458346680238627999342394028003538731276722339494431350215513579719117777461449507214157476294160661071635569710707732483346686626936220197408355784756253899534451246003439047066284584093240338081418195473284415441253826895828366666077951404555857707574267863640218160025461980150397/109291261232745592259322178637043727287232515023666665994312802825415418076973093089149655637857311926347238449621095006156465536905198855085167222379793351516193404180881583262973023417888755995979034398913138711877754817830112808274553911731773886649104854255714796042159951926074622296262031428134489219814846823218518095705183157395623538832296617329120635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2003902644435825442,false,presentation sample of explicit rational formula
46,73/100,0.72999999999999998224,finite s=162,57255587358321065787525506926060588606021537392695752055568692349666233091806525661725068073404427828328181186804334253728410680176813564557801173702378883872370401782866595982926188281727058752186080877655002123674481360589327345473645759912413646223240135840209374086332970531175694582960099471282419736931256564642565567779405227701137448611355134800115971510652022570954428949739697103658748636470339988724545029786950479962446931015166195898396289389911159032258224773563/57531461884783645840742275034445825075672618089262716773135183641949286560918930596358741857785846563823117738532522542979933615616938366896189504828380300794111388160634241270765788329951227854504418534904277362156660554621137259109732007748069498730387587512564685698990064713792411464399129585644599620120526583081408292146777287430271200714056576519168543582330443975081379903713241219520568847656250000000000000000000000000000000000000000000000000000000000000000000000000,0.99520480590228932449,false,presentation sample of explicit rational formula
46,73/100,0.72999999999999998224,large s>=241,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
46,73/100,0.72999999999999998224,complete envelope,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
47,147/200,0.73499999999999998668,s=0 endpoint,1303223947652971129004140296730900016603433717868391126956325415179319899033423612753343371844591039986717140487793751041069640344204419998870036294654121520624748689404294609594474402300382616160931376727144610317750970464962860835668330206569333317726900520753068935094675629151333785092444759187527011696975535348179725269374626746674643936467064809352539161516853833809032729061736347/1665697809699884102812359569012636034561809633914509198273454484633016405748093010751046931235323995824833427076725378761305009583113065573665562630202772603854232378031281604083437531688126247513370013944434114317887713596522306144010282247587329597586846261323180676673476330318379723394173197448253631591796875000000000000000000000000000000000000000000000000000000000000000000000000000,0.78238918251791333969,false,presentation sample of explicit rational formula
47,147/200,0.73499999999999998668,s=-1 endpoint,456538032907324092346017703661794215250432821698022326765139397922660113797850565554923602073472237267753528723992648510971249361704892661531145760757882355227790158873082072318544334201694031382198326522232514031945670476887739795250346143999965851472222344517148180155445136134301110912207741402782483985963101268898624427572132036830880589472250155061819348958960623174722887939998293858912533044815161377072353947106587357693967187702339531/466556477373166517602639673788956563014067110096568989147222585317480663217183961276007008300833683219718242377528696515943858531783312084031578057756964032205079681688427999352569652252477658349635324594497557791297272537814106440202245614562235690440176902742676579861667502644406018132191031085446949369133735508905469187377473838651553705858532339334487915039062500000000000000000000000000000000000000000000000000000000000000000000000000000,0.97852683447404087413,false,presentation sample of explicit rational formula
47,147/200,0.73499999999999998668,s=1 bound,21970861863623268515616185968754164553772494553864219750956327923106969034864660962919975114931516842463577372925601350233949090566877331229386929685131643954815359569405143217075073288439804681415291431460124733808367825143426040544001131651210419450400691344801756631950032204192496078825402644975518456757010030278361602000695084719909401269432592809581802085229317213882895053556403643593217660876165092999317574546622647572953255797980150397/109291261232745592259322178637043727287232515023666665994312802825415418076973093089149655637857311926347238449621095006156465536905198855085167222379793351516193404180881583262973023417888755995979034398913138711877754817830112808274553911731773886649104854255714796042159951926074622296262031428134489219814846823218518095705183157395623538832296617329120635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000,0.20103036249928837864,false,presentation sample of explicit rational formula
47,147/200,0.73499999999999998668,finite s=162,57255587358321065787525506926060588606021537392695752055568692349666233091806525661725068073404427828328181186804334253728410680176813564557801173702378883872370401782866595982926188281727058752186080877655002123674481360589327345473645759912413646223240135840209374086332970531175694582960099471282419736931256564642565567779405227701137448611355134800115971510652022570954428949739697103658748636470339988724545029786950479962446931015166195898396289389911159032258224773563/57531461884783645840742275034445825075672618089262716773135183641949286560918930596358741857785846563823117738532522542979933615616938366896189504828380300794111388160634241270765788329951227854504418534904277362156660554621137259109732007748069498730387587512564685698990064713792411464399129585644599620120526583081408292146777287430271200714056576519168543582330443975081379903713241219520568847656250000000000000000000000000000000000000000000000000000000000000000000000000,0.99520480590228932449,false,presentation sample of explicit rational formula
47,147/200,0.73499999999999998668,large s>=241,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
47,147/200,0.73499999999999998668,complete envelope,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
48,37/50,0.73999999999999999112,s=0 endpoint,1303223947652971129004140296730900016603433717868391126956325415179319899033423612753343371844591039986717140487793751041069640344204419998870036294654121520624748689404294609594474402300382616160931376727144610317750970464962860835668330206569333317726900520753068935094675629151333785092444759187527011696975535348179725269374626746674643936467064809352539161516853833809032729061736347/1677029087316890117117205552475307027994202896730254158805926964120315837079712691096292148454611914163777872158879973174647220532658052414302743328367417315445077496249181478941147991087365201578086816760382645707805317090376199383085182126822617554033015283509052654065812903994014959607739001512527465820312500000000000000000000000000000000000000000000000000000000000000000000000000000,0.7771027691225220746,false,presentation sample of explicit rational formula
48,37/50,0.73999999999999999112,s=-1 endpoint,456872325430373358725747127697656667925319438898371447517951419185872345613616964330511220404876811291712837712254594548461177929372540872792217081363058117422588923574595299010922075214666257202809664180953265038084556679453347394723412007676295540723006265782653252451623677051283226120717067617366667416068705294828345688170082196078604031734171952809506030642184637906370930699381968532269651152389969140828849362709406431356639415235139531/466556477373166517602639673788956563014067110096568989147222585317480663217183961276007008300833683219718242377528696515943858531783312084031578057756964032205079681688427999352569652252477658349635324594497557791297272537814106440202245614562235690440176902742676579861667502644406018132191031085446949369133735508905469187377473838651553705858532339334487915039062500000000000000000000000000000000000000000000000000000000000000000000000000000,0.97924334477721231007,false,presentation sample of explicit rational formula
48,37/50,0.73999999999999999112,s=1 bound,22040818987443987006047402350427430688283521755141376122210803183799243622144863312565101074549770914044645024435362222725255754137136523101621427616438048694996227680463606195522147234485581359291851586197909973185385434773272361970224801852913624743325088528942441628330353700652508810964178353730839505158235304302823669550144166000771736254281092378825522752263161143350348853285911458819769243800925630140927574825381654927746486133980150397/109291261232745592259322178637043727287232515023666665994312802825415418076973093089149655637857311926347238449621095006156465536905198855085167222379793351516193404180881583262973023417888755995979034398913138711877754817830112808274553911731773886649104854255714796042159951926074622296262031428134489219814846823218518095705183157395623538832296617329120635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000,0.20167046055499421309,false,presentation sample of explicit rational formula
48,37/50,0.73999999999999999112,finite s=162,57255587358321065787525506926060588606021537392695752055568692349666233091806525661725068073404427828328181186804334253728410680176813564557801173702378883872370401782866595982926188281727058752186080877655002123674481360589327345473645759912413646223240135840209374086332970531175694582960099471282419736931256564642565567779405227701137448611355134800115971510652022570954428949739697103658748636470339988724545029786950479962446931015166195898396289389911159032258224773563/57531461884783645840742275034445825075672618089262716773135183641949286560918930596358741857785846563823117738532522542979933615616938366896189504828380300794111388160634241270765788329951227854504418534904277362156660554621137259109732007748069498730387587512564685698990064713792411464399129585644599620120526583081408292146777287430271200714056576519168543582330443975081379903713241219520568847656250000000000000000000000000000000000000000000000000000000000000000000000000,0.99520480590228932449,false,presentation sample of explicit rational formula
48,37/50,0.73999999999999999112,large s>=241,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
48,37/50,0.73999999999999999112,complete envelope,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
49,149/200,0.74499999999999999556,s=0 endpoint,1303223947652971129004140296730900016603433717868391126956325415179319899033423612753343371844591039986717140487793751041069640344204419998870036294654121520624748689404294609594474402300382616160931376727144610317750970464962860835668330206569333317726900520753068935094675629151333785092444759187527011696975535348179725269374626746674643936467064809352539161516853833809032729061736347/1688360364933896131422051535937978021426596159545999119338399443607615268411332371441537365673899832502722317241034567587989431482203039254939924026532062027035922614467081353798858450486604155642803619576331177097722920584230092622160082006057905510479184305694924631458149477669650195821304805576801300048828125000000000000000000000000000000000000000000000000000000000000000000000000000,0.77188731429619639179,false,presentation sample of explicit rational formula
49,149/200,0.74499999999999999556,s=-1 endpoint,457206617953422625105476551733519120600206056098720568270763440449084577429383363106098838736281385315672146700516540585951106497040189084053288401968233879617387688276108525703299816227638483023421001839674016044223442882018954994196477871352625229973790187048158324747802217968265341329226393831950850846174309320758066948768032355326327473996093750557192712325408652638018973458765643205626769259964776904585344778312225505019311642767939531/466556477373166517602639673788956563014067110096568989147222585317480663217183961276007008300833683219718242377528696515943858531783312084031578057756964032205079681688427999352569652252477658349635324594497557791297272537814106440202245614562235690440176902742676579861667502644406018132191031085446949369133735508905469187377473838651553705858532339334487915039062500000000000000000000000000000000000000000000000000000000000000000000000000000,0.97995985508038385703,false,presentation sample of explicit rational formula
49,149/200,0.74499999999999999556,s=1 bound,22110776111264705496478618732100696822794548956418532493465278444491518209425065662210227034168024985625712675945123095216562417707395714973855925547744453435177095791522069173969221180531358037168411740935695212562403044403118683396448472054616830036249485713083126624710675197112521543102954062486160553559460578327285737099593247281634071239129591948069243419297005072817802653015419274046320826725686167282537575104140662282539716469980150397/109291261232745592259322178637043727287232515023666665994312802825415418076973093089149655637857311926347238449621095006156465536905198855085167222379793351516193404180881583262973023417888755995979034398913138711877754817830112808274553911731773886649104854255714796042159951926074622296262031428134489219814846823218518095705183157395623538832296617329120635986328125000000000000000000000000000000000000000000000000000000000000000000000000000000,0.20231055861070001978,false,presentation sample of explicit rational formula
49,149/200,0.74499999999999999556,finite s=162,57255587358321065787525506926060588606021537392695752055568692349666233091806525661725068073404427828328181186804334253728410680176813564557801173702378883872370401782866595982926188281727058752186080877655002123674481360589327345473645759912413646223240135840209374086332970531175694582960099471282419736931256564642565567779405227701137448611355134800115971510652022570954428949739697103658748636470339988724545029786950479962446931015166195898396289389911159032258224773563/57531461884783645840742275034445825075672618089262716773135183641949286560918930596358741857785846563823117738532522542979933615616938366896189504828380300794111388160634241270765788329951227854504418534904277362156660554621137259109732007748069498730387587512564685698990064713792411464399129585644599620120526583081408292146777287430271200714056576519168543582330443975081379903713241219520568847656250000000000000000000000000000000000000000000000000000000000000000000000000,0.99520480590228932449,false,presentation sample of explicit rational formula
49,149/200,0.74499999999999999556,large s>=241,35621302574141522476514086514555845865011309292375962550556181995006247320423486817725349549415147067704785383355020358554845791659457100906618154475887083922068313467940871859916705397622257126936306908630869708214872770072606421023438038656573811599046998462094773197968001197866542292549606537604892238624603464445414150949544409032497231153925038765192206467178496168004598518558689736343263497585614904527909/35703188705530986676054768429784781383296182954327043710176839244063412486943469936545232441708400143427638244519573030707477486321868944028980735041984657958103719682156177023215666881288964186881865307792231060040630005986327463339003867611923655004322327196369839981933522528476460644050678771080353790523531642975285649299621582031250000000000000000000000000000000000000000000000000000000000000000000000000000,0.99770647568583203935,false,presentation sample of explicit rational formula
